step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.18233271276452262,3.2,3.2,0,0.0,3.2
10.0,0,0.0,0.0,6.3999999999999995,0,0,0.0,0.3592263563825141,6.3999999999999995,6.3999999999999995,0,0.0,6.3999999999999995
15.0,0,0.0,0.0,9.200000000000001,0,0,0.0,0.508196611432279,9.200000000000001,9.200000000000001,0,0.0,9.200000000000001
20.0,0,0.0,0.0,11.771428571428574,0,0,0.0,0.6423375515841007,11.771428571428574,11.771428571428574,0,0.0,11.771428571428574
25.0,0,0.0,0.0,13.301477179185172,0,0,0.0,0.7123143017004127,13.301477179185172,13.301477179185172,0,0.0,13.301477179185172
30.0,0,0.0,0.0,11.370925800304766,0,0,0.0,0.5977947355765554,11.370925800304766,11.370925800304766,0,0.0,11.370925800304766
35.0,0,0.0,0.0,13.005999273029612,0,0,0.0,0.6798723451452736,13.005999273029614,13.005999273029612,0,0.0,13.005999273029614
40.0,0,0.0,0.0,10.669264212724006,0,0,0.0,0.5593858020908266,10.936454546515701,10.669264212724006,0,0.0,10.936454546515701
45.0,4,15.0,1.0,9.320295086542599,4,4,15.0,0.48746715399610746,9.58416330098288,9.320295086542599,4,15.0,9.58416330098288
50.0,5,38.0,2.375,9.70696418354536,5,5,38.0,0.5006592301930384,9.71235245682314,9.70696418354536,5,38.0,9.71235245682314
55.0,6,66.0,3.3,8.121761514253583,6,6,66.0,0.4093396461926595,7.934428039666288,8.121761514253583,6,66.0,7.934428039666288
60.0,7,99.0,4.714285714285714,7.755616576860306,7,7,99.0,0.3913569411104334,7.559342529132711,7.755616576860306,7,99.0,7.559342529132711
65.0,7,78.0,3.5454545454545454,6.410209792587304,7,7,78.0,0.3267585893223233,6.347175895275425,6.410209792587304,7,78.0,6.347175895275425
70.0,5,79.0,3.4347826086956523,7.422862785998395,5,5,61.0,0.3826154586969138,7.344987930788136,7.422862785998395,5,61.0,7.344987930788136
75.0,5,104.0,4.333333333333333,8.746483042005238,5,5,104.0,0.46298558882698576,8.701833117938738,8.746483042005238,5,104.0,8.701833117938738
80.0,7,120.0,4.285714285714286,7.57349738531824,7,7,120.0,0.385906150258055,7.501356858618376,7.57349738531824,7,120.0,7.501356858618376
85.0,9,163.0,5.620689655172414,7.570323850102602,9,9,153.0,0.3684677030682766,7.1549917343518645,7.570323850102602,9,153.0,7.1549917343518645
90.0,12,215.0,7.413793103448276,6.066412926535859,12,12,215.0,0.28245138287414845,5.400595490911307,6.066412926535859,12,215.0,5.400595490911307
95.0,13,279.0,9.3,6.146876538473688,13,13,279.0,0.2865083048937632,5.482502597489905,6.146876538473688,13,279.0,5.482502597489905
100.0,14,348.0,11.225806451612904,6.493311652507925,14,14,348.0,0.2921147098409956,5.692110603239972,6.493311652507925,14,348.0,5.692110603239972
105.0,15,422.0,12.057142857142857,6.092090322702089,15,15,422.0,0.2674574410323159,5.283217101640945,6.092090322702089,15,422.0,5.283217101640945
110.0,16,501.0,13.916666666666666,5.830652954427873,16,16,501.0,0.2499772708025792,4.987249860979693,5.830652954427873,16,501.0,4.987249860979693
115.0,16,437.0,11.81081081081081,4.908610607532609,16,16,437.0,0.19325281738984226,3.929172976553272,4.908610607532609,16,437.0,3.929172976553272
120.0,18,520.0,13.68421052631579,5.432292990814696,18,18,450.0,0.23775712498147877,4.545152913565753,5.432292990814696,18,450.0,4.545152913565753
125.0,19,611.0,15.666666666666666,5.772090245489718,19,19,611.0,0.26449925136443325,4.888483077050218,5.772090245489718,19,611.0,4.888483077050218
130.0,17,551.0,13.119047619047619,5.683645668446512,17,17,551.0,0.24883757141682408,4.808859332533802,5.683645668446512,17,551.0,4.808859332533802
135.0,13,398.0,9.95,5.786218661627891,13,13,350.0,0.25964087531545077,4.835870584218259,5.786218661627891,13,350.0,4.835870584218259
140.0,11,324.0,8.1,5.899623994495161,11,11,324.0,0.2745521061524701,4.969999683256788,5.899623994495161,11,324.0,4.969999683256788
145.0,9,297.0,7.615384615384615,5.779302390561914,9,9,297.0,0.2615572560365021,5.144061922438241,5.779302390561914,9,297.0,5.144061922438241
150.0,14,357.0,8.925,6.022078573635214,14,14,332.0,0.2654283519302394,5.170776874895417,6.022078573635214,14,332.0,5.170776874895417
155.0,19,442.0,10.045454545454545,5.7409551465264395,19,19,442.0,0.24208447306568195,4.799153102787867,5.7409551465264395,19,442.0,4.799153102787867
160.0,22,547.0,12.155555555555555,5.423070561561326,22,22,547.0,0.1996082605579781,4.085313969813409,5.423070561561326,22,547.0,4.085313969813409
165.0,25,665.0,14.456521739130435,4.808190525030812,25,25,665.0,0.1647053504051494,3.1999240051260616,4.808190525030812,25,665.0,3.1999240051260616
170.0,23,474.0,10.085106382978724,5.023400372956607,23,23,474.0,0.17736125777779466,3.356109463305798,5.023400372956607,23,474.0,3.356109463305798
175.0,21,476.0,10.127659574468085,5.547783136368873,21,21,351.0,0.23123251538071768,4.164933216821124,5.547783136368873,21,351.0,4.164933216821124
180.0,22,584.0,12.166666666666666,5.30555116750915,22,22,584.0,0.2378477410331199,4.2263340361761115,5.30555116750915,22,584.0,4.2263340361761115
185.0,24,700.0,14.285714285714286,5.169395186173023,24,24,700.0,0.21174673509687766,3.83447565160569,5.169395186173023,24,700.0,3.83447565160569
190.0,27,827.0,16.877551020408163,4.216586565400471,27,27,827.0,0.14548219243297053,2.601707152990912,4.216586565400471,27,827.0,2.601707152990912
195.0,28,966.0,19.32,4.406244727901273,28,28,966.0,0.1561420286295031,2.790571095198539,4.406244727901273,28,966.0,2.790571095198539
200.0,29,1111.0,22.22,4.707595125711909,29,29,1111.0,0.17805264341418298,3.2352881029741503,4.707595125711909,29,1111.0,3.2352881029741503
205.0,31,1260.0,25.714285714285715,3.9135849893069747,31,31,1260.0,0.15076888651637838,2.816527084949912,3.9135849893069747,31,1260.0,2.816527084949912
