step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.17297881929122652,3.2,3.2,0,0.0,0.0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.3892023434052596,7.199999999999999,7.199999999999999,0,0.0,0.0
15.0,0,0.0,0.0,7.085714285714287,0,0,0.0,0.3804656284867752,7.085714285714287,7.085714285714287,0,0.0,0.0
20.0,0,0.0,0.0,11.085714285714287,0,0,0.0,0.5902919027413139,11.085714285714289,11.085714285714287,0,0.0,0.0
25.0,3,0.0,0.0,10.282448054812985,3,3,0.0,0.5449335575981531,10.282448054812987,10.282448054812985,3,0.0,0.0
30.0,0,0.0,0.0,12.68244805481299,0,0,0.0,0.6621345906530793,12.682448054812989,12.68244805481299,0,0.0,0.0
35.0,0,0.0,0.0,15.06530897738902,0,0,0.0,0.7783522361524089,15.06530897738902,15.06530897738902,0,0.0,0.0
40.0,2,2.0,0.15384615384615385,8.389922029798447,2,2,2.0,0.42233381478740556,8.389922029798445,8.389922029798447,2,2.0,-0.02
45.0,3,17.0,1.3076923076923077,10.120518881759994,3,3,17.0,0.5022136480322342,10.12051888175999,10.120518881759994,3,17.0,-0.15000000000000002
50.0,3,22.0,1.375,7.403603230579851,3,3,22.0,0.3734501334868233,7.648943096352492,7.403603230579851,3,22.0,-0.04999999999999999
55.0,5,45.0,2.8125,8.63642925183722,5,5,39.0,0.4208467467598375,8.494607889790744,8.63642925183722,5,39.0,-0.17
60.0,5,70.0,4.375,7.81063135527438,5,5,70.0,0.38228694304289823,7.613756800123714,7.81063135527438,5,70.0,-0.30999999999999994
65.0,5,60.0,3.0,6.882376129734114,5,5,60.0,0.33523288108014127,6.759045465420467,6.882376129734114,5,60.0,0.09999999999999998
70.0,5,85.0,4.25,8.5082784662327,5,5,64.0,0.44089921137388943,8.46686378923127,8.5082784662327,5,64.0,-0.040000000000000036
75.0,7,113.0,4.913043478260869,7.113146090713918,7,7,113.0,0.36772772466655707,6.693873758934875,7.113146090713918,7,113.0,-0.4899999999999999
80.0,4,59.0,2.5652173913043477,8.46902594931283,4,4,59.0,0.44440955871770316,8.521609614213181,8.46902594931283,4,59.0,0.5399999999999999
85.0,6,67.0,2.576923076923077,8.048775158152369,6,6,32.0,0.3952541257176659,7.498809277259172,8.048775158152369,6,32.0,0.26999999999999996
90.0,5,90.0,3.4615384615384617,8.982566360563407,5,5,90.0,0.45677521776739444,8.520727737468711,8.982566360563407,5,90.0,-0.5800000000000001
95.0,2,18.0,0.72,9.627812372371853,2,2,18.0,0.5232198155452203,10.085814456765036,9.627812372371853,2,18.0,0.72
100.0,4,17.0,0.6071428571428571,8.199150496686496,4,4,-21.0,0.39287661653134537,7.27729138578833,8.199150496686496,4,-21.0,0.39
105.0,4,37.0,1.3214285714285714,9.714575165848785,4,4,37.0,0.5260868959892715,9.449372097400138,9.714575165848785,4,37.0,-0.58
110.0,3,46.0,1.5333333333333334,7.669701422322311,3,3,46.0,0.36332612769730743,6.31675944122051,7.669701422322311,3,46.0,-0.09000000000000002
115.0,6,75.0,2.5,8.504988142980737,6,6,69.0,0.40490886239143536,7.150635171972815,8.504988142980737,6,69.0,-0.22999999999999993
120.0,6,105.0,3.5,9.119058404177427,6,6,105.0,0.4651877954888863,8.196175167833156,9.119058404177427,6,105.0,-0.3600000000000001
125.0,7,126.0,4.064516129032258,7.383083295388091,7,7,126.0,0.3234368162910555,5.8067196487358075,7.383083295388091,7,126.0,-0.20999999999999996
130.0,7,161.0,5.366666666666666,8.55100495915331,7,7,152.0,0.4258316312310141,7.494552514803087,8.55100495915331,7,152.0,-0.26
135.0,8,197.0,5.96969696969697,7.334959201256534,8,8,197.0,0.3452717725817883,5.8888851153291535,7.334959201256534,8,197.0,-0.44999999999999996
140.0,9,242.0,7.806451612903226,8.003995496663379,9,9,242.0,0.36957477753893464,6.862478016926457,8.003995496663379,9,242.0,-0.44999999999999996
145.0,9,147.0,4.59375,7.342920292734408,9,9,147.0,0.32562183006164724,6.304454950341041,7.342920292734408,9,147.0,0.95
150.0,6,140.0,4.516129032258065,8.1561764671203,6,6,86.0,0.3862415316847026,7.439048655559436,8.1561764671203,6,86.0,0.61
155.0,6,170.0,5.666666666666667,8.702272053847395,6,6,170.0,0.44545528297065856,8.185584538004594,8.702272053847395,6,170.0,-0.84
