step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.1705820659334526,3.2,3.2,0,0.0,0.0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.38380964835026826,7.199999999999999,7.199999999999999,0,0.0,0.0
15.0,0,0.0,0.0,7.085714285714287,0,0,0.0,0.37865730489391236,7.085714285714287,7.085714285714287,0,0.0,0.0
20.0,0,0.0,0.0,11.085714285714287,0,0,0.0,0.5942345702710393,11.085714285714289,11.085714285714287,0,0.0,0.0
25.0,3,0.0,0.0,10.29467483056736,3,3,0.0,0.5515635017175361,10.29467483056736,10.29467483056736,3,0.0,0.0
30.0,0,0.0,0.0,12.811711929827073,0,0,0.0,0.6858285941413971,12.811711929827073,12.811711929827073,0,0.0,0.0
35.0,0,0.0,0.0,14.786683020634532,0,0,0.0,0.7917339069931073,14.78668302063453,14.786683020634532,0,0.0,0.0
40.0,2,3.0,0.23076923076923078,8.387848279105034,2,2,3.0,0.458654686213535,8.387848279105034,8.387848279105034,2,3.0,-0.03
45.0,3,18.0,1.3846153846153846,9.792785340067969,3,3,18.0,0.5252239674733878,9.792785340067967,9.792785340067969,3,18.0,-0.15
50.0,2,23.0,1.4375,7.902292090257884,2,2,23.0,0.4379286558248309,8.249080800400902,7.902292090257884,2,23.0,-0.05000000000000002
55.0,4,41.0,2.5625,8.515665576247667,4,4,36.0,0.4514012235365869,8.370919911424952,8.515665576247667,4,36.0,-0.12999999999999998
60.0,4,61.0,3.8125,9.427435030981517,4,4,61.0,0.4988773853515968,9.45341071938698,9.427435030981517,4,61.0,-0.25
65.0,6,60.0,3.0,7.279947849636892,5,6,59.0,0.3821683443818266,7.407440371683885,7.279947849636892,5,59.0,0.020000000000000018
70.0,5,84.0,4.2,8.686634275932445,5,5,63.0,0.43484705682732794,8.568641732170306,8.686634275932445,5,63.0,-0.040000000000000036
