step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.16145394373001826,3.2,3.2,0,0.0,0.0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.363271373392541,7.199999999999999,7.199999999999999,0,0.0,0.0
15.0,0,0.0,0.0,7.085714285714287,0,0,0.0,0.35896303032620064,7.085714285714287,7.085714285714287,0,0.0,0.0
20.0,0,0.0,0.0,11.085714285714287,0,0,0.0,0.5644251330130525,11.085714285714289,11.085714285714287,0,0.0,0.0
25.0,3,0.0,0.0,10.326428442240445,3,3,0.0,0.5250709927360961,10.326428442240445,10.326428442240445,3,0.0,0.0
30.0,0,0.0,0.0,13.299207602597852,0,0,0.0,0.6751624906060216,13.299207602597852,13.299207602597852,0,0.0,0.0
35.0,0,0.0,0.0,14.786584695186587,0,0,0.0,0.7552061634860336,14.78658469518659,14.786584695186587,0,0.0,0.0
40.0,2,3.0,0.23076923076923078,8.813086584870996,2,2,3.0,0.4658501659916692,8.813086584870994,8.813086584870996,2,3.0,-0.03
45.0,3,18.0,1.3846153846153846,10.394170337077822,3,3,18.0,0.5368511892280902,10.39351786516764,10.394170337077822,3,18.0,-0.15
50.0,2,21.0,1.3125,7.919651729846759,2,2,21.0,0.4172117905618474,7.971901917763313,7.919651729846759,2,21.0,-0.03
55.0,4,39.0,2.4375,8.86488115737004,4,4,32.0,0.4618431447681957,8.608686512603924,8.86488115737004,4,32.0,-0.11000000000000001
60.0,4,59.0,3.6875,9.488457919382741,4,4,59.0,0.5084248949888459,9.273835058750809,9.488457919382741,4,59.0,-0.26999999999999996
65.0,4,42.0,2.1,7.530405691412224,3,4,41.0,0.4143957487060721,7.476863312461425,7.530405691412224,3,41.0,0.18
70.0,3,56.0,2.8,9.582263929049072,3,3,35.0,0.515005124449005,9.437112883410846,9.582263929049072,3,35.0,0.06
75.0,4,72.0,3.130434782608696,7.8428435283891185,4,4,72.0,0.393520500028709,6.9267647421376415,7.8428435283891185,4,72.0,-0.37
80.0,2,45.0,1.9565217391304348,8.973410372426645,2,2,45.0,0.48486330790310195,8.929886729270292,8.973410372426645,2,45.0,0.26999999999999996
85.0,5,55.0,2.2,8.652244046936474,5,5,32.0,0.44881174550702624,8.377570491663906,8.652244046936474,5,32.0,0.13
90.0,4,69.0,2.76,8.953282357647497,4,4,69.0,0.4588742744649941,8.677283102235771,8.953282357647497,4,69.0,-0.36999999999999994
95.0,2,61.0,2.44,10.30047198737146,2,2,61.0,0.5757162115111145,10.553118688292175,10.30047198737146,2,61.0,0.07999999999999996
100.0,5,77.0,2.75,8.319373782849505,5,5,62.0,0.4051043690967795,7.208173572152274,8.319373782849505,5,62.0,-0.010000000000000009
105.0,5,102.0,3.7777777777777777,9.50484760656754,5,5,102.0,0.49377081140355894,8.89239803112621,9.50484760656754,5,102.0,-0.4
110.0,5,94.0,3.357142857142857,7.374202738658128,5,5,94.0,0.3315242817312657,5.837041117550582,7.374202738658128,5,94.0,0.08000000000000007
115.0,5,118.0,4.214285714285714,8.649501931594623,5,5,102.0,0.4299717561305259,7.506311450764606,8.649501931594623,5,102.0,-0.08000000000000007
120.0,5,143.0,5.107142857142857,9.411883087265352,5,5,143.0,0.48877600432906876,8.657277042235075,9.411883087265352,5,143.0,-0.4099999999999999
125.0,5,128.0,4.266666666666667,7.9620779059968125,5,5,128.0,0.36944670445096905,6.913884034298203,7.9620779059968125,5,128.0,0.1499999999999999
130.0,5,151.0,5.206896551724138,8.804491761751294,5,5,130.0,0.44185914185506386,8.242231727902384,8.804491761751294,5,130.0,-0.020000000000000018
