step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,J0_average_co2_emission_tl,J0_average_co_emission_tl,J0_average_fuel_consumption_tl,J0_average_noise_emission_tl,J0_average_co2_emission,J0_average_co_emission,J0_average_fuel_consumptions,J0_average_noise_emissions,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.16415462102431913,3.2,3.2,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,0,0.0,0.0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.36934789730471795,7.199999999999999,7.199999999999999,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,0,0.0,0.0
15.0,0,0.0,0.0,7.085714285714287,0,0,0.0,0.3658721456530763,7.085714285714287,7.085714285714287,3754.258984126985,93.19481904761908,1.6138234372994484,62.968867467200766,3754.258984126985,93.19481904761906,1.6138234372994484,62.968867467200766,0,0.0,0.0
20.0,0,0.0,0.0,11.085714285714287,0,0,0.0,0.5770327053958282,11.085714285714289,11.085714285714287,4639.975174603176,71.09659682539686,1.9945321182561082,65.13957262589578,4639.975174603176,71.09659682539686,1.9945321182561082,65.13957262589578,0,0.0,0.0
25.0,3,0.0,0.0,10.424548328930468,3,3,0.0,0.5444223423065636,10.42454832893047,10.424548328930468,4126.4824136480365,82.76497982156289,1.7738183149383162,63.585827009678326,4126.4824136480365,82.76497982156289,1.7738183149383162,63.58582700967831,3,0.0,0.0
30.0,0,0.0,0.0,13.110110239157004,0,0,0.0,0.6834207306564879,13.110110239157004,13.110110239157004,3706.497941012048,49.035680000000006,1.5932781455109044,65.6283626705236,3706.497941012048,49.035680000000006,1.5932781455109044,65.62836267052361,0,0.0,0.0
35.0,0,0.0,0.0,15.403988656381236,0,0,0.0,0.8035455769941182,15.403988656381236,15.403988656381236,3910.5184116031874,38.88713652049859,1.6809653961568447,66.73637243958538,3910.518411603188,38.887136520498586,1.6809653961568447,66.73637243958538,0,0.0,0.0
40.0,3,3.0,0.23076923076923078,8.319772678241161,3,3,3.0,0.44818313897149864,8.319772678241161,8.319772678241161,2734.772788544369,47.51462130725721,1.1755768895750687,60.13341690715234,2734.772788544369,47.51462130725721,1.1755768895750687,60.13341690715232,3,3.0,-0.03
45.0,3,18.0,1.3846153846153846,10.158294631830042,3,3,18.0,0.5351163052484317,10.1804114596219,10.158294631830042,3715.656486657941,76.69951111111111,1.5972250732004012,63.4556267955441,3750.7899487565137,75.62018062617507,1.6123263156305578,63.52461047027067,3,18.0,-0.15
50.0,2,22.0,1.375,8.10157708408608,2,2,22.0,0.4269734454594462,8.201801782630627,8.10157708408608,3122.4179377836563,79.92126984126988,1.3422167650596766,60.92576849501687,3049.73175738029,78.12821075524431,1.3109740431483776,61.05537083446785,2,22.0,-0.04000000000000001
55.0,4,41.0,2.5625,8.888117322965506,4,4,35.0,0.46617588312958014,8.653991251926639,8.888117322965506,3435.493853877175,85.54519128944426,1.4768036625259735,62.43342574445452,3359.702910940553,80.2965887002094,1.444223626446778,62.50086557190758,4,35.0,-0.12999999999999998
60.0,4,61.0,3.8125,9.281292998380318,4,4,61.0,0.4746597811477326,8.434706224906172,9.281292998380318,3017.6506871371066,75.76389831349209,1.2971815305798668,60.90224302509364,2779.3717741756705,66.39138289066098,1.1947540320860615,61.32014704416598,4,61.0,-0.26
65.0,6,86.0,4.3,7.2517122516167145,6,6,86.0,0.365051878552523,6.80559026293348,7.2517122516167145,3226.9257133485294,101.79341111111114,1.3871589242026887,61.31562888727468,3256.0585999500877,92.78969004085015,1.399677613801647,61.71030807368214,6,86.0,-0.25
70.0,6,116.0,5.8,8.695527317405162,6,6,116.0,0.44443988944650303,8.203656454662102,8.695527317405162,3177.014830699888,88.9255666666667,1.3656963634829593,61.76837105771833,3065.800652156235,76.01520570224889,1.3178876192825282,62.00374879716544,6,116.0,-0.29999999999999993
75.0,7,148.0,6.434782608695652,7.2148779027035825,7,7,148.0,0.3571557245674585,6.325730883914413,7.2148779027035825,2957.395572074848,97.66558508272772,1.2712960989998272,60.13605307932166,2821.3382157611745,82.14084197067645,1.212808174326176,60.6023475610079,7,148.0,-0.32000000000000006
80.0,5,131.0,5.695652173913044,8.23920767633203,5,5,131.0,0.43394598693170333,7.852692865990453,8.23920767633203,3320.0245747507424,89.69141728395066,1.4271684561484543,61.805123362482895,3100.857550470456,77.28803496996903,1.3329574449329231,61.92060510253516,5,131.0,0.16999999999999993
85.0,8,156.0,6.24,7.594289506120752,8,8,131.0,0.3969626536241436,7.051173011689538,7.594289506120752,2943.5113839447627,88.31643964183553,1.2653247157740721,60.27227716728278,2915.7213919538517,78.35349213564368,1.2533766021436157,60.781982287027695,8,131.0,0.0
90.0,6,185.0,7.4,8.094341936954901,6,6,185.0,0.4216927675110537,7.528019985253643,8.094341936954901,3001.337410158344,80.5795998635206,1.2901775864965588,60.16774198560377,2812.5147827036517,68.64457070766957,1.209008195800213,60.63686571158364,6,185.0,-0.54
95.0,4,88.0,3.52,8.99410641328929,4,4,88.0,0.4875775019495427,9.009588401357078,8.99410641328929,3225.092771149334,79.84935424836607,1.3863556158668955,62.17831645972544,3035.053499499484,69.11690947580934,1.304664497801262,62.310040868338916,4,88.0,0.9700000000000001
100.0,5,75.0,2.6785714285714284,7.607013681371542,5,5,24.0,0.35458207321985624,6.4428805561613585,7.607013681371542,2752.746953388685,76.72585730994166,1.183318409723037,59.82393448929878,2589.6035497223115,61.794363354734365,1.1131857934626637,60.77622200094701,5,24.0,0.64
105.0,5,100.0,3.7037037037037037,9.129248005370089,5,5,100.0,0.4811384362726727,8.49845316488479,9.129248005370089,3352.7955925671176,80.9166836187663,1.4412512324468478,61.7796768867552,2902.0669228524716,62.38061069276055,1.2474973188827678,62.15271496496793,5,100.0,-0.76
110.0,5,125.0,4.166666666666667,7.843472957719837,5,5,125.0,0.3323003807073892,6.073313150539043,7.843472957719837,2822.581613700054,90.33611556424412,1.2133414258316602,58.75503157490006,2490.433383814676,65.12333730997372,1.0705569162232498,60.40327195368603,5,125.0,-0.25
115.0,7,159.0,5.678571428571429,8.555683358954735,7,7,159.0,0.39168412664960794,7.400905008579344,8.555683358954735,3167.6391362556346,95.34505175093051,1.3616696124385415,61.34683373233147,2670.1120435958433,65.43250706858996,1.1477976598880724,61.726971653742126,7,159.0,-0.3400000000000001
120.0,7,194.0,6.928571428571429,8.535820239486831,7,7,194.0,0.379276937000771,7.309302971345772,8.535820239486831,3084.615331898078,93.10609444444448,1.3259776295234167,60.398290438059796,2425.42622160929,59.668848597384326,1.0426133402343276,61.150801725217256,7,194.0,-0.34999999999999987
125.0,6,191.0,6.161290322580645,7.346014867095896,6,6,191.0,0.30963190861212136,5.926072898025963,7.346014867095896,2998.4441146788117,101.67485380116965,1.2889450304771999,59.97696343324426,2342.8469302423896,69.63232435910035,1.0071224223977058,60.690725048228494,6,191.0,0.030000000000000027
130.0,7,223.0,7.193548387096774,8.21772836626683,7,7,201.0,0.3981113330777254,7.434654196035907,8.21772836626683,3188.602586494578,96.49302838067719,1.3706775417657304,61.42077334943336,2454.032918344527,67.18925286482005,1.0549117223489728,61.556152280186915,7,201.0,-0.09999999999999987
135.0,7,253.0,7.90625,7.421424335391947,7,7,253.0,0.33140557407711113,6.170030135746215,7.421424335391947,2682.872593613177,88.45665333333335,1.1532887305770565,59.68764141966797,2303.092133659624,64.49066125983131,0.9900287702563757,60.58472562015856,7,253.0,-0.52
140.0,6,174.0,5.8,7.890224277447334,6,6,174.0,0.3923832188727369,7.399466492934133,7.890224277447334,3458.217139475859,99.11892397660823,1.486575845713905,61.906786961622736,2829.5973474836205,74.26693919356372,1.2163523700325816,61.848558260970776,6,174.0,0.7899999999999998
145.0,7,169.0,5.121212121212121,7.705642293764172,7,7,124.0,0.3736191125281028,7.002286582578322,7.705642293764172,3174.1547531040387,94.56049947089961,1.3644647399355443,60.546629844905205,2655.88604694719,70.51004472396261,1.1416784626432468,61.00210401723024,7,124.0,0.5
150.0,6,196.0,5.9393939393939394,8.58873695142334,6,6,196.0,0.42566472645784464,7.9410879107423655,8.58873695142334,3371.9657344497355,89.83264636800081,1.4494953414853193,61.51482816586815,2766.1573648288886,63.335323474586744,1.189078197298489,61.73068190404406,6,196.0,-0.72
155.0,6,226.0,7.0625,8.658036799220397,6,6,226.0,0.4240460513906578,8.221948879687872,8.658036799220397,2923.781119885291,79.70894151936248,1.2568369907374537,60.89331124113957,2295.6719382027823,53.08765145304169,0.9868332895548201,61.041289487689234,6,226.0,-0.2999999999999998
160.0,8,261.0,7.909090909090909,7.157455464873821,8,8,261.0,0.277369599802862,5.565273514410331,7.157455464873821,3216.371773087489,106.7166315789474,1.382618342740073,59.07499142043707,2586.544635448931,71.86252889600081,1.1118733261783715,60.260526319780844,8,261.0,-0.3500000000000001
165.0,6,255.0,7.7272727272727275,8.055784126629183,6,6,255.0,0.37129221464714546,7.354257343157446,8.055784126629183,3205.818022165434,99.23431150123685,1.3780817138894388,61.515789878395104,2517.2691144311048,67.28651157132576,1.0820957761584764,61.56008006689064,6,255.0,0.06000000000000005
170.0,6,285.0,8.382352941176471,7.928170478024665,6,6,262.0,0.35546915060628653,6.838448417440697,7.928170478024665,3274.487488888889,101.61504888888894,1.4075944534291709,60.91482947723114,2659.5294692941175,70.42340318853067,1.1432433805013202,61.357618484615145,6,262.0,-0.07000000000000028
