step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.14953096699175197,3.2,3.2,0,0.0,0
10.0,0,0.0,0.0,6.3999999999999995,0,0,0.0,0.30231674003617964,6.3999999999999995,6.3999999999999995,0,0.0,0
15.0,0,0.0,0.0,9.200000000000001,0,0,0.0,0.4396139965300834,9.200000000000001,9.200000000000001,0,0.0,0
20.0,0,0.0,0.0,11.771428571428574,0,0,0.0,0.5624131932432751,11.771428571428574,11.771428571428574,0,0.0,0
25.0,0,0.0,0.0,14.200000000000003,0,0,0.0,0.6781975491135305,14.200000000000005,14.200000000000003,0,0.0,0
30.0,0,0.0,0.0,12.563670653472528,0,0,0.0,0.6036994953754439,12.56367065347253,12.563670653472528,0,0.0,0
35.0,0,0.0,0.0,12.714457041726652,0,0,0.0,0.6207194484194802,12.714457041726654,12.714457041726652,0,0.0,0
40.0,3,5.0,0.35714285714285715,9.425259804774722,3,3,5.0,0.4843404525256932,9.689058682280116,9.425259804774722,3,5.0,-3
45.0,4,22.0,1.4666666666666666,9.966567847318041,4,4,22.0,0.505534923781031,10.157666378969822,9.966567847318041,4,22.0,-4
50.0,5,44.0,2.75,9.464067485644913,5,5,44.0,0.4722316575493097,9.342259424408367,9.464067485644913,5,44.0,-5
55.0,3,36.0,1.8,8.529963750523114,3,3,36.0,0.44541315049033453,8.676688942938647,8.529963750523114,3,36.0,-3
60.0,2,43.0,2.0476190476190474,9.184155949195533,2,2,31.0,0.4936204049379018,9.26570531029156,9.184155949195533,2,31.0,-2
65.0,4,57.0,2.590909090909091,8.400531436227192,4,4,57.0,0.45559300838793154,8.278779871549027,8.400531436227192,4,57.0,-4
70.0,5,48.0,2.0869565217391304,8.01763170626008,5,5,48.0,0.44150924302463274,8.149412873420367,8.01763170626008,5,48.0,-5
75.0,6,74.0,3.0833333333333335,8.596098116099078,6,6,47.0,0.44508392142105524,8.223721440143477,8.596098116099078,6,47.0,-6
80.0,7,107.0,3.8214285714285716,8.463078582487414,7,7,107.0,0.4281280895850282,7.942506241273744,8.463078582487414,7,107.0,-7
85.0,5,97.0,3.3448275862068964,8.377695486008674,5,5,97.0,0.3970505138338218,7.731752532700682,8.377695486008674,5,97.0,-5
90.0,6,108.0,3.7241379310344827,7.91453382218225,6,6,95.0,0.36215970925338115,6.855645531848485,7.91453382218225,6,95.0,-6
95.0,6,138.0,4.6,9.04039433038833,6,6,138.0,0.43879517104537025,8.329153085279076,9.04039433038833,6,138.0,-6
100.0,6,168.0,5.419354838709677,9.451832787983806,6,6,168.0,0.4684334234892928,9.002977973290356,9.451832787983806,6,168.0,-6
105.0,6,183.0,5.228571428571429,8.84845821423163,6,6,183.0,0.4223401302443532,8.23805415747294,8.84845821423163,6,183.0,-6
110.0,7,215.0,6.142857142857143,8.4681482550782,7,7,203.0,0.37626754398840206,7.204775060594456,8.4681482550782,7,203.0,-7
115.0,10,258.0,7.371428571428571,7.66154355397846,10,10,258.0,0.3369131726089772,6.262117045186047,7.66154355397846,10,258.0,-10
120.0,8,218.0,6.606060606060606,7.679754063583729,8,8,218.0,0.3564311812093384,6.65841757719351,7.679754063583729,8,218.0,-8
125.0,9,261.0,7.909090909090909,8.18527377490682,9,9,212.0,0.39747854821405326,7.202015220915435,8.18527377490682,9,212.0,-9
130.0,10,309.0,8.583333333333334,7.888357346840932,10,10,309.0,0.3657280791802766,6.681413788885788,7.888357346840932,10,309.0,-10
135.0,8,146.0,3.945945945945946,8.092418564348861,8,8,146.0,0.3662278458106318,7.1059436269471075,8.092418564348861,8,146.0,-8
140.0,9,163.0,4.405405405405405,7.019178227547974,9,9,72.0,0.2914302615367003,5.50483404229805,7.019178227547974,9,72.0,-9
145.0,11,218.0,5.891891891891892,7.326240649950528,11,11,218.0,0.3218115158822,6.015417444377977,7.326240649950528,11,218.0,-11
150.0,9,151.0,4.194444444444445,7.7220307530984025,9,9,151.0,0.3569793207853427,6.929758769545853,7.7220307530984025,9,151.0,-9
155.0,6,61.0,1.525,7.831225086447819,6,6,19.0,0.35332868760899144,6.744402924793729,7.831225086447819,6,19.0,-6
160.0,2,42.0,1.135135135135135,8.61107177733325,2,2,42.0,0.4257285531500629,7.951467913290093,8.61107177733325,2,42.0,-2
165.0,6,34.0,0.9444444444444444,7.30270119465507,6,6,34.0,0.34921881916294906,6.366787103096233,7.30270119465507,6,34.0,-6
170.0,11,79.0,2.135135135135135,7.260319301180143,11,11,57.0,0.3110851818363589,5.773576157464759,7.260319301180143,11,57.0,-11
175.0,13,143.0,3.763157894736842,7.347420628940761,13,13,143.0,0.30947307486038306,5.6607076168863335,7.347420628940761,13,143.0,-13
180.0,13,197.0,4.690476190476191,7.00895593731486,13,13,197.0,0.29520793506302684,5.399384163833405,7.00895593731486,13,197.0,-13
185.0,14,267.0,6.512195121951219,7.309916419634373,14,14,256.0,0.3085622336427432,5.72218471073865,7.309916419634373,14,256.0,-14
190.0,18,345.0,8.625,5.939447351585132,18,18,345.0,0.2172798415736297,3.975750984588644,5.939447351585132,18,345.0,-18
195.0,17,429.0,11.0,6.204947354107797,17,17,429.0,0.2460530318474369,4.633969482709377,6.204947354107797,17,429.0,-17
200.0,19,520.0,13.333333333333334,6.266986321688655,19,19,519.0,0.24233332932437993,4.578039352059102,6.266986321688655,19,519.0,-19
205.0,20,617.0,15.820512820512821,5.602151808815525,20,20,617.0,0.2306450650409069,4.377994548872286,5.602151808815525,20,617.0,-20
210.0,18,578.0,14.45,5.299016670318345,18,18,578.0,0.21914701688172672,4.18839884479707,5.299016670318345,18,578.0,-18
