step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,J0_average_co2_emission_tl,J0_average_co_emission_tl,J0_average_fuel_consumption_tl,J0_average_noise_emission_tl,J0_average_co2_emission,J0_average_co_emission,J0_average_fuel_consumptions,J0_average_noise_emissions,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.16941550391933133,3.2,3.2,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,0,0.0,0.0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.38118488381849547,7.199999999999999,7.199999999999999,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,0,0.0,0.0
15.0,0,0.0,0.0,11.200000000000001,0,0,0.0,0.5929542637176597,11.200000000000001,11.200000000000001,4491.799555555557,57.659733333333364,1.930834141958671,65.13597665795827,4491.799555555557,57.659733333333364,1.930834141958671,65.13597665795827,0,0.0,0.0
20.0,0,0.0,0.0,15.200000000000005,0,0,0.0,0.8047236436168241,15.200000000000005,15.200000000000005,5635.892888888892,54.63351111111117,2.422612518718181,67.5456471500465,5635.892888888892,54.63351111111117,2.422612518718181,67.5456471500465,0,0.0,0.0
25.0,0,0.0,0.0,18.50569477211526,0,0,0.0,0.9742160602721377,18.50569477211526,18.50569477211526,5926.157633779992,52.612133333333375,2.5473811171137224,68.9759913435702,5926.157633779992,52.612133333333375,2.5473811171137224,68.9759913435702,0,0.0,0.0
30.0,0,0.0,0.0,19.019752414480305,0,0,0.0,1.0,19.0197524144803,19.019752414480305,3014.5162374655088,0.0,1.2958185306671193,67.93398376404025,3014.5162374655088,0.0,1.2958185306671193,67.93398376404026,0,0.0,0.0
35.0,0,0.0,0.0,17.910838826601477,0,0,0.0,0.9446106178509661,17.910838826601477,17.910838826601477,1427.8587689660621,0.0,0.6137795151497458,66.17622023471364,1427.8587689660621,0.0,0.6137795151497458,66.17622023471363,0,0.0,0.0
40.0,2,4.0,1.0,3.7577004828231004,2,2,4.0,0.12479888681926439,2.0495445487186292,3.7577004828231004,1749.8148148148148,109.85185185185186,0.752221223919337,54.29029626881438,2298.310715486099,99.36351274834043,0.9879870490327707,56.65672329372312,2,4.0,-0.04
45.0,3,18.0,4.5,2.350707928715871,3,3,18.0,0.0,0.0,2.350707928715871,2624.722222222222,164.7777777777778,1.1283318358790055,55.94027641010837,2983.4298203959634,139.8474146801012,1.28250871181812,57.970682315274686,3,18.0,-0.13999999999999999
50.0,2,21.0,5.25,3.4028348384559637,2,2,21.0,0.0,0.0,3.4028348384559637,2624.722222222222,164.7777777777778,1.1283318358790055,55.94027641010837,2566.303132266762,117.1581324815812,1.1032021156279137,58.737072001803575,2,21.0,-0.03
