step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.16145394373001826,3.2,3.2,0,0.0,0.0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.363271373392541,7.199999999999999,7.199999999999999,0,0.0,0.0
15.0,0,0.0,0.0,7.085714285714287,0,0,0.0,0.35896303032620064,7.085714285714287,7.085714285714287,0,0.0,0.0
20.0,0,0.0,0.0,11.085714285714287,0,0,0.0,0.5644251330130525,11.085714285714289,11.085714285714287,0,0.0,0.0
25.0,3,0.0,0.0,10.326428442240445,3,3,0.0,0.5250709927360961,10.326428442240445,10.326428442240445,3,0.0,0.0
30.0,0,0.0,0.0,13.299207602597852,0,0,0.0,0.6751624906060216,13.299207602597852,13.299207602597852,0,0.0,0.0
35.0,0,0.0,0.0,14.764293472775197,0,0,0.0,0.755151542768992,14.764293472775197,14.764293472775197,0,0.0,0.0
40.0,2,3.0,0.23076923076923078,8.882434210245037,2,2,3.0,0.47196268031758465,8.882434210245037,8.882434210245037,2,3.0,-0.03
45.0,3,18.0,1.3846153846153846,10.324822711703778,3,3,18.0,0.5368511892280902,10.39351786516764,10.324822711703778,3,18.0,-0.15
50.0,2,21.0,1.3125,7.805363844789462,2,2,21.0,0.4113403115497891,7.871777907479795,7.805363844789462,2,21.0,-0.03
55.0,4,41.0,2.5625,8.735954418373357,4,4,34.0,0.4566148049774081,8.499622658803961,8.735954418373357,4,34.0,-0.13000000000000003
60.0,4,61.0,3.8125,9.38051802382408,4,4,61.0,0.48127607160243485,8.559624805489607,9.38051802382408,4,61.0,-0.26999999999999996
65.0,4,69.0,3.45,7.462682773023019,4,4,69.0,0.39575321125738827,7.297880535598514,7.462682773023019,4,69.0,-0.07999999999999996
70.0,4,89.0,4.45,9.465621305539253,4,4,79.0,0.5094247283617784,9.197293328197668,9.465621305539253,4,79.0,-0.10000000000000009
75.0,5,110.0,4.782608695652174,7.597545216414258,5,5,110.0,0.38884063880406144,6.767779321995031,7.597545216414258,5,110.0,-0.31000000000000005
80.0,3,51.0,2.217391304347826,9.075086821606615,3,3,51.0,0.4805564018523717,8.840873780810275,9.075086821606615,3,51.0,0.5900000000000001
85.0,5,55.0,2.2,9.24629601326887,5,5,19.0,0.4778778176132817,8.928463479387412,9.24629601326887,5,19.0,0.32
90.0,4,70.0,2.8,9.51835197684666,4,4,70.0,0.4871513312071359,9.11407800035976,9.51835197684666,4,70.0,-0.51
95.0,3,83.0,3.32,9.940513645626005,3,3,83.0,0.5565012840522405,10.5860283675929,9.940513645626005,3,83.0,-0.13
100.0,6,104.0,3.8518518518518516,8.45159416167658,6,6,102.0,0.40936595233402373,7.231997529247706,8.45159416167658,6,102.0,-0.19000000000000006
105.0,6,134.0,4.962962962962963,8.954944813287105,6,6,134.0,0.4441709586619082,8.014242643112741,8.954944813287105,6,134.0,-0.32000000000000006
110.0,5,83.0,2.7666666666666666,7.299341364530168,5,5,83.0,0.311916826466949,5.608920407831726,7.299341364530168,5,83.0,0.5100000000000001
115.0,7,117.0,4.178571428571429,8.12756241499505,7,7,52.0,0.38760602764028984,6.7167212895685395,8.12756241499505,7,52.0,0.30999999999999994
120.0,7,152.0,5.62962962962963,8.565482974537199,7,7,152.0,0.43255089323381135,7.547606372816948,8.565482974537199,7,152.0,-1.0
125.0,6,77.0,2.566666666666667,7.395871378850408,6,6,77.0,0.32620139526955655,6.171111195820694,7.395871378850408,6,77.0,0.75
130.0,5,82.0,2.8275862068965516,8.477363903868287,5,5,37.0,0.4207370791002324,7.819308740216102,8.477363903868287,5,37.0,0.4
