step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.16704419384273306,3.2,3.2,0,0.0,0.0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.3758494361461494,7.199999999999999,7.199999999999999,0,0.0,0.0
15.0,0,0.0,0.0,7.085714285714287,0,0,0.0,0.36986857800596284,7.085714285714287,7.085714285714287,0,0.0,0.0
20.0,0,0.0,0.0,11.085714285714287,0,0,0.0,0.5786363351234424,11.085714285714289,11.085714285714287,0,0.0,0.0
25.0,3,0.0,0.0,10.354885397454403,3,3,0.0,0.5398910006698854,10.354885397454403,10.354885397454403,3,0.0,0.0
30.0,0,0.0,0.0,12.968631130495357,0,0,0.0,0.6743921448628861,12.968631130495357,12.968631130495357,0,0.0,0.0
35.0,0,0.0,0.0,15.245317993126104,0,0,0.0,0.7922416848333111,15.245317993126104,15.245317993126104,0,0.0,0.0
40.0,3,3.0,0.23076923076923078,8.23902716628721,3,3,3.0,0.43469746130077436,8.393997505333616,8.23902716628721,3,3.0,-0.03
45.0,2,12.0,0.9230769230769231,10.295292987670212,2,2,12.0,0.5863243581158998,11.33844395330075,10.295292987670212,2,12.0,-0.09
50.0,2,22.0,1.375,7.989453689587489,2,2,21.0,0.4287444221213079,7.807688911999687,7.989453689587489,2,21.0,-0.09
55.0,4,42.0,2.625,8.990611555705321,4,4,42.0,0.4677834471947883,8.795326347405664,8.990611555705321,4,42.0,-0.21
60.0,4,62.0,3.875,9.17194966996438,4,4,62.0,0.4617056514597806,8.9854138739202,9.17194966996438,4,62.0,-0.2
65.0,7,90.0,4.5,7.19291075867285,7,7,90.0,0.32343805652099566,6.472958840837451,7.19291075867285,7,90.0,-0.28
70.0,7,125.0,6.25,8.323847897699288,7,7,125.0,0.389879421174379,7.803473122045026,8.323847897699288,7,125.0,-0.35
75.0,7,150.0,6.521739130434782,6.519154443779318,7,7,150.0,0.2933898417280168,5.985401964615999,6.519154443779318,7,150.0,-0.25
80.0,8,190.0,8.26086956521739,8.061162610495021,8,8,184.0,0.38463255381119615,7.579441258108257,8.061162610495021,8,184.0,-0.3400000000000001
85.0,11,231.0,9.24,6.922204557142825,11,11,231.0,0.32843916751226643,6.3289635931522845,6.922204557142825,11,231.0,-0.47
90.0,10,281.0,11.24,7.205768641378763,10,10,281.0,0.32731861247277194,6.61973321114742,7.205768641378763,10,281.0,-0.5
95.0,7,197.0,7.88,7.3932949956121865,7,7,197.0,0.35093654993247136,7.043941224475678,7.3932949956121865,7,197.0,0.8400000000000001
100.0,8,198.0,7.333333333333333,6.401165490200508,8,8,147.0,0.30176950055235113,5.7635626769220645,6.401165490200508,8,147.0,0.5
105.0,8,238.0,9.153846153846153,7.638299067439885,8,8,238.0,0.3929360513445586,7.262972133950869,7.638299067439885,8,238.0,-0.9099999999999999
110.0,9,271.0,9.344827586206897,5.697712753933997,9,9,271.0,0.2539482468998781,4.731767902834076,5.697712753933997,9,271.0,-0.33000000000000007
115.0,10,321.0,11.068965517241379,6.903669368136331,10,10,314.0,0.30997885364857247,5.9373065918432015,6.903669368136331,10,314.0,-0.43000000000000016
120.0,10,371.0,12.793103448275861,7.74297169329166,10,10,371.0,0.3328991986626736,6.22172733932998,7.74297169329166,10,371.0,-0.5699999999999998
125.0,12,425.0,12.878787878787879,6.512283605430093,12,12,425.0,0.2656838168288418,5.108547070749455,6.512283605430093,12,425.0,-0.54
130.0,9,436.0,13.212121212121213,7.353457729363804,9,9,436.0,0.31187248320774785,6.145564967526452,7.353457729363804,9,436.0,-0.11000000000000032
135.0,10,485.0,13.857142857142858,6.775725659250859,10,10,467.0,0.27429517596425784,5.259039517591419,6.775725659250859,10,467.0,-0.3099999999999996
140.0,11,540.0,16.363636363636363,7.648983968417744,11,11,540.0,0.3521255133825256,6.614328314011317,7.648983968417744,11,540.0,-0.7300000000000004
145.0,15,596.0,16.555555555555557,6.811757058196468,15,15,596.0,0.2875016955032578,5.350482095228298,6.811757058196468,15,596.0,-0.5599999999999996
150.0,10,360.0,10.0,7.649546522163143,10,10,360.0,0.32214832447818503,6.2252605409971284,7.649546522163143,10,360.0,2.36
155.0,5,120.0,3.5294117647058822,8.013840421545089,5,5,14.0,0.3605189964624654,6.8054711969971295,8.013840421545089,5,14.0,3.46
160.0,6,106.0,2.9444444444444446,7.697278391673286,6,6,106.0,0.34433859400039185,6.268659048965628,7.697278391673286,6,106.0,-0.92
165.0,6,86.0,2.5294117647058822,7.89231990452609,6,6,86.0,0.3598570249804357,6.7565996173227685,7.89231990452609,6,86.0,0.20000000000000007
170.0,11,129.0,3.7941176470588234,6.517337369484745,11,11,104.0,0.2644569198400956,4.87314077304509,6.517337369484745,11,104.0,-0.18000000000000005
175.0,11,184.0,5.411764705882353,7.580193344949984,11,11,184.0,0.3381297338684476,6.10308342927977,7.580193344949984,11,184.0,-0.8
180.0,8,188.0,5.529411764705882,7.624761144916117,8,8,188.0,0.3159603936751791,5.964542273545669,7.624761144916117,8,188.0,-0.039999999999999813
185.0,6,161.0,4.472222222222222,7.304778468853319,6,6,148.0,0.29421285895279353,5.633265199922779,7.304778468853319,6,148.0,0.3999999999999999
190.0,6,191.0,5.305555555555555,8.681350903397545,6,6,191.0,0.405618105625434,7.649211591937894,8.681350903397545,6,191.0,-0.42999999999999994
195.0,9,216.0,6.0,6.843873442464192,9,9,216.0,0.2682751842328707,5.338477761784672,6.843873442464192,9,216.0,-0.2500000000000002
200.0,10,266.0,7.388888888888889,8.103284680803677,10,10,259.0,0.3470804292849779,6.802875943654271,8.103284680803677,10,259.0,-0.4299999999999997
205.0,13,316.0,8.102564102564102,7.383197560285033,13,13,316.0,0.2938615709921431,5.5350232669146235,7.383197560285033,13,316.0,-0.5700000000000003
210.0,9,255.0,6.891891891891892,7.9257261930769545,9,9,255.0,0.33657170786117846,6.563410266275144,7.9257261930769545,9,255.0,0.6100000000000003
215.0,7,269.0,7.911764705882353,8.3476982382527,7,7,223.0,0.39553278741282083,7.308137750355629,8.3476982382527,7,223.0,0.31999999999999984
220.0,8,308.0,8.555555555555555,7.571672762798885,8,8,308.0,0.33921283694650145,5.991519894620878,7.571672762798885,8,308.0,-0.8500000000000001
