step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.14953096699175197,3.2,3.2,0,0.0,3.2
10.0,0,0.0,0.0,6.3999999999999995,0,0,0.0,0.30231674003617964,6.3999999999999995,6.3999999999999995,0,0.0,6.3999999999999995
15.0,0,0.0,0.0,9.200000000000001,0,0,0.0,0.4396139965300834,9.200000000000001,9.200000000000001,0,0.0,9.200000000000001
20.0,0,0.0,0.0,11.771428571428574,0,0,0.0,0.5624131932432751,11.771428571428574,11.771428571428574,0,0.0,11.771428571428574
25.0,0,0.0,0.0,14.200000000000003,0,0,0.0,0.6781975491135305,14.200000000000005,14.200000000000003,0,0.0,14.200000000000005
30.0,0,0.0,0.0,12.563670653472528,0,0,0.0,0.6036994953754439,12.56367065347253,12.563670653472528,0,0.0,12.56367065347253
35.0,0,0.0,0.0,12.714457041726652,0,0,0.0,0.6207194484194802,12.714457041726654,12.714457041726652,0,0.0,12.714457041726654
40.0,3,5.0,0.35714285714285715,9.425259804774722,3,3,5.0,0.4843404525256932,9.689058682280116,9.425259804774722,3,5.0,9.689058682280116
45.0,3,15.0,1.0,10.126567847318041,3,3,15.0,0.5444222256103411,10.93902533119827,10.126567847318041,3,15.0,10.93902533119827
50.0,4,32.0,2.0,9.864067485644913,4,4,34.0,0.49697763730992695,9.768926091075034,9.864067485644913,4,34.0,9.768926091075034
55.0,5,55.0,2.75,8.568963750523114,5,5,55.0,0.43238778565196306,8.387389524889246,8.568963750523114,5,55.0,8.387389524889246
60.0,6,83.0,3.9523809523809526,8.430822615862215,6,6,83.0,0.42956726752657276,8.181494783975785,8.430822615862215,6,83.0,8.181494783975785
65.0,6,54.0,2.4545454545454546,6.944685123923858,6,6,90.0,0.3522648411168114,6.567589404671485,6.944685123923858,6,90.0,6.567589404671485
70.0,4,49.0,2.130434782608696,7.92894768305574,4,4,80.0,0.4096687965992235,7.5877959490209985,7.92894768305574,4,80.0,7.5877959490209985
75.0,4,69.0,2.875,9.139815021853876,4,4,76.0,0.4852687828130698,8.902484139731547,9.139815021853876,4,76.0,8.902484139731547
80.0,6,79.0,2.8214285714285716,8.172955739052517,6,6,86.0,0.4233570474469722,7.9337061126709045,8.172955739052517,6,86.0,7.9337061126709045
85.0,8,115.0,3.9655172413793105,8.317202449583155,8,8,124.0,0.3908986297676607,7.511336852294204,8.317202449583155,8,124.0,7.511336852294204
90.0,11,161.0,5.551724137931035,6.912628026643925,11,11,168.0,0.2995603029617198,5.766752553128119,6.912628026643925,11,168.0,5.766752553128119
95.0,9,122.0,4.206896551724138,7.220345958557454,9,9,166.0,0.32800793039959686,6.561849830376954,7.220345958557454,9,166.0,6.561849830376954
100.0,10,169.0,5.633333333333334,7.749999446566761,10,10,178.0,0.34528376798163757,6.89280309094853,7.749999446566761,10,178.0,6.89280309094853
105.0,11,224.0,6.588235294117647,7.434150596876746,11,11,231.0,0.32806014993125265,6.414188587749662,7.434150596876746,11,231.0,6.414188587749662
110.0,9,188.0,5.371428571428571,7.140667046388071,9,9,250.0,0.30929899763474517,5.989066388198027,7.140667046388071,9,250.0,5.989066388198027
115.0,8,111.0,3.0833333333333335,6.988944206682931,8,8,231.0,0.29864705096701316,5.453285885083298,6.988944206682931,8,231.0,5.453285885083298
