step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,J0_average_co2_emission_tl,J0_average_co_emission_tl,J0_average_fuel_consumption_tl,J0_average_noise_emission_tl,J0_average_co2_emission,J0_average_co_emission,J0_average_fuel_consumptions,J0_average_noise_emissions,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.17162902512407424,3.2,3.2,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,0,0.0,0.0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.38616530652916703,7.199999999999999,7.199999999999999,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,0,0.0,0.0
15.0,0,0.0,0.0,6.4,0,0,0.0,0.33961034077971863,6.400000000000001,6.4,3631.3355555555568,99.11733333333336,1.5609883198562446,62.60768260207452,3631.3355555555563,99.11733333333336,1.5609883198562446,62.60768260207451,0,0.0,0.0
20.0,0,0.0,0.0,10.400000000000002,0,0,0.0,0.5450273485137369,10.400000000000002,10.400000000000002,4473.98888888889,73.84044444444447,1.9231853848457627,64.738560205204,4473.988888888891,73.84044444444447,1.923185384845763,64.73856020520398,0,0.0,0.0
25.0,4,0.0,0.0,9.258307710828403,4,4,0.0,0.48037133174731955,9.258307710828403,9.258307710828403,3866.3315199113154,87.97152592592597,1.661995665680873,62.812675053420215,3866.331519911315,87.97152592592596,1.661995665680873,62.812675053420215,4,0.0,0.0
30.0,0,0.0,0.0,12.134183638693754,0,0,0.0,0.6267597385874129,12.134183638693754,12.134183638693754,3732.582524780269,54.4840888888889,1.6044918936444965,65.1713943221673,3732.582524780269,54.4840888888889,1.6044918936444965,65.17139432216732,0,0.0,0.0
35.0,0,0.0,0.0,14.24043167061913,0,0,0.0,0.7363768047204626,14.24043167061913,14.24043167061913,3851.4982606520557,45.04971851851857,1.6555937888714487,65.95349572302646,3851.4982606520566,45.04971851851857,1.6555937888714487,65.95349572302648,0,0.0,0.0
40.0,2,3.0,0.1875,9.67548234434788,2,2,3.0,0.5137820034436225,9.67548234434788,9.67548234434788,3236.8520240315934,63.490858511073775,1.391400628648223,62.29391463854092,3236.8520240315934,63.49085851107378,1.3914006286482232,62.29391463854092,2,3.0,-0.03
45.0,3,18.0,1.125,11.19005524619363,3,3,18.0,0.5819388907596836,11.19005524619363,11.19005524619363,3591.0435588447353,65.39889084226235,1.5436544997189399,63.685908281333504,3591.043558844736,65.39889084226235,1.5436544997189396,63.68590828133351,3,18.0,-0.15
50.0,2,22.0,1.1,7.1415977305178036,2,2,22.0,0.37202100403534416,7.256018746238589,7.1415977305178036,2954.87408498204,73.98296296296299,1.2701966080631684,58.90329360457943,2907.720588139368,74.10461121823421,1.2499293397954339,59.11593200319196,2,22.0,-0.04000000000000001
