step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,1,0.0,0.0,2.56,1,0.0,0.1433004489300649,1,0.0,0.0
10.0,0,0.0,0.0,5.599999999999999,0,0.0,0.3094942775301526,0,0.0,0.0
15.0,0,0.0,0.0,6.880000000000001,0,0.0,0.3721230491013766,0,0.0,0.0
20.0,0,0.0,0.0,10.109090909090911,0,0.0,0.5411466018913509,0,0.0,0.0
25.0,1,0.0,0.0,10.089514799530317,1,0.0,0.5369456874747469,1,0.0,0.0
30.0,0,0.0,0.0,12.475745570875702,0,0.0,0.659475165597045,0,0.0,0.0
35.0,0,0.0,0.0,12.49366303573693,0,0.0,0.6582807407979282,0,0.0,0.0
40.0,2,3.0,0.13636363636363635,11.720313555363044,2,3.0,0.6064004637067503,2,3.0,-0.03
45.0,5,20.0,0.7407407407407407,9.827109447093441,5,20.0,0.5199614502370324,5,20.0,-0.17
50.0,5,38.0,1.3571428571428572,9.219530186148743,5,38.0,0.49051570023708085,5,38.0,-0.18
55.0,7,68.0,2.125,8.896484580968558,7,71.0,0.46798534094139993,7,71.0,-0.32999999999999996
60.0,9,108.0,3.272727272727273,8.359590033096906,9,108.0,0.44533260492535215,9,108.0,-0.3700000000000001
65.0,10,111.0,2.9210526315789473,7.856785360119524,10,133.0,0.4038422925106222,10,133.0,-0.25
70.0,12,161.0,4.128205128205129,7.544221107582332,12,163.0,0.3817941538243066,12,163.0,-0.2999999999999998
75.0,13,225.0,5.232558139534884,6.9951568996887605,13,225.0,0.36375109724109894,13,225.0,-0.6200000000000001
80.0,15,188.0,4.2727272727272725,6.8243705705157875,15,257.0,0.34274543688047754,15,257.0,-0.31999999999999984
85.0,12,126.0,2.5714285714285716,6.990471605499079,12,252.0,0.35260305135621095,12,252.0,0.04999999999999982
90.0,9,115.0,2.3,6.759585925675647,9,298.0,0.33458627271923674,9,298.0,-0.45999999999999996
95.0,10,89.0,1.6481481481481481,6.455121215620515,10,317.0,0.3073503709024492,10,317.0,-0.18999999999999995
100.0,16,147.0,2.7222222222222223,6.291831452984692,16,344.0,0.2920012499802657,16,344.0,-0.27
105.0,22,242.0,4.101694915254237,6.394617646079866,22,429.0,0.2997027909672818,22,429.0,-0.8500000000000001
110.0,26,270.0,4.576271186440678,5.945670994283593,26,505.0,0.26156685270127344,26,505.0,-0.7599999999999998
115.0,25,372.0,6.098360655737705,5.723630115752309,25,600.0,0.24426156646935246,25,600.0,-0.9500000000000002
120.0,28,501.0,8.080645161290322,5.672114691069426,28,713.0,0.23477914667487915,28,713.0,-1.13
125.0,30,537.0,8.390625,5.358095860017233,30,807.0,0.23304327683276782,30,807.0,-0.9400000000000004
130.0,31,655.0,10.076923076923077,5.0900631285589855,31,923.0,0.20989586834193963,31,923.0,-1.1600000000000001
135.0,31,809.0,11.897058823529411,4.988135473099434,31,1046.0,0.2057705088286766,31,1046.0,-1.2300000000000004
140.0,36,842.0,12.567164179104477,4.626770754251231,36,1143.0,0.1947586443806317,36,1143.0,-0.9699999999999989
145.0,32,779.0,11.128571428571428,4.4850113478763385,32,1238.0,0.18581732293701178,32,1238.0,-0.9500000000000011
150.0,32,708.0,9.971830985915492,4.7680606971970105,32,1255.0,0.1987246299108335,32,1255.0,-0.16999999999999993
155.0,28,509.0,6.786666666666667,4.74074987645822,28,1357.0,0.2036067551927179,28,1357.0,-1.0199999999999996
