step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,1,0.0,0.0,2.56,1,0.0,0.13091220782206564,1,0.0,0.0
10.0,0,0.0,0.0,5.599999999999999,0,0.0,0.2874931007300184,0,0.0,0.0
15.0,0,0.0,0.0,6.880000000000001,0,0.0,0.3561001226878666,0,0.0,0.0
20.0,0,0.0,0.0,10.109090909090911,0,0.0,0.5242079136011359,0,0.0,0.0
25.0,1,0.0,0.0,10.333499826259889,1,0.0,0.535437986546117,1,0.0,0.0
30.0,0,0.0,0.0,12.82299597630569,0,0.0,0.6637444055386252,0,0.0,0.0
35.0,0,0.0,0.0,12.401035299378336,0,0.0,0.6466415271816915,0,0.0,0.0
40.0,3,5.0,0.22727272727272727,11.604817210322663,3,5.0,0.6245195725353168,3,5.0,-0.05
45.0,3,14.0,0.5185185185185185,10.37286230467142,3,14.0,0.5703680614910379,3,14.0,-0.09000000000000001
50.0,5,30.0,1.0714285714285714,9.28506319508804,5,32.0,0.49560081704021175,5,32.0,-0.18
55.0,7,61.0,1.90625,9.165643629468192,7,61.0,0.48459202907342813,7,61.0,-0.29
60.0,10,99.0,3.0,8.394569881351016,10,99.0,0.43181362128684914,10,99.0,-0.38
65.0,12,153.0,4.026315789473684,7.824725528036979,12,153.0,0.38555863830222553,12,153.0,-0.54
70.0,12,156.0,4.0,7.671366248025259,12,185.0,0.3770603236653683,12,185.0,-0.32000000000000006
75.0,13,215.0,5.0,7.204111876809235,13,219.0,0.35475230431838567,13,219.0,-0.33999999999999986
80.0,16,290.0,6.590909090909091,7.246830289430634,16,290.0,0.3612910188024277,16,290.0,-0.71
85.0,19,376.0,7.673469387755102,6.786329409978726,19,376.0,0.3220842037059894,19,376.0,-0.8599999999999999
90.0,18,351.0,7.02,6.7469536068791705,18,420.0,0.3056839703531113,18,420.0,-0.4400000000000004
95.0,17,393.0,7.277777777777778,6.738286882087421,17,437.0,0.31348633061607617,17,437.0,-0.16999999999999993
100.0,20,486.0,9.169811320754716,6.856754735216374,20,491.0,0.3327936736919947,20,491.0,-0.54
105.0,22,588.0,10.31578947368421,6.678712103498001,22,588.0,0.3178584139254512,22,588.0,-0.9699999999999998
110.0,23,609.0,10.68421052631579,6.254516426853924,23,662.0,0.27918176158622016,23,662.0,-0.7400000000000002
115.0,22,701.0,11.683333333333334,6.39827894193105,22,720.0,0.2849550944427877,22,720.0,-0.5800000000000001
120.0,26,819.0,13.426229508196721,6.312579426364142,26,819.0,0.27422504716985524,26,819.0,-0.9899999999999993
125.0,26,904.0,13.907692307692308,5.935112350690756,26,924.0,0.25712195073499,26,924.0,-1.0500000000000007
130.0,27,1035.0,15.923076923076923,5.920219703336331,27,1037.0,0.2490120096048045,27,1037.0,-1.129999999999999
135.0,30,1180.0,17.611940298507463,5.901881878244635,30,1180.0,0.2551651027754454,30,1180.0,-1.4300000000000015
140.0,33,1335.0,20.227272727272727,5.4674632932123695,33,1335.0,0.2196980571906087,33,1335.0,-1.549999999999999
145.0,34,1504.0,21.797101449275363,5.3230836821986305,34,1504.0,0.20747911200574456,34,1504.0,-1.6899999999999995
150.0,39,1686.0,24.085714285714285,4.874697454351344,39,1686.0,0.18034954047471147,39,1686.0,-1.8200000000000003
155.0,40,1879.0,26.09722222222222,4.603105359048738,40,1879.0,0.17467669275663128,40,1879.0,-1.9299999999999997
160.0,40,1958.0,27.97142857142857,4.332602109137366,40,2030.0,0.16181953450942851,40,2030.0,-1.5100000000000016
165.0,38,2107.0,28.472972972972972,4.584504452142657,38,2150.0,0.18304949842704182,38,2150.0,-1.1999999999999993
170.0,40,2301.0,30.68,4.640359338496931,40,2306.0,0.1839857397987948,40,2306.0,-1.5599999999999987
175.0,43,2508.0,32.57142857142857,4.320611752475942,43,2513.0,0.16195153121275746,43,2513.0,-2.0700000000000003
180.0,47,2734.0,36.45333333333333,3.9524571049832606,47,2741.0,0.1490363194763817,47,2741.0,-2.280000000000001
185.0,48,2970.0,38.57142857142857,3.8953775732084606,48,2975.0,0.15726985702129642,48,2975.0,-2.34
190.0,51,3218.0,41.79220779220779,3.677245282402302,51,3223.0,0.1482829974244383,51,3223.0,-2.479999999999997
195.0,49,3415.0,42.160493827160494,3.703826718595053,49,3451.0,0.14280255934449096,49,3451.0,-2.280000000000001
200.0,53,3660.0,44.63414634146341,3.7060319939423803,53,3670.0,0.1428468084214467,53,3670.0,-2.190000000000005
205.0,53,3923.0,46.15294117647059,3.67364815933945,53,3923.0,0.14726711474024443,53,3923.0,-2.529999999999994
210.0,57,4190.0,49.294117647058826,3.4379467411871563,56,4189.0,0.12726439789078617,56,4189.0,-2.6600000000000037
215.0,57,4472.0,50.247191011235955,3.6011681301688494,57,4478.0,0.12441126249117908,57,4478.0,-2.8900000000000006
220.0,60,4767.0,54.793103448275865,3.3385865343080283,60,4767.0,0.1195021135448593,60,4767.0,-2.8900000000000006
225.0,63,5074.0,57.01123595505618,3.0754684270572317,63,5074.0,0.11684456912834437,63,5074.0,-3.0700000000000003
230.0,65,5394.0,60.60674157303371,2.824713340698306,65,5394.0,0.09134810613169304,65,5394.0,-3.1999999999999957
235.0,67,5725.0,62.22826086956522,2.894319086305333,67,5725.0,0.1009068817091704,67,5725.0,-3.3100000000000023
240.0,68,6064.0,65.91304347826087,2.8343350130866973,68,6064.0,0.09710043173052704,68,6064.0,-3.3900000000000006
245.0,68,6333.0,65.28865979381443,2.70739838290051,68,6372.0,0.09269288820367341,68,6372.0,-3.0799999999999983
250.0,71,6671.0,69.48958333333333,2.703481916289011,71,6678.0,0.10663117331237598,71,6678.0,-3.0600000000000023
255.0,72,7025.0,70.95959595959596,2.546163327366985,72,7025.0,0.1050507110800599,72,7025.0,-3.469999999999999
260.0,74,7383.0,75.33673469387755,2.322715168871198,74,7383.0,0.09201997968907731,74,7383.0,-3.5799999999999983
265.0,76,7756.0,76.03921568627452,2.4614288992166276,76,7758.0,0.09012220819995448,76,7758.0,-3.75
270.0,80,8142.0,79.04854368932038,2.413023336416684,80,8142.0,0.08180237437439965,80,8142.0,-3.8400000000000034
275.0,81,8542.0,79.83177570093459,2.359280011321426,81,8542.0,0.08324278527214608,81,8542.0,-4.0
280.0,81,8921.0,84.96190476190476,2.228752131265291,81,8930.0,0.08088308917118894,81,8930.0,-3.8799999999999955
285.0,85,9335.0,85.64220183486239,2.252549801303295,85,9337.0,0.07970136685344446,85,9337.0,-4.070000000000007
290.0,85,9760.0,90.37037037037037,2.24142619021365,85,9760.0,0.08266556561982613,85,9760.0,-4.22999999999999
295.0,86,10188.0,91.78378378378379,2.3053212075444605,86,10188.0,0.07750394291868294,86,10188.0,-4.280000000000001
300.0,86,10618.0,96.52727272727273,2.2768544556009163,86,10621.0,0.07322034614665057,86,10621.0,-4.329999999999998
305.0,88,11055.0,97.83185840707965,2.372150025416591,88,11055.0,0.07831677617820068,88,11055.0,-4.340000000000003
310.0,88,11495.0,103.55855855855856,2.1763002575683177,88,11495.0,0.0641518888176766,88,11495.0,-4.400000000000006
315.0,90,11942.0,106.625,2.2162346113071036,90,11942.0,0.06963377107543589,90,11942.0,-4.469999999999999
320.0,88,12364.0,111.38738738738739,2.045491185267648,88,12371.0,0.05850119239850081,88,12371.0,-4.289999999999992
325.0,89,12808.0,113.34513274336283,2.1921305924363486,89,12810.0,0.07565102055006397,89,12810.0,-4.390000000000001
330.0,90,13254.0,117.29203539823008,2.1598826162636753,90,13254.0,0.07341182296056152,90,13254.0,-4.439999999999998
335.0,90,13702.0,121.2566371681416,2.109502794480745,90,13702.0,0.06979876361691738,90,13702.0,-4.480000000000018
340.0,91,14154.0,126.375,1.9439111029401925,91,14157.0,0.05708472676512369,91,14157.0,-4.549999999999983
345.0,92,14614.0,127.07826086956521,2.1697518275919276,92,14614.0,0.07007005625697003,92,14614.0,-4.569999999999993
350.0,91,15062.0,132.12280701754386,1.9761243212842743,91,15062.0,0.053376388298938676,91,15062.0,-4.480000000000018
355.0,92,15522.0,133.81034482758622,2.204750880729725,92,15524.0,0.0694352293716503,92,15524.0,-4.6200000000000045
360.0,93,15984.0,141.4513274336283,1.969908771324979,93,15984.0,0.06361062019314037,93,15984.0,-4.599999999999994
365.0,93,16446.0,141.77586206896552,2.0892165761901116,93,16446.0,0.061534022363453685,93,16446.0,-4.6200000000000045
370.0,95,16914.0,147.0782608695652,1.9670926556958488,95,16916.0,0.05703420751140142,95,16916.0,-4.699999999999989
375.0,95,17389.0,147.364406779661,2.14212286246352,95,17389.0,0.06480943986042721,95,17389.0,-4.72999999999999
380.0,94,17119.0,145.07627118644066,2.0445915565210853,94,17606.0,0.05792558577074748,94,17606.0,-2.170000000000016
385.0,89,16501.0,138.6638655462185,2.355197021810005,89,17576.0,0.07669491381022679,89,17576.0,0.30000000000001137
390.0,86,16075.0,137.39316239316238,2.4041873419016,86,17550.0,0.08399497714534492,86,17550.0,0.2599999999999909
395.0,84,15856.0,134.3728813559322,2.4329215320899116,84,17971.0,0.08856277568887069,84,17971.0,-4.210000000000008
400.0,86,15854.0,135.5042735042735,2.3700735061503924,86,18398.0,0.08391029936077345,86,18398.0,-4.269999999999982
405.0,86,16073.0,135.0672268907563,2.3395162773450804,86,18826.0,0.08359411729063201,86,18826.0,-4.280000000000001
410.0,90,16488.0,140.92307692307693,2.1464749984022276,90,19265.0,0.07417739172901415,90,19265.0,-4.390000000000015
415.0,95,16953.0,142.46218487394958,2.0358689441282993,95,19730.0,0.07181818814830837,95,19730.0,-4.650000000000006
420.0,97,16334.0,138.42372881355934,1.8271469940037013,97,19844.0,0.058167022755472066,97,19844.0,-1.1399999999999864
425.0,93,15023.0,125.19166666666666,1.9372023167219674,93,19586.0,0.06929050400413346,93,19586.0,2.579999999999984
430.0,91,13762.0,114.68333333333334,2.1186599215795674,91,19320.0,0.07689509662487931,91,19320.0,2.660000000000025
435.0,87,12536.0,102.75409836065573,2.1701650483151993,87,19751.0,0.07965546943586481,87,19751.0,-4.310000000000002
440.0,89,11389.0,93.35245901639344,2.2672151711933486,89,20188.0,0.07542601889624256,89,20188.0,-4.3700000000000045
