step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,1,0.0,0.0,2.56,1,0.0,0.14482053149220445,1,0.0,0.0
10.0,0,0.0,0.0,5.599999999999999,0,0.0,0.31293703838399184,0,0.0,0.0
15.0,0,0.0,0.0,6.880000000000001,0,0.0,0.37659167515928216,0,0.0,0.0
20.0,0,0.0,0.0,10.109090909090911,0,0.0,0.5492139384169629,0,0.0,0.0
25.0,1,0.0,0.0,10.117889417756285,1,0.0,0.5426786496564249,1,0.0,0.0
30.0,0,0.0,0.0,12.366586147923593,0,0.0,0.6560869145130058,0,0.0,0.0
35.0,0,0.0,0.0,12.686278393254177,0,0.0,0.6681619610558907,0,0.0,0.0
40.0,1,1.0,0.045454545454545456,11.940268574072919,1,1.0,0.6308196374076611,1,1.0,-0.01
45.0,3,11.0,0.4074074074074074,10.351275642273404,3,11.0,0.5672174073255557,3,11.0,-0.1
50.0,5,27.0,0.9642857142857143,9.598146290393052,5,29.0,0.5118459830348446,5,29.0,-0.18
55.0,6,57.0,1.78125,9.518943804415246,6,57.0,0.5032704471398418,6,57.0,-0.27999999999999997
60.0,10,97.0,2.9393939393939394,8.479735730429589,10,97.0,0.44533195342343085,10,97.0,-0.4
65.0,9,109.0,2.8684210526315788,7.8508766140924875,9,130.0,0.40417679739800566,9,130.0,-0.33000000000000007
70.0,8,133.0,3.41025641025641,8.034104392822847,8,149.0,0.41156992402014975,8,149.0,-0.18999999999999995
75.0,9,178.0,4.1395348837209305,8.433602465193689,9,180.0,0.4398632238953681,9,180.0,-0.31000000000000005
80.0,13,222.0,5.045454545454546,7.719356460106087,13,224.0,0.3917944992624418,13,224.0,-0.44000000000000017
85.0,16,295.0,6.020408163265306,7.069100478572122,16,299.0,0.3426335965500818,16,299.0,-0.75
90.0,19,384.0,7.68,7.071936406838462,19,386.0,0.34558456723853714,19,386.0,-0.8699999999999997
95.0,20,481.0,9.075471698113208,6.58283567090783,20,483.0,0.2988716449528017,20,483.0,-0.9700000000000002
100.0,23,592.0,11.169811320754716,6.633272638082083,23,594.0,0.29664979935033875,23,594.0,-1.1100000000000003
105.0,26,712.0,12.491228070175438,5.8914509461334825,26,714.0,0.25473993816342755,26,714.0,-1.1999999999999993
110.0,28,848.0,15.142857142857142,5.739414932744686,28,850.0,0.25667383015646794,28,850.0,-1.3600000000000003
115.0,30,994.0,16.566666666666666,5.44840612530824,30,996.0,0.24007144046839304,30,996.0,-1.4600000000000009
120.0,31,941.0,15.683333333333334,5.181171896053735,31,1073.0,0.21961601529155164,31,1073.0,-0.7699999999999996
125.0,28,910.0,14.21875,4.8701267895433356,28,1089.0,0.21586682942140728,28,1089.0,-0.16000000000000014
130.0,30,1046.0,16.092307692307692,5.446327616789623,30,1136.0,0.25181593592957957,30,1136.0,-0.46999999999999886
135.0,33,1181.0,17.893939393939394,4.600412295617971,33,1276.0,0.20190304692827005,33,1276.0,-1.4000000000000004
140.0,37,1362.0,20.328358208955223,4.634384164357869,37,1454.0,0.1919044824087126,37,1454.0,-1.7799999999999994
145.0,40,1554.0,22.52173913043478,4.294698121032255,40,1644.0,0.18430818496924334,40,1644.0,-1.9000000000000021
150.0,42,1761.0,25.52173913043478,4.0717057911115395,42,1851.0,0.17798138369177513,42,1851.0,-2.0700000000000003
155.0,45,1978.0,27.095890410958905,4.042801406783959,45,2068.0,0.16880314062333232,45,2068.0,-2.169999999999998
160.0,47,2208.0,29.83783783783784,4.277170773516749,47,2298.0,0.17706113479436936,47,2298.0,-2.3000000000000007
165.0,50,2448.0,30.9873417721519,4.14154140009092,50,2538.0,0.17312777487370778,50,2538.0,-2.3999999999999986
170.0,51,2699.0,34.164556962025316,3.9406145899646376,51,2789.0,0.16428425022735044,51,2789.0,-2.5100000000000016
175.0,50,2835.0,34.573170731707314,3.6757121217175284,50,2970.0,0.15250817470703046,50,2970.0,-1.8099999999999987
180.0,50,2911.0,35.5,3.7012840204166406,50,3098.0,0.15783587586145253,50,3098.0,-1.2800000000000011
185.0,50,3139.0,37.36904761904762,3.8431090042885554,50,3251.0,0.17126318965859247,50,3251.0,-1.5299999999999976
190.0,53,3387.0,40.32142857142857,3.489785296191537,53,3499.0,0.14066465070961984,53,3499.0,-2.480000000000004
195.0,60,3672.0,42.206896551724135,3.1774337693399675,60,3786.0,0.12143652792529645,60,3786.0,-2.8699999999999974
200.0,61,3972.0,45.6551724137931,3.191170373065769,61,4084.0,0.1277295403654867,61,4084.0,-2.980000000000004
205.0,63,4283.0,47.58888888888889,3.039985400343693,63,4395.0,0.12279745370793144,63,4395.0,-3.1099999999999994
210.0,65,4605.0,50.604395604395606,3.0640640383697417,65,4717.0,0.11641682150796132,65,4717.0,-3.219999999999999
215.0,69,4939.0,51.98947368421052,2.8522586039856983,69,5051.0,0.10476524920395994,69,5051.0,-3.3399999999999963
220.0,70,5286.0,55.642105263157895,2.7761239426835806,70,5398.0,0.1011621301098122,70,5398.0,-3.469999999999999
225.0,70,5533.0,55.888888888888886,2.821143652824334,70,5675.0,0.1047976588022101,70,5675.0,-2.770000000000003
230.0,68,5715.0,57.15,2.9178805245825106,68,5894.0,0.10942988133456251,68,5894.0,-2.1899999999999977
235.0,68,6035.0,59.75247524752475,2.823949854953551,68,6144.0,0.11737754368462304,68,6144.0,-2.5
240.0,72,6377.0,63.77,2.5660031103621477,72,6486.0,0.09593048380628497,72,6486.0,-3.4200000000000017
245.0,78,6756.0,64.96153846153847,2.468908158125262,78,6867.0,0.0866757685385529,78,6867.0,-3.8100000000000023
250.0,79,7149.0,68.74038461538461,2.4894174331208205,79,7258.0,0.09102983054421672,79,7258.0,-3.9099999999999966
255.0,81,7551.0,71.23584905660377,2.3313276229012643,81,7660.0,0.08812155174861211,81,7660.0,-4.019999999999996
260.0,83,7962.0,75.11320754716981,2.3273612284510334,83,8071.0,0.08125332874494416,83,8071.0,-4.109999999999999
265.0,86,8384.0,75.53153153153153,2.337173220462226,86,8493.0,0.07528447546291285,86,8493.0,-4.220000000000013
270.0,88,8820.0,79.45945945945945,2.194300198991797,88,8929.0,0.06829290115242094,88,8929.0,-4.359999999999999
275.0,87,9157.0,79.62608695652175,2.1583468286546212,87,9301.0,0.06771831113350504,87,9301.0,-3.719999999999999
280.0,86,9432.0,82.01739130434783,2.1537607989090017,86,9613.0,0.07568694481627058,86,9613.0,-3.1199999999999903
285.0,86,9841.0,84.11111111111111,2.327681056772464,86,9952.0,0.09269208758963066,86,9952.0,-3.3900000000000006
290.0,90,10279.0,88.61206896551724,2.164730598117981,90,10301.0,0.08018089778407338,90,10301.0,-3.490000000000009
295.0,92,10086.0,83.35537190082644,2.218558283083881,92,10536.0,0.08058989386776065,92,10536.0,-2.3499999999999943
300.0,91,9479.0,78.99166666666666,1.992523440301427,91,10558.0,0.06749404094461788,91,10558.0,-0.21999999999999886
305.0,88,8931.0,72.60975609756098,2.391628151993354,88,10572.0,0.08959349522632777,88,10572.0,-0.14000000000000057
310.0,87,8379.0,68.68032786885246,2.258005661081682,87,10978.0,0.07732665330839929,87,10978.0,-4.060000000000002
315.0,86,7946.0,63.568,2.5452991227686788,86,11381.0,0.08169968676024424,86,11381.0,-4.030000000000001
320.0,88,7584.0,61.16129032258065,2.5191178485850667,88,11812.0,0.07968963989494092,88,11812.0,-4.310000000000002
325.0,88,7296.0,57.44881889763779,2.5902306576526266,88,12252.0,0.07753623359681011,88,12252.0,-4.3999999999999915
330.0,90,7077.0,55.724409448818896,2.6889246720156956,90,12698.0,0.07819476870985968,90,12698.0,-4.460000000000008
335.0,87,6810.0,52.38461538461539,2.682727338111765,87,13088.0,0.07716204856031493,87,13088.0,-3.8999999999999915
340.0,85,6609.0,52.039370078740156,2.65861635290192,85,13433.0,0.08248763919481308,85,13433.0,-3.450000000000017
345.0,85,6583.0,51.4296875,2.7374215738683265,85,13790.0,0.09265523233589477,85,13790.0,-3.569999999999993
350.0,88,6628.0,53.886178861788615,2.2401318126556657,88,14212.0,0.07310726181463138,88,14212.0,-4.219999999999999
355.0,89,6758.0,53.63492063492063,2.465231248160314,89,14659.0,0.07906418577700455,89,14659.0,-4.469999999999999
360.0,92,6992.0,56.38709677419355,2.3890391635718498,92,15108.0,0.07790105274578925,92,15108.0,-4.490000000000009
365.0,97,7467.0,59.26190476190476,2.0809005111328225,97,15584.0,0.0686230883305968,97,15584.0,-4.759999999999991
370.0,104,7974.0,62.78740157480315,1.938302204632026,104,16091.0,0.050239493132257756,104,16091.0,-5.069999999999993
375.0,105,8494.0,66.359375,1.7653456971500856,105,16611.0,0.051077196360733566,105,16611.0,-5.200000000000017
380.0,109,9031.0,70.0077519379845,1.7291941215063746,109,17148.0,0.04434725341844669,109,17148.0,-5.369999999999976
385.0,110,9581.0,73.13740458015268,1.6774270417714998,110,17698.0,0.04628768348938543,110,17698.0,-5.5
390.0,109,10012.0,76.42748091603053,1.7162978863471812,109,18189.0,0.04504359376406255,109,18189.0,-4.909999999999997
395.0,104,10419.0,78.93181818181819,1.8576825885410433,104,18626.0,0.06337909310224715,104,18626.0,-4.3700000000000045
400.0,106,10942.0,84.16923076923077,1.8581510927305807,106,19074.0,0.0663743251512072,106,19074.0,-4.480000000000018
405.0,106,10409.0,79.45801526717557,1.6234457040600327,106,19242.0,0.054077919195195175,106,19242.0,-1.6799999999999784
410.0,105,9339.0,71.83846153846154,1.7814835578413415,105,19072.0,0.06131537034048931,105,19072.0,1.6999999999999886
415.0,101,8464.0,63.6390977443609,1.9862153829404556,101,18917.0,0.0690794424544504,101,18917.0,1.5500000000000114
420.0,98,7763.0,59.25954198473283,1.9831905509884222,98,19395.0,0.07069586287025946,98,19395.0,-4.780000000000001
425.0,99,7302.0,54.492537313432834,2.148733031334292,99,19876.0,0.07354324397661256,99,19876.0,-4.810000000000002
430.0,100,7063.0,53.10526315789474,2.181651194309427,100,20371.0,0.07831277064584385,100,20371.0,-4.950000000000017
435.0,101,7044.0,51.794117647058826,2.130891664438488,101,20873.0,0.06686076572652906,101,20873.0,-5.019999999999982
440.0,102,7252.0,53.71851851851852,2.191092901881886,102,21382.0,0.06890801992894512,102,21382.0,-5.090000000000003
445.0,103,7673.0,56.00729927007299,2.051216407940533,103,21894.0,0.06348992357179903,103,21894.0,-5.1200000000000045
450.0,106,8066.0,60.19402985074627,1.8062700588100884,106,22351.0,0.054637402658609634,106,22351.0,-4.569999999999993
455.0,107,8435.0,61.56934306569343,1.8101383264015312,107,22774.0,0.05594290628042995,107,22774.0,-4.230000000000018
460.0,108,8962.0,65.8970588235294,1.976634967981288,108,23220.0,0.06571808599530155,108,23220.0,-4.4599999999999795
