step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,1,0.0,0.0,2.56,1,0.0,0.13076308116798288,1,0.0,0.0
10.0,0,0.0,0.0,5.599999999999999,0,0.0,0.28394650160284685,0,0.0,0.0
15.0,0,0.0,0.0,6.880000000000001,0,0.0,0.3435998221246745,0,0.0,0.0
20.0,0,0.0,0.0,10.109090909090911,0,0.0,0.5031731717028787,0,0.0,0.0
25.0,1,0.0,0.0,10.464642876943465,1,0.0,0.5226020493400046,1,0.0,0.0
30.0,0,0.0,0.0,12.847265344869935,0,0.0,0.6419075017097755,0,0.0,0.0
35.0,0,0.0,0.0,12.9460440428463,0,0.0,0.6491932750043712,0,0.0,0.0
40.0,3,5.0,0.22727272727272727,11.50141465509402,3,5.0,0.5844995652789188,3,5.0,-0.05
45.0,5,23.0,0.8518518518518519,9.840255256520493,5,23.0,0.5062921258784275,5,23.0,-0.18
50.0,7,52.0,1.8571428571428572,9.014001516892275,7,52.0,0.47143012827840813,7,52.0,-0.29000000000000004
55.0,7,71.0,2.21875,8.777647291418642,7,76.0,0.4724293274346195,7,76.0,-0.24
60.0,10,112.0,3.393939393939394,8.058396320654628,10,114.0,0.4255936816164897,10,114.0,-0.3799999999999999
65.0,13,168.0,4.421052631578948,7.832383985862525,13,168.0,0.40891574123447877,13,168.0,-0.54
70.0,15,233.0,5.9743589743589745,6.997236913931797,15,233.0,0.35560575790126386,15,233.0,-0.6500000000000001
75.0,16,312.0,7.255813953488372,7.168374834027864,16,312.0,0.35421727461702257,16,312.0,-0.79
80.0,20,402.0,9.136363636363637,6.53012643047963,20,402.0,0.3082444761595639,20,402.0,-0.8999999999999995
85.0,19,374.0,7.63265306122449,6.4534477800195,19,454.0,0.3104033873638674,19,454.0,-0.5200000000000005
90.0,16,307.0,6.26530612244898,6.519535116111505,16,459.0,0.31184203174756436,16,459.0,-0.04999999999999982
95.0,14,299.0,5.6415094339622645,6.664764809040797,14,465.0,0.3200370265286597,14,465.0,-0.0600000000000005
100.0,15,341.0,6.433962264150943,6.445515133090933,15,526.0,0.30982355387639937,15,526.0,-0.6099999999999994
105.0,21,431.0,7.431034482758621,6.488248893461563,21,618.0,0.2960817254493791,21,618.0,-0.9199999999999999
110.0,27,551.0,9.5,6.037160344770854,27,736.0,0.2685308469581788,27,736.0,-1.1800000000000006
115.0,30,697.0,11.426229508196721,5.532006027632305,30,882.0,0.23046337996430125,30,882.0,-1.46
120.0,33,859.0,14.081967213114755,5.303229229668737,33,1044.0,0.2142102112764829,33,1044.0,-1.6199999999999992
125.0,35,1029.0,15.830769230769231,5.034835131893215,35,1214.0,0.1933579904504326,35,1214.0,-1.700000000000001
130.0,38,1214.0,18.676923076923078,4.903514727873617,38,1399.0,0.1825650078953892,38,1399.0,-1.8499999999999996
135.0,36,1147.0,16.6231884057971,4.548059443193324,36,1493.0,0.17197905562854607,36,1493.0,-0.9399999999999995
