step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,J0_average_co2_emission_tl,J0_average_co_emission_tl,J0_average_fuel_consumption_tl,J0_average_noise_emission_tl,J0_average_co2_emission,J0_average_co_emission,J0_average_fuel_consumptions,J0_average_noise_emissions,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.1623403551207306,3.2,3.2,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,0,0.0,0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.36526579902164386,7.199999999999999,7.199999999999999,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,0,0.0,0
15.0,0,0.0,0.0,6.4,0,0,0.0,0.3249348637507915,6.400000000000001,6.4,3631.3355555555568,99.11733333333336,1.5609883198562446,62.60768260207452,3631.3355555555563,99.11733333333336,1.5609883198562446,62.60768260207451,0,0.0,0
20.0,0,0.0,0.0,10.400000000000002,0,0,0.0,0.5284956914250306,10.400000000000002,10.400000000000002,4473.98888888889,73.84044444444447,1.9231853848457627,64.738560205204,4473.988888888891,73.84044444444447,1.923185384845763,64.73856020520398,0,0.0,0
25.0,4,0.0,0.0,9.508054830839853,4,4,0.0,0.4829585328010548,9.508054830839852,9.508054830839853,4236.848954815959,93.78995593534023,1.8212618215327911,63.12120200981292,4236.848954815957,93.78995593534019,1.8212618215327916,63.12120200981292,4,0.0,-4
30.0,0,0.0,0.0,12.478564920426928,0,0,0.0,0.6368642529886662,12.478564920426928,12.478564920426928,3823.7371507675057,55.163465775057084,1.643674695480339,65.39348491661683,3823.7371507675057,55.163465775057084,1.6436746954803392,65.39348491661683,0,0.0,0
35.0,0,0.0,0.0,14.78647315364915,0,0,0.0,0.7584647176669043,14.78647315364915,14.78647315364915,3567.58488121723,39.906548148148175,1.5335542807199938,66.24069706454263,3567.5848812172303,39.90654814814818,1.5335542807199938,66.24069706454263,0,0.0,0
40.0,3,3.0,0.1875,9.02667812954044,3,3,3.0,0.47409543044691327,9.026678129540437,9.02667812954044,3196.544544815004,55.91011738884167,1.3740713104548643,61.37404602840686,3196.544544815004,55.91011738884168,1.3740713104548643,61.37404602840685,3,3.0,-3
45.0,3,18.0,1.125,11.2584091877639,3,3,18.0,0.5882881759042178,11.303541818496733,11.2584091877639,3878.375646263553,71.52281868331258,1.6671673313493411,64.21672332087046,3907.058313412963,70.78909094120486,1.679495866878876,64.25092218629827,3,18.0,-3
50.0,3,24.0,1.2,7.718109993306184,3,3,24.0,0.4201867036558141,7.729026279660234,7.718109993306184,2863.798348074434,78.9440740740741,1.2310533869001887,60.39968545832468,2833.0148023272227,77.5289688888889,1.2178217496987682,60.57168131480911,3,24.0,-3
55.0,5,49.0,2.45,8.784397125745079,5,5,43.0,0.47436335862745677,8.57095872014011,8.784397125745079,3297.739463222377,80.47133567251464,1.4175858576175295,62.07500105446379,3245.4978680103786,76.44776888888892,1.3951289215112648,62.1625798321802,5,43.0,-5
