step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,J0_average_co2_emission_tl,J0_average_co_emission_tl,J0_average_fuel_consumption_tl,J0_average_noise_emission_tl,J0_average_co2_emission,J0_average_co_emission,J0_average_fuel_consumptions,J0_average_noise_emissions,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.17162902512407424,3.2,3.2,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,0,0.0,0.0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.38616530652916703,7.199999999999999,7.199999999999999,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,0,0.0,0.0
15.0,0,0.0,0.0,11.200000000000001,0,0,0.0,0.60070158793426,11.200000000000001,11.200000000000001,4491.799555555557,57.659733333333364,1.930834141958671,65.13597665795827,4491.799555555557,57.659733333333364,1.930834141958671,65.13597665795827,0,0.0,0.0
20.0,0,0.0,0.0,15.200000000000005,0,0,0.0,0.8152378693393529,15.200000000000005,15.200000000000005,5635.892888888892,54.63351111111117,2.422612518718181,67.5456471500465,5635.892888888892,54.63351111111117,2.422612518718181,67.5456471500465,0,0.0,0.0
25.0,0,0.0,0.0,18.174923132485212,0,0,0.0,0.9699994334908939,18.174923132485212,18.174923132485212,4869.774115289501,35.07475555555558,2.0932967304957475,68.31923902361247,4869.774115289501,35.07475555555558,2.093296730495748,68.31923902361248,0,0.0,0.0
30.0,0,0.0,0.0,18.80255091608126,0,0,0.0,1.0,18.80255091608126,18.80255091608126,2984.180463229693,0.0,1.2827788255875765,67.79330157053874,2984.1804632296935,0.0,1.2827788255875765,67.79330157053874,0,0.0,0.0
35.0,0,0.0,0.0,17.426427319982654,0,0,0.0,0.9351945193575059,17.426427319982654,17.426427319982654,2131.885794456244,0.0,0.9164125872397543,66.236083894461,2131.885794456244,0.0,0.9164125872397543,66.23608389446099,0,0.0,0.0
40.0,1,2.0,0.5,6.054369124028487,1,1,2.0,0.3967004784702493,5.1781588320379806,6.054369124028487,874.9074074074074,54.92592592592593,0.3761106119596685,53.524588980011835,1631.3417166069453,58.46163903152778,0.7012668879011309,56.05340792787389,1,2.0,-0.02
45.0,2,12.0,3.0,4.388341500936916,2,2,12.0,0.2158046872350757,2.6504553345825577,4.388341500936916,1749.8148148148148,109.85185185185186,0.752221223919337,55.661595797128655,2338.600426183333,98.4019363016667,1.0053048530300988,57.791120483221746,2,12.0,-0.09999999999999999
50.0,2,22.0,5.5,5.267098894075764,2,2,22.0,0.0,0.0,5.267098894075764,2624.722222222222,164.7777777777778,1.1283318358790055,55.94027641010837,2378.852563500972,89.90351291931837,1.0226178121490757,59.05161659676284,2,22.0,-0.1
