RunNo, ExperimentNo, Scenario, Type, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, MeanAverageCO2EmissionTL, MeanAverageCOEmissionTL, MeanAverageFuelConsumptionTL, MeanAverageNoiseEmissionTL, MeanAverageCO2Emission, MeanAverageCOEmission, MeanAverageFuelConsumption, MeanAverageNoiseEmission, 
2, DE-Enhanced-S3-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.694, 7.424 +/- 2.017, 143.721 +/- 123.419, 0.357 +/- 0.063, 6.637 +/- 1.112, 7.866 +/- 0.752, 3092.947 +/- 222.711, 96.314 +/- 10.451, 1.330 +/- 0.096, 60.504 +/- 1.092, 2583.683 +/- 216.516, 67.598 +/- 7.880, 1.111 +/- 0.093, 61.166 +/- 0.714, 
2, DE-Enhanced-S3-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -144.034 +/- 24.800, 144.034 +/- 24.800, 3240.569 +/- 586.587, 0.038 +/- 0.034, 0.709 +/- 0.625, 1.265 +/- 0.716, 2540.032 +/- 69.750, 147.373 +/- 5.862, 1.092 +/- 0.030, 56.333 +/- 0.453, 2503.629 +/- 56.665, 139.877 +/- 7.660, 1.076 +/- 0.024, 56.699 +/- 0.503, 
2, DE-Enhanced-S3-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.545, 5.931 +/- 1.614, 90.369 +/- 52.466, 0.354 +/- 0.053, 6.586 +/- 0.994, 7.813 +/- 0.761, 3121.199 +/- 292.429, 98.239 +/- 8.447, 1.342 +/- 0.126, 60.541 +/- 1.060, 2603.071 +/- 282.721, 69.093 +/- 7.981, 1.119 +/- 0.122, 61.190 +/- 0.696, 
2, DE-Enhanced-S3-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -5.527 +/- 1.203, 5.527 +/- 1.203, 82.195 +/- 41.222, 0.359 +/- 0.063, 6.688 +/- 1.130, 7.914 +/- 0.690, 3118.427 +/- 280.242, 97.383 +/- 10.959, 1.341 +/- 0.120, 60.591 +/- 1.084, 2603.749 +/- 246.850, 68.014 +/- 6.432, 1.119 +/- 0.106, 61.258 +/- 0.645, 
2, DE-Enhanced-S3-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.001 +/- 1.801, 13.285 +/- 3.452, 816.821 +/- 496.875, 0.235 +/- 0.057, 4.353 +/- 1.021, 5.977 +/- 0.842, 2912.776 +/- 210.660, 118.479 +/- 13.408, 1.252 +/- 0.091, 58.935 +/- 0.872, 2611.088 +/- 216.597, 90.485 +/- 11.865, 1.122 +/- 0.093, 59.914 +/- 0.665, 
2, DE-Enhanced-S3-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -52.906 +/- 7.942, 52.906 +/- 7.942, 1207.993 +/- 204.127, 0.074 +/- 0.035, 1.379 +/- 0.653, 2.388 +/- 0.674, 2612.358 +/- 80.611, 142.704 +/- 6.468, 1.123 +/- 0.035, 56.796 +/- 0.492, 2536.371 +/- 87.321, 128.592 +/- 7.336, 1.090 +/- 0.038, 57.450 +/- 0.497, 
2, DE-Enhanced-S3-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 1.312, 4.185 +/- 1.792, 409.076 +/- 325.871, 0.246 +/- 0.217, 4.545 +/- 4.208, 6.243 +/- 3.120, 2873.896 +/- 763.310, 117.485 +/- 34.209, 1.235 +/- 0.328, 58.786 +/- 3.253, 2682.888 +/- 573.848, 89.638 +/- 28.867, 1.153 +/- 0.247, 59.907 +/- 2.305, 
2, DE-Enhanced-S3-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -1.190 +/- 1.032, 1.190 +/- 1.032, 12.332 +/- 20.117, 0.406 +/- 0.345, 7.457 +/- 6.713, 8.959 +/- 3.694, 2963.552 +/- 1315.096, 85.173 +/- 54.264, 1.274 +/- 0.565, 60.324 +/- 5.248, 2747.725 +/- 768.721, 56.703 +/- 28.728, 1.181 +/- 0.330, 61.492 +/- 2.820, 
2, DE-Enhanced-S3-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.695, 10.518 +/- 1.400, 168.759 +/- 47.166, 0.340 +/- 0.041, 6.304 +/- 0.728, 7.634 +/- 0.514, 3088.201 +/- 178.509, 100.233 +/- 6.334, 1.328 +/- 0.077, 60.331 +/- 0.890, 2552.325 +/- 149.753, 70.373 +/- 5.006, 1.097 +/- 0.064, 61.048 +/- 0.563, 
2, DE-Enhanced-S3-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -201.641 +/- 24.355, 201.641 +/- 24.355, 4587.893 +/- 572.712, 0.027 +/- 0.026, 0.495 +/- 0.496, 0.891 +/- 0.543, 2518.978 +/- 57.304, 149.008 +/- 4.366, 1.083 +/- 0.025, 56.186 +/- 0.370, 2502.319 +/- 51.752, 143.786 +/- 5.346, 1.076 +/- 0.022, 56.446 +/- 0.394, 
