RunNo, ExperimentNo, Scenario, Type, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, MeanAverageCO2EmissionTL, MeanAverageCOEmissionTL, MeanAverageFuelConsumptionTL, MeanAverageNoiseEmissionTL, MeanAverageCO2Emission, MeanAverageCOEmission, MeanAverageFuelConsumption, MeanAverageNoiseEmission, 
2, DE-Enhanced-S3-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 7.424, 143.721, 0.357, 6.637, 7.866, 3092.947, 96.314, 1.330, 60.504, 2583.683, 67.598, 1.111, 61.166, 
2, DE-Enhanced-S3-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -144.034, 144.034, 3240.569, 0.038, 0.709, 1.265, 2540.032, 147.373, 1.092, 56.333, 2503.629, 139.877, 1.076, 56.699, 
2, DE-Enhanced-S3-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 5.931, 90.369, 0.354, 6.586, 7.813, 3121.199, 98.239, 1.342, 60.541, 2603.071, 69.093, 1.119, 61.190, 
2, DE-Enhanced-S3-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -5.527, 5.527, 82.195, 0.359, 6.688, 7.914, 3118.427, 97.383, 1.341, 60.591, 2603.749, 68.014, 1.119, 61.258, 
2, DE-Enhanced-S3-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.001, 13.285, 816.821, 0.235, 4.353, 5.977, 2912.776, 118.479, 1.252, 58.935, 2611.088, 90.485, 1.122, 59.914, 
2, DE-Enhanced-S3-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -52.906, 52.906, 1207.993, 0.074, 1.379, 2.388, 2612.358, 142.704, 1.123, 56.796, 2536.371, 128.592, 1.090, 57.450, 
2, DE-Enhanced-S3-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 4.185, 409.076, 0.246, 4.545, 6.243, 2873.896, 117.485, 1.235, 58.786, 2682.888, 89.638, 1.153, 59.907, 
2, DE-Enhanced-S3-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -1.190, 1.190, 12.332, 0.406, 7.457, 8.959, 2963.552, 85.173, 1.274, 60.324, 2747.725, 56.703, 1.181, 61.492, 
2, DE-Enhanced-S3-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 10.518, 168.759, 0.340, 6.304, 7.634, 3088.201, 100.233, 1.328, 60.331, 2552.325, 70.373, 1.097, 61.048, 
2, DE-Enhanced-S3-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -201.641, 201.641, 4587.893, 0.027, 0.495, 0.891, 2518.978, 149.008, 1.083, 56.186, 2502.319, 143.786, 1.076, 56.446, 
2, DE-Enhanced-S3-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, 0.000, 6.538, 95.545, 0.380, 7.042, 8.172, 3141.680, 93.547, 1.351, 60.847, 2567.173, 64.484, 1.104, 61.402, 
2, DE-Enhanced-S3-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -143.650, 143.650, 3234.483, 0.038, 0.705, 1.260, 2539.205, 147.387, 1.092, 56.330, 2502.833, 139.891, 1.076, 56.696, 
2, DE-Enhanced-S3-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 12.048, 321.381, 0.277, 5.158, 6.689, 2950.325, 108.409, 1.268, 59.480, 2572.905, 79.906, 1.106, 60.368, 
2, DE-Enhanced-S3-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -127.944, 127.944, 2929.583, 0.040, 0.751, 1.344, 2551.765, 147.447, 1.097, 56.355, 2513.477, 139.408, 1.081, 56.740, 
2, DE-Enhanced-S3-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, 0.000, 2.441, 28.505, 0.422, 7.820, 8.834, 3116.154, 84.085, 1.340, 61.026, 2625.156, 57.219, 1.128, 61.678, 
2, DE-Enhanced-S3-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -2.639, 2.639, 32.735, 0.412, 7.608, 8.682, 3107.324, 86.211, 1.336, 60.943, 2627.236, 59.030, 1.129, 61.600, 
