RunNo, ExperimentNo, Scenario, Type, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, MeanAverageCO2EmissionTL, MeanAverageCOEmissionTL, MeanAverageFuelConsumptionTL, MeanAverageNoiseEmissionTL, MeanAverageCO2Emission, MeanAverageCOEmission, MeanAverageFuelConsumption, MeanAverageNoiseEmission, 
5, DE-Enhanced-S3-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 8.595, 220.031, 0.332, 6.183, 7.508, 3046.985, 100.130, 1.310, 60.195, 2583.684, 71.457, 1.111, 60.933, 
5, DE-Enhanced-S3-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -143.980, 143.980, 3239.376, 0.038, 0.699, 1.254, 2538.882, 147.460, 1.091, 56.326, 2503.879, 140.000, 1.076, 56.692, 
5, DE-Enhanced-S3-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 6.027, 92.204, 0.352, 6.535, 7.782, 3120.087, 98.670, 1.341, 60.503, 2611.910, 69.566, 1.123, 61.171, 
5, DE-Enhanced-S3-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -5.234, 5.234, 75.529, 0.368, 6.846, 8.021, 3130.506, 95.861, 1.346, 60.692, 2603.233, 66.687, 1.119, 61.322, 
5, DE-Enhanced-S3-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.001, 13.061, 797.199, 0.238, 4.412, 6.026, 2918.847, 117.922, 1.255, 58.976, 2610.422, 89.880, 1.122, 59.946, 
5, DE-Enhanced-S3-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -53.465, 53.465, 1221.087, 0.074, 1.383, 2.385, 2612.689, 142.596, 1.123, 56.796, 2537.015, 128.566, 1.091, 57.445, 
5, DE-Enhanced-S3-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 4.197, 409.963, 0.246, 4.540, 6.244, 2874.520, 117.554, 1.236, 58.784, 2686.730, 89.733, 1.155, 59.911, 
5, DE-Enhanced-S3-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -1.193, 1.193, 12.362, 0.405, 7.449, 8.962, 2964.567, 85.224, 1.274, 60.312, 2750.114, 56.712, 1.182, 61.495, 
5, DE-Enhanced-S3-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 8.857, 131.074, 0.365, 6.785, 7.981, 3128.072, 95.906, 1.345, 60.652, 2549.582, 66.357, 1.096, 61.268, 
5, DE-Enhanced-S3-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -201.570, 201.570, 4586.268, 0.027, 0.498, 0.894, 2519.153, 148.982, 1.083, 56.188, 2502.156, 143.753, 1.076, 56.448, 
5, DE-Enhanced-S3-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 7.220, 109.183, 0.361, 6.708, 7.930, 3124.302, 96.588, 1.343, 60.596, 2575.367, 67.225, 1.107, 61.246, 
5, DE-Enhanced-S3-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -143.085, 143.085, 3221.752, 0.038, 0.705, 1.262, 2539.296, 147.400, 1.092, 56.330, 2502.992, 139.883, 1.076, 56.697, 
5, DE-Enhanced-S3-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 10.141, 193.880, 0.310, 5.754, 7.220, 3034.033, 104.446, 1.304, 59.971, 2570.333, 74.816, 1.105, 60.782, 
5, DE-Enhanced-S3-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -126.968, 126.968, 2905.259, 0.041, 0.759, 1.359, 2552.459, 147.411, 1.097, 56.362, 2513.814, 139.281, 1.081, 56.752, 
5, DE-Enhanced-S3-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, 0.000, 4.002, 226.571, 0.371, 6.881, 8.046, 3065.017, 93.962, 1.318, 60.461, 2622.045, 66.758, 1.127, 61.190, 
5, DE-Enhanced-S3-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -2.526, 2.526, 30.235, 0.418, 7.728, 8.769, 3114.206, 85.130, 1.339, 61.026, 2635.098, 58.189, 1.133, 61.660, 
