RunNo, ExperimentNo, Scenario, Type, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, MeanAverageCO2EmissionTL, MeanAverageCOEmissionTL, MeanAverageFuelConsumptionTL, MeanAverageNoiseEmissionTL, MeanAverageCO2Emission, MeanAverageCOEmission, MeanAverageFuelConsumption, MeanAverageNoiseEmission, 
3, DE-Enhanced-S3-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 8.921, 241.360, 0.326, 6.071, 7.422, 3040.171, 101.152, 1.307, 60.121, 2587.512, 72.472, 1.112, 60.880, 
3, DE-Enhanced-S3-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -144.046, 144.046, 3240.911, 0.038, 0.709, 1.265, 2540.131, 147.381, 1.092, 56.335, 2504.372, 139.894, 1.077, 56.701, 
3, DE-Enhanced-S3-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 5.945, 90.719, 0.354, 6.577, 7.809, 3123.631, 98.277, 1.343, 60.526, 2610.557, 69.169, 1.122, 61.182, 
3, DE-Enhanced-S3-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -5.510, 5.510, 81.783, 0.360, 6.697, 7.917, 3122.157, 97.274, 1.342, 60.589, 2604.013, 67.891, 1.119, 61.255, 
3, DE-Enhanced-S3-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.001, 13.277, 813.644, 0.235, 4.355, 5.981, 2913.519, 118.488, 1.252, 58.937, 2615.910, 90.534, 1.125, 59.919, 
3, DE-Enhanced-S3-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -52.786, 52.786, 1205.129, 0.075, 1.395, 2.406, 2614.323, 142.548, 1.124, 56.806, 2538.593, 128.405, 1.091, 57.462, 
3, DE-Enhanced-S3-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, 0.000, 4.194, 410.146, 0.245, 4.536, 6.247, 2879.683, 117.747, 1.238, 58.792, 2693.001, 89.848, 1.158, 59.923, 
3, DE-Enhanced-S3-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -1.198, 1.198, 12.352, 0.405, 7.459, 8.961, 2963.683, 85.227, 1.274, 60.337, 2747.920, 56.750, 1.181, 61.500, 
3, DE-Enhanced-S3-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 9.983, 156.716, 0.347, 6.448, 7.740, 3098.153, 98.858, 1.332, 60.427, 2549.203, 69.095, 1.096, 61.115, 
3, DE-Enhanced-S3-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -201.620, 201.620, 4587.431, 0.027, 0.495, 0.891, 2518.920, 149.009, 1.083, 56.186, 2502.251, 143.784, 1.076, 56.446, 
3, DE-Enhanced-S3-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 7.121, 107.318, 0.364, 6.756, 7.962, 3126.553, 96.180, 1.344, 60.632, 2574.480, 66.873, 1.107, 61.267, 
3, DE-Enhanced-S3-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -143.521, 143.521, 3231.695, 0.038, 0.704, 1.260, 2539.095, 147.399, 1.092, 56.330, 2503.305, 139.916, 1.076, 56.697, 
3, DE-Enhanced-S3-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 12.147, 334.770, 0.276, 5.141, 6.670, 2949.734, 108.559, 1.268, 59.462, 2573.230, 80.118, 1.106, 60.352, 
3, DE-Enhanced-S3-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -124.038, 124.038, 2837.818, 0.042, 0.774, 1.384, 2553.986, 147.277, 1.098, 56.375, 2515.079, 139.017, 1.081, 56.771, 
3, DE-Enhanced-S3-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.001, 4.771, 297.738, 0.340, 6.298, 7.602, 3035.601, 99.853, 1.305, 60.107, 2613.317, 71.808, 1.123, 60.913, 
3, DE-Enhanced-S3-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -2.807, 2.807, 36.289, 0.402, 7.433, 8.579, 3095.396, 88.004, 1.331, 60.848, 2634.684, 60.402, 1.133, 61.543, 
