step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,J0_average_co2_emission_tl,J0_average_co_emission_tl,J0_average_fuel_consumption_tl,J0_average_noise_emission_tl,J0_average_co2_emission,J0_average_co_emission,J0_average_fuel_consumptions,J0_average_noise_emissions,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.16415462102431913,3.2,3.2,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,0,0.0,0.0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.36934789730471795,7.199999999999999,7.199999999999999,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,0,0.0,0.0
15.0,0,0.0,0.0,9.280000000000001,0,0,0.0,0.4779915743449821,9.280000000000001,9.280000000000001,4147.6139555555565,74.24277333333336,1.7828958131177004,64.12465903560476,4147.6139555555565,74.24277333333336,1.7828958131177006,64.12465903560476,0,0.0,0.0
20.0,0,0.0,0.0,13.280000000000005,0,0,0.0,0.6880427840615224,13.280000000000005,13.280000000000005,5171.1312888888915,62.31628444444448,2.2228416651692138,66.4228123721095,5171.1312888888915,62.31628444444448,2.2228416651692138,66.4228123721095,0,0.0,0.0
25.0,1,0.0,0.0,14.174247214884119,1,1,0.0,0.7362234226643151,14.174247214884117,14.174247214884119,4634.397207931913,61.66169229519738,1.9921337693815702,65.93678297058115,4634.397207931913,61.661692295197376,1.9921337693815702,65.93678297058115,1,0.0,0.0
30.0,0,0.0,0.0,15.98351706526167,0,0,0.0,0.8345381237440456,15.983517065261672,15.98351706526167,3439.6408646497093,27.24204444444445,1.4785646240695367,66.80697731888496,3439.640864649709,27.24204444444445,1.4785646240695367,66.80697731888496,0,0.0,0.0
35.0,0,0.0,0.0,16.05620629428726,0,0,0.0,0.8514469933248021,16.05620629428726,16.05620629428726,2533.2513771739295,19.76217568231242,1.0889390613671848,65.99896680062494,2533.25137717393,19.76217568231242,1.0889390613671848,65.99896680062494,0,0.0,0.0
40.0,3,4.0,0.5714285714285714,5.621032767261588,3,3,4.0,0.3384091643810701,5.621032767261589,5.621032767261588,1847.4830389236292,49.99070476190477,0.7941738792439935,56.71151592102672,1847.4830389236292,49.99070476190477,0.7941738792439935,56.71151592102672,3,4.0,-0.04
45.0,3,19.0,2.7142857142857144,6.999821330241544,3,3,19.0,0.371559459109688,6.638414890210162,6.999821330241544,3327.935397262752,106.05893333333331,1.4305781211724993,60.857619039483176,3424.9268665122922,100.37878675618626,1.472266547470502,61.295630680785294,3,19.0,-0.15
50.0,3,34.0,4.25,7.046634355197241,3,3,34.0,0.36177111427145175,6.539481057079328,7.046634355197241,2519.4366773458605,101.01841269841272,1.0830426236422361,60.73266018059969,2470.916788830448,90.16988038319774,1.0621836031314364,60.91715755282807,3,34.0,-0.15000000000000002
55.0,2,33.0,4.125,7.309996802337432,2,2,33.0,0.44053368813009824,7.580544496112805,7.309996802337432,3415.3495007640263,92.26345975251216,1.468146434917819,61.86191390045556,3185.299099503617,87.17461964202629,1.3692594954178094,61.724104249838284,2,33.0,0.010000000000000009
60.0,2,43.0,5.375,8.972555391921098,2,2,32.0,0.4699815239580986,8.537029194935188,8.972555391921098,3688.9765680146156,91.54352592592596,1.5857626056898269,62.4054220047505,3297.040415363992,72.88485395772315,1.417285297697959,62.298503065680485,2,32.0,0.010000000000000009
65.0,3,54.0,4.5,5.970878414195696,3,3,54.0,0.27138436966816576,5.10922730045907,5.970878414195696,2515.120782600888,86.11351111111114,1.0811785358201216,58.90562213021725,2449.4726450694266,74.57939893477841,1.052957675470494,59.41764281659278,3,54.0,-0.22000000000000003
70.0,2,38.0,3.1666666666666665,8.170878414195696,2,2,38.0,0.41812927618247686,8.18903412557384,8.170878414195696,3620.3193115844438,88.13538888888891,1.5562494500986022,62.50577527905483,3346.995660439797,77.72063991625991,1.4387596717518152,62.381755822253915,2,38.0,0.16000000000000003
75.0,3,49.0,3.769230769230769,8.056394649911304,3,3,23.0,0.39307769675908066,7.360000000000001,8.056394649911304,3709.7625333333344,86.80840888888892,1.5946898352800245,60.930032588584005,3343.8900490775795,70.48526268783662,1.4374179530562974,61.18835194680314,3,23.0,0.15
80.0,3,64.0,4.923076923076923,9.570516370530436,3,3,64.0,0.49467326917085686,9.328358236804876,9.570516370530436,3687.6058382972274,80.02646207852493,1.5851643388235457,61.90887168674726,3326.846437511344,65.26838052601816,1.4300906480897757,61.94130509923642,3,64.0,-0.41000000000000003
85.0,4,79.0,5.642857142857143,8.955887020997219,4,4,79.0,0.44337851512339344,8.466928784511415,8.955887020997219,3395.0481068335125,86.34721777777781,1.45941330366026,60.54178910352795,3173.095547754704,69.70409651172133,1.364003920860197,61.12377172557152,4,79.0,-0.15000000000000002
90.0,4,99.0,7.615384615384615,9.586238060127947,4,4,99.0,0.4888230783647202,9.290700895833774,9.586238060127947,3076.483759012563,82.2563377777778,1.3224858265361306,62.26127319811637,2858.5927649052837,66.6382162838487,1.228821145617635,62.244841729282044,4,99.0,-0.19999999999999996
95.0,4,119.0,9.153846153846153,9.768944533535418,4,4,119.0,0.5060256890197781,9.528219311263484,9.768944533535418,2653.7329766247763,79.42602666666669,1.1407578634914894,62.02054562371287,2533.399855376217,64.46105389068632,1.0890304048140647,62.059666672048586,4,119.0,-0.19999999999999996
100.0,6,143.0,10.214285714285714,5.997721572767505,6,6,143.0,0.258939644186713,4.63843367553982,5.997721572767505,3051.760722271918,124.60992742745134,1.3118694764856733,59.01766927489054,2876.577702413361,98.59592736372329,1.236559866478927,59.9156802943139,6,143.0,-0.24
105.0,4,84.0,6.0,6.052403573677173,4,4,84.0,0.2592323760698152,4.793231485354088,6.052403573677173,2663.928501238181,118.65710607494196,1.1451599342841356,59.830050533601394,2634.612116748387,94.167479950213,1.1325510257512916,60.60033177916567,4,84.0,0.59
110.0,3,92.0,6.571428571428571,6.009393843448138,3,3,56.0,0.2876722324783208,4.609850766871543,6.009393843448138,2721.0495969394883,99.57765333333347,1.169705320776663,59.7036065601766,2803.125591229307,84.13107019789045,1.2049805117653671,60.62062423842142,3,56.0,0.2799999999999999
115.0,3,107.0,8.23076923076923,7.407662745530244,3,3,107.0,0.4129964937382275,6.397167518746219,7.407662745530244,2860.376452974838,85.54910057086579,1.2295877475629442,59.7194103848809,2885.9407167552645,71.8542178005663,1.2405728305327632,60.73672903627722,3,107.0,-0.51
120.0,2,100.0,7.6923076923076925,8.340661541605993,2,2,100.0,0.48638926454452525,8.101163361836027,8.340661541605993,3646.514637310827,89.61863714829373,1.5675096246616513,62.298322717577,3420.3212687325004,75.24820406011766,1.4702767738490006,62.56525800989436,2,100.0,0.07000000000000006
125.0,2,110.0,6.875,6.96588672732375,2,2,93.0,0.2874201984628154,5.243449157628527,6.96588672732375,2785.5882441954514,98.04739555555558,1.1974462181008838,59.84199927666059,2486.8698391948315,72.06717410477331,1.0690300119505833,60.84230075599308,2,93.0,0.06999999999999995
130.0,3,124.0,7.75,8.276035689085042,3,3,124.0,0.37898222439522644,7.11533623172288,8.276035689085042,3481.637604661613,96.65120987654323,1.4966415101789794,61.675390610082836,2832.2005659016404,66.44797690506724,1.2174684991192912,62.01116113271826,3,124.0,-0.30999999999999994
135.0,3,139.0,8.176470588235293,8.30386621874604,3,3,139.0,0.36464225297246294,6.861638525849727,8.30386621874604,3472.6383680294944,91.53851387940486,1.4927663711748054,59.76397913691456,2769.4987542688855,60.723526128698325,1.1905121373183025,60.87401144894346,3,139.0,-0.1499999999999999
140.0,2,19.0,1.1176470588235294,9.783837889139292,2,2,19.0,0.526640447470213,9.836828554848724,9.783837889139292,4127.314758116983,86.85687901234573,1.7741769880640605,63.660333490938505,3004.256111823614,59.22394721679952,1.2914199581302115,63.002134356870286,2,19.0,1.2
145.0,2,29.0,1.7058823529411764,10.163350294688117,2,2,-68.0,0.5549117898540168,9.779774862522983,10.163350294688117,3239.047837616702,64.95380372811547,1.3923494417088869,61.95378348247391,2413.43625002643,40.73200505204582,1.037451157623891,62.08301008901459,2,-68.0,0.8700000000000001
150.0,3,43.0,2.5294117647058822,9.877373299229006,3,3,43.0,0.5534855974947852,9.553292215787685,9.877373299229006,2881.4649752103387,66.48665050505053,1.2386468768235628,61.74770040045771,2243.111314242313,45.32575854098132,0.9642403216299655,61.876723872418175,3,43.0,-1.11
155.0,3,58.0,3.411764705882353,10.081470062318008,3,3,58.0,0.5424701068736737,10.037894265984086,10.081470062318008,2583.5122803855143,70.58661728395064,1.1105688119504857,62.15088224736038,2210.889766409642,47.40728221816759,0.950387401650827,62.33363273984637,3,58.0,-0.14999999999999997
160.0,5,77.0,4.277777777777778,7.632182055815907,5,5,77.0,0.31529119551789486,5.378141929565994,7.632182055815907,2375.6639151733953,101.11346666666668,1.0212407256124083,58.80643661707842,1799.2268700492307,59.28023327254485,0.7734409154981354,60.26118448218982,5,77.0,-0.19000000000000006
165.0,6,105.0,6.176470588235294,7.289815951520852,6,6,105.0,0.2823180643462812,4.970225075985221,7.289815951520852,2870.5966480152047,119.896911800636,1.2339952122146849,59.60434197997872,2331.183341072645,76.17541473606929,1.0021090218439523,60.82584860264224,6,105.0,-0.28
170.0,4,33.0,2.2,5.827814130933131,4,4,33.0,0.19279031743396652,3.4849059156777384,5.827814130933131,2568.968731112068,111.11214814814821,1.104339179328509,58.703980142857844,2735.05072934211,85.98005355105673,1.1757205311897112,60.36605956487816,4,33.0,0.72
