RunNo, ExperimentNo, Scenario, Type, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, MeanAverageCO2EmissionTL, MeanAverageCOEmissionTL, MeanAverageFuelConsumptionTL, MeanAverageNoiseEmissionTL, MeanAverageCO2Emission, MeanAverageCOEmission, MeanAverageFuelConsumption, MeanAverageNoiseEmission, 
2, DE-Enhanced-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.521, 5.916 +/- 1.353, 77.015 +/- 41.506, 0.394 +/- 0.056, 7.308 +/- 0.971, 8.336 +/- 0.623, 3146.834 +/- 254.424, 90.654 +/- 9.076, 1.353 +/- 0.109, 60.945 +/- 1.057, 2558.673 +/- 221.409, 62.313 +/- 6.042, 1.100 +/- 0.095, 61.469 +/- 0.641, 
2, DE-Enhanced-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -144.034 +/- 24.800, 144.034 +/- 24.800, 3240.569 +/- 586.587, 0.038 +/- 0.034, 0.709 +/- 0.625, 1.265 +/- 0.716, 2540.032 +/- 69.750, 147.373 +/- 5.862, 1.092 +/- 0.030, 56.333 +/- 0.453, 2503.629 +/- 56.665, 139.877 +/- 7.660, 1.076 +/- 0.024, 56.699 +/- 0.503, 
2, DE-Enhanced-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.552, 4.547 +/- 1.496, 80.362 +/- 133.924, 0.387 +/- 0.082, 7.197 +/- 1.456, 8.269 +/- 0.889, 3132.538 +/- 341.133, 91.132 +/- 14.121, 1.347 +/- 0.147, 60.828 +/- 1.452, 2617.917 +/- 246.056, 63.303 +/- 8.645, 1.125 +/- 0.106, 61.398 +/- 0.894, 
2, DE-Enhanced-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -5.527 +/- 1.203, 5.527 +/- 1.203, 82.195 +/- 41.222, 0.359 +/- 0.063, 6.688 +/- 1.130, 7.914 +/- 0.690, 3118.427 +/- 280.242, 97.383 +/- 10.959, 1.341 +/- 0.120, 60.591 +/- 1.084, 2603.749 +/- 246.850, 68.014 +/- 6.432, 1.119 +/- 0.106, 61.258 +/- 0.645, 
2, DE-Enhanced-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 1.289, 6.190 +/- 1.608, 410.065 +/- 308.094, 0.354 +/- 0.068, 6.564 +/- 1.214, 7.821 +/- 0.807, 3081.232 +/- 266.343, 98.433 +/- 12.325, 1.325 +/- 0.114, 60.415 +/- 1.005, 2612.573 +/- 229.779, 69.607 +/- 8.963, 1.123 +/- 0.099, 61.127 +/- 0.648, 
2, DE-Enhanced-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -52.906 +/- 7.942, 52.906 +/- 7.942, 1207.993 +/- 204.127, 0.074 +/- 0.035, 1.379 +/- 0.653, 2.388 +/- 0.674, 2612.358 +/- 80.611, 142.704 +/- 6.468, 1.123 +/- 0.035, 56.796 +/- 0.492, 2536.371 +/- 87.321, 128.592 +/- 7.336, 1.090 +/- 0.038, 57.450 +/- 0.497, 
2, DE-Enhanced-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 1.191, 3.291 +/- 1.910, 326.894 +/- 333.352, 0.289 +/- 0.245, 5.308 +/- 4.790, 6.868 +/- 3.414, 2933.435 +/- 894.303, 109.966 +/- 37.652, 1.261 +/- 0.384, 59.302 +/- 3.700, 2706.423 +/- 610.942, 82.191 +/- 31.105, 1.163 +/- 0.263, 60.333 +/- 2.531, 
2, DE-Enhanced-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -1.190 +/- 1.032, 1.190 +/- 1.032, 12.332 +/- 20.117, 0.406 +/- 0.345, 7.457 +/- 6.713, 8.959 +/- 3.694, 2963.552 +/- 1315.096, 85.173 +/- 54.264, 1.274 +/- 0.565, 60.324 +/- 5.248, 2747.725 +/- 768.721, 56.703 +/- 28.728, 1.181 +/- 0.330, 61.492 +/- 2.820, 
2, DE-Enhanced-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.001 +/- 0.779, 36.861 +/- 3.206, 777.849 +/- 93.460, 0.158 +/- 0.022, 2.925 +/- 0.408, 4.472 +/- 0.345, 2792.495 +/- 93.684, 129.037 +/- 4.783, 1.200 +/- 0.040, 57.955 +/- 0.458, 2545.887 +/- 95.380, 105.015 +/- 4.130, 1.094 +/- 0.041, 58.916 +/- 0.362, 
2, DE-Enhanced-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -201.641 +/- 24.355, 201.641 +/- 24.355, 4587.893 +/- 572.712, 0.027 +/- 0.026, 0.495 +/- 0.496, 0.891 +/- 0.543, 2518.978 +/- 57.304, 149.008 +/- 4.366, 1.083 +/- 0.025, 56.186 +/- 0.370, 2502.319 +/- 51.752, 143.786 +/- 5.346, 1.076 +/- 0.022, 56.446 +/- 0.394, 
