RunNo, ExperimentNo, Scenario, Type, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, MeanAverageCO2EmissionTL, MeanAverageCOEmissionTL, MeanAverageFuelConsumptionTL, MeanAverageNoiseEmissionTL, MeanAverageCO2Emission, MeanAverageCOEmission, MeanAverageFuelConsumption, MeanAverageNoiseEmission, 
3, DE-Enhanced-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 7.732, 118.019, 0.353, 6.549, 7.807, 3105.257, 97.701, 1.335, 60.438, 2564.421, 68.407, 1.102, 61.130, 
3, DE-Enhanced-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -144.046, 144.046, 3240.911, 0.038, 0.709, 1.265, 2540.131, 147.381, 1.092, 56.335, 2504.372, 139.894, 1.077, 56.701, 
3, DE-Enhanced-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, 0.000, 4.885, 85.826, 0.383, 7.098, 8.236, 3133.459, 92.552, 1.347, 60.776, 2586.268, 63.815, 1.112, 61.382, 
3, DE-Enhanced-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -5.510, 5.510, 81.783, 0.360, 6.697, 7.917, 3122.157, 97.274, 1.342, 60.589, 2604.013, 67.891, 1.119, 61.255, 
3, DE-Enhanced-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 7.645, 448.524, 0.318, 5.906, 7.307, 3051.131, 104.328, 1.312, 59.932, 2571.530, 74.665, 1.105, 60.762, 
3, DE-Enhanced-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -52.786, 52.786, 1205.129, 0.075, 1.395, 2.406, 2614.323, 142.548, 1.124, 56.806, 2538.593, 128.405, 1.091, 57.462, 
3, DE-Enhanced-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, 0.000, 1.196, 12.387, 0.404, 7.449, 8.958, 2965.721, 85.310, 1.275, 60.323, 2749.797, 56.787, 1.182, 61.497, 
3, DE-Enhanced-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -1.198, 1.198, 12.352, 0.405, 7.459, 8.961, 2963.683, 85.227, 1.274, 60.337, 2747.920, 56.750, 1.181, 61.500, 
3, DE-Enhanced-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.001, 37.375, 787.951, 0.156, 2.896, 4.438, 2781.995, 129.024, 1.196, 57.930, 2538.959, 105.177, 1.091, 58.890, 
3, DE-Enhanced-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -201.620, 201.620, 4587.431, 0.027, 0.495, 0.891, 2518.920, 149.009, 1.083, 56.186, 2502.251, 143.784, 1.076, 56.446, 
3, DE-Enhanced-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 6.289, 84.948, 0.385, 7.138, 8.214, 3142.277, 91.973, 1.351, 60.831, 2562.557, 63.595, 1.102, 61.386, 
3, DE-Enhanced-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -143.521, 143.521, 3231.695, 0.038, 0.704, 1.260, 2539.095, 147.399, 1.092, 56.330, 2503.305, 139.916, 1.076, 56.697, 
3, DE-Enhanced-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 7.000, 104.393, 0.365, 6.797, 7.992, 3128.082, 95.898, 1.345, 60.652, 2575.992, 66.588, 1.107, 61.288, 
3, DE-Enhanced-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -124.038, 124.038, 2837.818, 0.042, 0.774, 1.384, 2553.986, 147.277, 1.098, 56.375, 2515.079, 139.017, 1.081, 56.771, 
3, DE-Enhanced-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 2.640, 31.085, 0.403, 7.472, 8.552, 3080.346, 86.340, 1.324, 60.763, 2674.993, 60.147, 1.150, 61.448, 
3, DE-Enhanced-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -2.807, 2.807, 36.289, 0.402, 7.433, 8.579, 3095.396, 88.004, 1.331, 60.848, 2634.684, 60.402, 1.133, 61.543, 
