step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,J0_average_co2_emission_tl,J0_average_co_emission_tl,J0_average_fuel_consumption_tl,J0_average_noise_emission_tl,J0_average_co2_emission,J0_average_co_emission,J0_average_fuel_consumptions,J0_average_noise_emissions,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.16704419384273306,3.2,3.2,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,0,0.0,0.0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.3758494361461494,7.199999999999999,7.199999999999999,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,0,0.0,0.0
15.0,0,0.0,0.0,8.000000000000002,0,0,0.0,0.41720433670851853,8.000000000000002,8.000000000000002,3918.15688888889,85.29813333333335,1.6842702605570536,63.450447287369094,3918.15688888889,85.29813333333335,1.6842702605570536,63.450447287369094,0,0.0,0.0
20.0,0,0.0,0.0,12.000000000000002,0,0,0.0,0.6249942092661496,12.000000000000002,12.000000000000002,4861.290222222225,67.43813333333337,2.089661096136569,65.67425585348484,4861.290222222225,67.43813333333337,2.089661096136569,65.67425585348484,0,0.0,0.0
25.0,2,0.0,0.0,11.743606746818005,2,2,0.0,0.6104732314943855,11.743606746818003,11.743606746818005,4155.000546551858,74.74733333333336,1.7860727621805979,64.35336997502293,4155.000546551858,74.74733333333337,1.7860727621805976,64.35336997502293,2,0.0,0.0
30.0,0,0.0,0.0,14.010788913119193,0,0,0.0,0.723115921884255,14.01078891311919,14.010788913119193,3573.920686393903,40.863066666666676,1.5362878489610312,65.96359058308894,3573.920686393903,40.863066666666676,1.536287848961031,65.96359058308896,0,0.0,0.0
35.0,0,0.0,0.0,15.426554621458518,0,0,0.0,0.794765106377819,15.426554621458518,15.426554621458518,3653.930534286582,33.787288888888924,1.5706695336495697,66.38109210321875,3653.930534286582,33.787288888888924,1.57066953364957,66.38109210321875,0,0.0,0.0
40.0,3,4.0,0.4,7.637468614760431,3,3,4.0,0.3804332370559293,7.521298460844921,7.637468614760431,2653.7681669906656,59.4546765432099,1.140763442415637,57.69270564952962,2778.4558147121547,60.41608672372223,1.194360669746625,58.28742156172266,3,4.0,-0.04
45.0,2,13.0,1.3,9.568859956990915,2,2,13.0,0.5316566188746255,10.460824946238642,9.568859956990915,3760.0261323089417,76.6995111111111,1.6162973273447245,63.63211693383727,3704.4184540982633,80.72343229844444,1.5923961253399903,63.36493414497452,2,13.0,-0.09
50.0,2,23.0,1.9166666666666667,8.111097706381583,2,2,22.0,0.43982689769493716,7.825983807458556,8.111097706381583,2995.0142538620985,83.3083070707071,1.2874563558586283,60.98992399704968,2925.2985836605017,77.13485112840691,1.2574881905754764,61.13085821880555,2,22.0,-0.09
55.0,3,37.0,3.0833333333333335,8.80768176459438,3,3,37.0,0.4697660252193007,8.58589368914524,8.80768176459438,3340.143032311805,82.00339254218892,1.43581185738919,61.55071602523063,3241.6666305727335,75.93867947726524,1.3934807336451582,61.644917577971434,3,37.0,-0.15
60.0,2,43.0,3.5833333333333335,9.232195749054663,2,2,43.0,0.5259169616880277,9.840117233964232,9.232195749054663,2819.8504157945868,66.48374444444447,1.2121533412109105,61.92617406151141,2956.382319789065,66.68696015085125,1.270844697235502,62.18189163109326,2,43.0,-0.06
65.0,3,55.0,3.4375,7.415626377172428,3,3,51.0,0.3693655319145408,6.654996577700263,7.415626377172428,3230.5167410926233,96.84241367521366,1.3886994869310838,61.69696530169809,2892.5588966510227,80.22941711863287,1.2434217167265806,61.80820085174675,3,51.0,-0.08000000000000002
70.0,3,70.0,4.375,9.114168909302895,3,3,70.0,0.4756189602743736,8.745765808469491,9.114168909302895,3414.967647075531,76.34905982905985,1.4679720282262674,61.91402908265789,3042.425257762135,63.5785671186329,1.307830656528917,61.98471122856647,3,70.0,-0.18999999999999995
75.0,2,73.0,4.055555555555555,8.182259802151115,2,2,73.0,0.4042110971765754,7.873238877827043,8.182259802151115,2878.9762862291805,70.11202962962965,1.237573807138806,60.52049151985602,2760.7293360421245,62.71302333170919,1.1867434936568304,61.18571176411194,2,73.0,-0.030000000000000027
80.0,3,87.0,4.833333333333333,9.746654817312189,3,3,80.0,0.48902092752611803,9.281939989174422,9.746654817312189,3814.9072385705254,82.90588034188039,1.6398892552914897,63.16763845770967,3113.148061487269,61.76045841754834,1.3382304120856414,62.96320832992259,3,80.0,-0.07000000000000006
85.0,4,102.0,5.368421052631579,10.369876947350459,4,4,102.0,0.5079626126164002,9.66766943652323,10.369876947350459,3819.3826134733995,85.06574473705732,1.6418063729571144,62.11833957545146,2952.360262132011,59.98770992911421,1.2691089445891932,62.30557172113504,4,102.0,-0.21999999999999997
90.0,3,68.0,3.5789473684210527,10.082409257237025,3,3,68.0,0.5400511764419397,10.750406342034415,10.082409257237025,3569.0411584380104,76.17097732513803,1.534205457992283,63.71015342124813,3043.004952471739,64.35368688621955,1.3080824884390785,63.24705337900356,3,68.0,0.33999999999999997
95.0,3,83.0,4.368421052631579,10.112912936679352,3,3,37.0,0.48776199786536206,9.74127958951919,10.112912936679352,2597.2596620370373,73.08280416666673,1.1164728979484875,62.06782075223774,2204.8708771567785,51.3540336905678,0.9477978200541836,62.29391541515132,3,37.0,0.31000000000000005
100.0,6,105.0,5.0,7.565607746162287,6,6,105.0,0.309000043675618,5.827568381114647,7.565607746162287,3129.9330405981955,110.13266043055555,1.34547049238779,60.56913001069153,2517.8609852904087,74.23156256744366,1.0823551148677846,61.2802810844631,6,105.0,-0.68
105.0,3,82.0,4.315789473684211,8.232030557363649,3,3,82.0,0.38491588130807325,7.751217177680934,8.232030557363649,3436.6455109468534,97.15966868686873,1.4773031055539014,62.21411927000695,2826.2858534996403,72.86611794339764,1.2149301644438653,62.17660158936561,3,82.0,0.2300000000000001
110.0,3,97.0,4.619047619047619,7.747624392689733,3,3,73.0,0.3391420994655198,6.330050622311907,7.747624392689733,3266.101238903211,95.01964851624098,1.4039867112094626,60.0818703940946,2781.0128796796166,68.79662926206869,1.1954636636009357,61.02716697838481,3,73.0,0.08999999999999997
115.0,4,117.0,5.85,8.758359860771211,4,4,117.0,0.4371172125299992,7.886220467637481,8.758359860771211,3232.635828068296,84.98906850494933,1.389602374792945,61.235501321064355,2612.570105526226,60.83052516039803,1.12305660882125,61.664324442762926,4,117.0,-0.43999999999999995
120.0,4,137.0,7.2105263157894735,9.410871069959503,4,4,137.0,0.4620493790289977,9.056168072741876,9.410871069959503,3185.1229624763437,89.76611828242288,1.3691754407949104,62.19142509917879,2798.3215644304328,65.02922702934258,1.2029009509895354,62.43082396209643,4,137.0,-0.20000000000000018
125.0,3,44.0,1.9130434782608696,7.942968771681569,3,3,44.0,0.3431202124943877,6.866029862155986,7.942968771681569,3259.6230901893978,101.72600000000004,1.4012137116014436,61.807027067181544,2390.5059015242705,63.15028950347613,1.0276069284183091,61.210074796290584,3,44.0,0.9300000000000002
