step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,1,0.0,0.0,2.56,1,0.0,0.13014234868506755,1,0.0,0.0
10.0,0,0.0,0.0,5.599999999999999,0,0.0,0.28457575566144194,0,0.0,0.0
15.0,0,0.0,0.0,6.880000000000001,0,0.0,0.3547234811808255,0,0.0,0.0
20.0,0,0.0,0.0,10.109090909090911,0,0.0,0.5245829780796721,0,0.0,0.0
25.0,1,0.0,0.0,10.305277563670426,1,0.0,0.5359901561232168,1,0.0,0.0
30.0,0,0.0,0.0,12.858928320784779,0,0.0,0.6695087850202626,0,0.0,0.0
35.0,0,0.0,0.0,12.31393274847415,0,0.0,0.648275681559798,0,0.0,0.0
40.0,3,5.0,0.22727272727272727,11.248503910052163,3,5.0,0.612580796397324,3,5.0,-0.05
45.0,5,23.0,0.8518518518518519,9.798072180863157,5,23.0,0.5320770354842674,5,23.0,-0.18
50.0,5,38.0,1.3571428571428572,9.32561952827784,5,38.0,0.515022439251886,5,38.0,-0.15
55.0,8,72.0,2.25,8.623317351288131,8,74.0,0.46438683613668813,8,74.0,-0.36
60.0,10,117.0,3.5454545454545454,7.958021686983487,10,117.0,0.43023175700622057,10,117.0,-0.42999999999999994
65.0,12,160.0,4.2105263157894735,7.535574362736523,12,163.0,0.40302832651227866,12,163.0,-0.45999999999999996
70.0,13,219.0,5.615384615384615,7.2544729017010985,13,221.0,0.381202104583934,13,221.0,-0.5800000000000001
75.0,15,293.0,6.813953488372093,7.364063541351379,15,293.0,0.38644296329799116,15,293.0,-0.7200000000000002
80.0,16,263.0,5.9772727272727275,6.59236382457511,16,332.0,0.3341784710331317,16,332.0,-0.3899999999999997
85.0,13,206.0,4.204081632653061,6.833770957013086,13,333.0,0.35822280677057133,13,333.0,-0.010000000000000231
90.0,12,201.0,4.02,6.5000225424443325,12,357.0,0.3397605865561495,12,357.0,-0.23999999999999977
95.0,12,246.0,4.6415094339622645,6.829792239245769,12,408.0,0.34733517399619324,12,408.0,-0.5100000000000002
100.0,18,324.0,6.0,6.400123201431778,18,488.0,0.30906082493333065,18,488.0,-0.7999999999999998
105.0,25,434.0,7.3559322033898304,6.233026944146964,25,596.0,0.2863886980296429,25,596.0,-1.08
110.0,29,566.0,9.758620689655173,5.7335716084465025,29,728.0,0.23731204870980674,29,728.0,-1.3200000000000003
115.0,30,713.0,11.688524590163935,5.340835828137949,30,875.0,0.2218265820674999,30,875.0,-1.4699999999999998
120.0,30,752.0,12.129032258064516,5.380095172978169,30,983.0,0.22689330217320197,30,983.0,-1.08
125.0,30,862.0,13.06060606060606,5.252427450092395,30,1064.0,0.22751548998590088,30,1064.0,-0.8100000000000005
130.0,34,1022.0,15.253731343283581,5.244204301871765,34,1189.0,0.236773942435375,34,1189.0,-1.25
135.0,33,935.0,13.55072463768116,4.781372931741481,33,1263.0,0.20282736375382313,33,1263.0,-0.7400000000000002
140.0,32,852.0,12.716417910447761,4.899351147044911,32,1268.0,0.21257889368997943,32,1268.0,-0.049999999999998934
145.0,31,959.0,13.7,5.144162587593533,31,1297.0,0.23387417569685398,31,1297.0,-0.2900000000000009
