step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.16704419384273306,3.2,3.2,0,0.0,3.2
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.3758494361461494,7.199999999999999,7.199999999999999,0,0.0,7.199999999999999
15.0,0,0.0,0.0,7.085714285714287,0,0,0.0,0.36986857800596284,7.085714285714287,7.085714285714287,0,0.0,7.085714285714287
20.0,0,0.0,0.0,11.085714285714287,0,0,0.0,0.5786363351234424,11.085714285714289,11.085714285714287,0,0.0,11.085714285714289
25.0,3,0.0,0.0,10.354885397454403,3,3,0.0,0.5398910006698854,10.354885397454403,10.354885397454403,3,0.0,10.354885397454403
30.0,0,0.0,0.0,12.968631130495357,0,0,0.0,0.6743921448628861,12.968631130495357,12.968631130495357,0,0.0,12.968631130495357
35.0,0,0.0,0.0,14.901243697166814,0,0,0.0,0.7760984843388422,14.901243697166814,14.901243697166814,0,0.0,14.901243697166814
40.0,3,4.0,0.3076923076923077,8.416228466461801,3,3,4.0,0.43469746130077436,8.393997505333616,8.416228466461801,3,4.0,8.393997505333616
45.0,3,19.0,1.4615384615384615,10.332683345100634,3,3,19.0,0.5374639949395749,10.393573623859021,10.332683345100634,3,19.0,10.393573623859021
50.0,2,23.0,1.4375,7.502611312288243,2,2,23.0,0.38957709358863596,7.599602171576927,7.502611312288243,2,23.0,7.599602171576927
55.0,4,42.0,2.625,8.771020070459532,4,4,36.0,0.45453356313839804,8.605931368854506,8.771020070459532,4,36.0,8.605931368854506
60.0,4,62.0,3.875,9.346831866388019,4,4,62.0,0.4967697731281407,9.220130617844893,9.346831866388019,4,62.0,9.220130617844893
65.0,4,72.0,3.6,7.526321851124365,4,4,72.0,0.3727388788583932,7.442686686282445,7.526321851124365,4,72.0,7.442686686282445
70.0,4,92.0,4.6,8.772371528136208,4,4,83.0,0.47512522159013865,9.29764754556718,8.772371528136208,4,83.0,9.29764754556718
75.0,5,113.0,4.913043478260869,7.1533834477081175,5,5,113.0,0.3598966568949821,6.895154832588533,7.1533834477081175,5,113.0,6.895154832588533
80.0,6,142.0,6.173913043478261,8.805708015656379,6,6,142.0,0.4220028409120191,8.540519127186187,8.805708015656379,6,142.0,8.540519127186187
85.0,9,173.0,6.92,7.892757068556716,9,9,173.0,0.35974920710193103,7.142545926689615,7.892757068556716,9,173.0,7.142545926689615
90.0,8,212.0,8.48,8.030806209997463,8,8,212.0,0.36075069962372724,7.310814679052689,8.030806209997463,8,212.0,7.310814679052689
95.0,8,252.0,10.08,8.26398683749931,8,8,252.0,0.37425803853533984,7.542367704521697,8.26398683749931,8,252.0,7.542367704521697
100.0,11,300.0,10.714285714285714,6.643462693750898,11,11,300.0,0.2594908433373626,5.21991894461429,6.643462693750898,11,300.0,5.21991894461429
105.0,11,355.0,12.678571428571429,7.301591130938659,11,11,355.0,0.3071185463697544,6.107350740648416,7.301591130938659,11,355.0,6.107350740648416
110.0,13,413.0,14.241379310344827,5.610788068856538,13,13,413.0,0.23258488018387058,4.317587764706719,5.610788068856538,13,413.0,4.317587764706719
115.0,13,478.0,16.482758620689655,6.461111194529177,13,13,478.0,0.2848504977320352,5.3899152992330315,6.461111194529177,13,478.0,5.3899152992330315
120.0,13,543.0,18.724137931034484,6.7671048058769525,13,13,543.0,0.3056192856960521,5.676971982849398,6.7671048058769525,13,543.0,5.676971982849398
125.0,12,387.0,12.483870967741936,5.7526333435300305,12,12,387.0,0.25193929661046366,4.891421603883366,5.7526333435300305,12,387.0,4.891421603883366
130.0,7,284.0,9.161290322580646,7.010491007231885,7,7,203.0,0.3231453941146289,6.1493703803728765,7.010491007231885,7,203.0,6.1493703803728765
135.0,8,321.0,10.03125,6.695023386872031,8,8,321.0,0.3158784131299335,5.847076728189195,6.695023386872031,8,321.0,5.847076728189195
140.0,11,367.0,11.838709677419354,6.938248622043101,11,11,367.0,0.32693707505870107,6.279516292709729,6.938248622043101,11,367.0,6.279516292709729
145.0,15,428.0,12.969696969696969,6.517703178723504,15,15,428.0,0.24737486772079564,4.761258157234572,6.517703178723504,15,428.0,4.761258157234572
150.0,14,498.0,15.090909090909092,6.776581017030791,14,14,498.0,0.2980436102731097,5.634861734674012,6.776581017030791,14,498.0,5.634861734674012
155.0,14,568.0,17.21212121212121,7.035710786997329,14,14,568.0,0.28573574938334956,5.592566056273596,7.035710786997329,14,568.0,5.592566056273596
160.0,14,459.0,13.114285714285714,5.635556437609778,14,14,459.0,0.20961880741848457,4.036952609711701,5.635556437609778,14,459.0,4.036952609711701
165.0,14,529.0,15.558823529411764,6.158319049451802,14,14,412.0,0.27138809894743476,5.05672335278268,6.158319049451802,14,412.0,5.05672335278268
170.0,16,603.0,16.2972972972973,5.337839279725657,16,16,603.0,0.2269899215275064,4.09566997635714,5.337839279725657,16,603.0,4.09566997635714
175.0,16,683.0,18.45945945945946,6.0751705348706375,16,16,683.0,0.2380541483087528,4.525407126075239,6.0751705348706375,16,683.0,4.525407126075239
180.0,17,764.0,20.64864864864865,6.4178305894981476,17,17,764.0,0.2521670447384109,4.635513079236031,6.4178305894981476,17,764.0,4.635513079236031
185.0,18,852.0,21.846153846153847,5.671486773849861,18,18,852.0,0.19159024444365286,3.798753557079442,5.671486773849861,18,852.0,3.798753557079442
190.0,18,942.0,26.166666666666668,5.8866014385277605,18,18,942.0,0.21637221864244588,4.358511000904126,5.8866014385277605,18,942.0,4.358511000904126
195.0,20,1038.0,28.054054054054053,5.2212470470507935,20,20,1038.0,0.17745441306821938,3.627701611935782,5.2212470470507935,20,1038.0,3.627701611935782
200.0,20,1138.0,30.756756756756758,5.548368054740192,20,20,1138.0,0.20924952733645324,4.2743074274019826,5.548368054740192,20,1138.0,4.2743074274019826
205.0,25,1242.0,31.05,4.7769913910925155,25,25,1242.0,0.171421548792112,3.3576698027670133,4.7769913910925155,25,1242.0,3.3576698027670133
210.0,22,1352.0,33.8,5.475985283594395,22,22,1352.0,0.21574098233082237,4.204935127011716,5.475985283594395,22,1352.0,4.204935127011716
215.0,23,1463.0,38.5,4.557978706167354,23,23,1463.0,0.18017620773351833,3.3890693018548337,4.557978706167354,23,1463.0,3.3890693018548337
220.0,25,1585.0,40.64102564102564,4.162126026795074,25,25,1585.0,0.1819528304292708,3.3607880264401118,4.162126026795074,25,1585.0,3.3607880264401118
225.0,25,1710.0,43.84615384615385,4.2333659355822375,25,25,1710.0,0.17678675614151138,3.2731002156268927,4.2333659355822375,25,1710.0,3.2731002156268927
230.0,26,1839.0,43.785714285714285,3.750243884458368,26,26,1839.0,0.15457359812671254,2.748106923465255,3.750243884458368,26,1839.0,2.748106923465255
235.0,26,1956.0,48.9,3.8069617800435465,26,26,1956.0,0.176997766110942,3.2070271731783233,3.8069617800435465,26,1956.0,3.2070271731783233
240.0,27,2088.0,53.53846153846154,3.5127898873351366,27,27,2076.0,0.1528488422478752,2.8555403272053415,3.5127898873351366,27,2076.0,2.8555403272053415
245.0,29,2230.0,51.86046511627907,3.5283633098497242,29,29,2230.0,0.1555864041783943,2.900633749475001,3.5283633098497242,29,2230.0,2.900633749475001
250.0,29,2375.0,56.54761904761905,3.307106562557234,29,29,2375.0,0.1476630984325626,2.8093820138457577,3.307106562557234,29,2375.0,2.8093820138457577
255.0,31,2528.0,56.17777777777778,3.2313144145769797,31,31,2528.0,0.13955341653641942,2.668489799251066,3.2313144145769797,31,2528.0,2.668489799251066
260.0,29,2322.0,51.6,3.470205088885007,29,29,2322.0,0.1552747614113409,2.9254030442346233,3.470205088885007,29,2322.0,2.9254030442346233
265.0,29,1942.0,40.458333333333336,3.420374817151828,29,29,1824.0,0.15906293259769913,2.853642887206409,3.420374817151828,29,1824.0,2.853642887206409
270.0,22,1809.0,37.6875,4.552850890141396,22,22,1809.0,0.2218800824728544,3.9770640233348926,4.552850890141396,22,1809.0,3.9770640233348926
275.0,21,1827.0,38.0625,4.582237274397676,21,21,1827.0,0.2131280080673966,3.898441960023265,4.582237274397676,21,1827.0,3.898441960023265
280.0,26,1947.0,39.734693877551024,4.054662263463107,26,26,1919.0,0.1703634797252207,3.1707071497259114,4.054662263463107,26,1919.0,3.1707071497259114
285.0,31,2095.0,42.755102040816325,3.7951129272064232,31,31,2095.0,0.1549610996294225,2.704162162808724,3.7951129272064232,31,2095.0,2.704162162808724
290.0,31,2244.0,44.0,3.9252601016254816,31,31,2244.0,0.14221447712402802,2.6073715516205898,3.9252601016254816,31,2244.0,2.6073715516205898
295.0,32,2402.0,47.09803921568628,3.8790361500058776,32,32,2397.0,0.13248100852608047,2.438137353618941,3.8790361500058776,32,2397.0,2.438137353618941
300.0,34,2568.0,50.35294117647059,3.7146134004387075,34,34,2568.0,0.1248808902515764,2.273570930798841,3.7146134004387075,34,2568.0,2.273570930798841
305.0,33,2725.0,49.54545454545455,3.748930538386562,33,33,2725.0,0.12011101876958255,2.282953455729132,3.748930538386562,33,2725.0,2.282953455729132
310.0,34,2892.0,52.58181818181818,4.032416648869243,34,34,2884.0,0.1430106913407599,2.6275228202423286,4.032416648869243,34,2884.0,2.6275228202423286
315.0,36,3065.0,54.732142857142854,3.903674928449444,36,36,3065.0,0.1556795570350302,2.882377723229359,3.903674928449444,36,3065.0,2.882377723229359
320.0,35,3240.0,57.857142857142854,3.9240423477784154,35,35,3240.0,0.13939231348817002,2.635318463465832,3.9240423477784154,35,3240.0,2.635318463465832
