step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,J0_average_co2_emission_tl,J0_average_co_emission_tl,J0_average_fuel_consumption_tl,J0_average_noise_emission_tl,J0_average_co2_emission,J0_average_co_emission,J0_average_fuel_consumptions,J0_average_noise_emissions,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.16145394373001826,3.2,3.2,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,0,0.0,0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.363271373392541,7.199999999999999,7.199999999999999,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,0,0.0,0
15.0,0,0.0,0.0,11.200000000000001,0,0,0.0,0.5650888030550639,11.200000000000001,11.200000000000001,4491.799555555557,57.659733333333364,1.930834141958671,65.13597665795827,4491.799555555557,57.659733333333364,1.930834141958671,65.13597665795827,0,0.0,0
20.0,0,0.0,0.0,15.200000000000005,0,0,0.0,0.7669062327175868,15.200000000000005,15.200000000000005,5635.892888888892,54.63351111111117,2.422612518718181,67.5456471500465,5635.892888888892,54.63351111111117,2.422612518718181,67.5456471500465,0,0.0,0
25.0,0,0.0,0.0,18.61607110560111,0,0,0.0,0.9340984817455176,18.616071105601115,18.61607110560111,5940.678021089498,52.612133333333375,2.5536226190501132,69.04853172837106,5940.678021089497,52.612133333333375,2.5536226190501137,69.04853172837106,0,0.0,0
30.0,0,0.0,0.0,20.048019006494627,0,0,0.0,1.0,20.048019006494627,20.048019006494627,3212.335911097059,0.0,1.3808520315748611,68.54576295809302,3212.335911097059,0.0,1.3808520315748611,68.54576295809304,0,0.0,0
35.0,0,0.0,0.0,17.898829070414333,0,0,0.0,0.9018099130290214,17.898829070414333,17.898829070414333,1532.6500876380785,0.0,0.658824308186154,66.10440220237848,1532.6500876380785,0.0,0.658824308186154,66.1044022023785,0,0.0,0
40.0,2,3.0,0.75,3.6873575877934526,2,2,3.0,0.23379215857925376,3.6873575877934526,3.6873575877934526,1728.5254103482162,56.33247673303582,0.7430396248368639,55.25767532434035,1728.5254103482162,56.33247673303582,0.7430396248368639,55.25767532434035,2,3.0,-2
45.0,3,18.0,4.5,2.3751202175343598,3,3,18.0,0.0,0.0,2.3751202175343598,2624.722222222222,164.7777777777778,1.1283318358790055,55.94027641010837,2988.975665926022,139.72290054726827,1.2848924966947954,57.985108095585744,3,18.0,-3
50.0,2,22.0,5.5,3.6702327029785655,2,2,22.0,0.0,0.0,3.6702327029785655,2624.722222222222,164.7777777777778,1.1283318358790055,55.94027641010837,2580.9202549145402,115.35727289857881,1.1094845763281014,58.93008371072374,2,22.0,-2
55.0,2,32.0,8.0,4.6702327029785655,2,2,26.0,0.1523095797294238,2.1333333333333333,4.6702327029785655,2899.9719999999998,138.44082962962966,1.2466344015174202,58.07866977989235,2728.783588247873,104.40249512080104,1.1730377359567328,59.41576998120229,2,26.0,-2
60.0,2,42.0,10.5,4.465232702978559,2,2,42.0,0.13279491482659075,1.8599999999999912,4.465232702978559,1749.8148148148148,109.85185185185186,0.752221223919337,53.97188417612142,1866.1656993589845,82.9607617874677,0.8022278527581703,56.33568077837409,2,42.0,-2
65.0,1,25.0,3.125,4.632616351489279,1,1,25.0,0.13288032697406302,2.56,4.632616351489279,2890.7147555555557,128.42663111111113,1.242650901467505,59.79948520002142,2953.46520606838,104.7709423659561,1.2696144949250567,60.875483965363316,1,25.0,-1
70.0,1,30.0,3.75,7.335520297084848,1,1,8.0,0.31628888169658625,5.866666666666666,7.335520297084848,3411.8031111111104,94.57623703703706,1.4666220225616449,61.57880949497968,3105.3015333347516,72.41193884696067,1.3348670957345536,61.94363396235915,1,8.0,-1
75.0,1,35.0,4.375,9.233020297084845,1,1,35.0,0.44610379829426955,8.396666666666663,9.233020297084845,3431.986740740742,65.90278518518521,1.475278067285615,61.086547125014825,3120.439255556975,50.90684995807178,1.341359129277531,61.57443718488551,1,35.0,-1
80.0,0,0.0,0.0,12.033020297084848,0,0,0.0,0.7889769414084994,15.200000000000005,12.033020297084848,5635.892888888892,54.63351111111117,2.422612518718181,67.5456471500465,4234.261834168086,53.0148780969607,1.8201335522709425,65.10477230835605,0,0.0,0
85.0,0,0.0,0.0,14.965521548531557,0,0,-35.0,0.8755838533740621,16.169523689218927,14.965521548531557,5442.187118481881,59.24309333333338,2.339352739498419,67.70773761339044,4515.839755581274,43.68086623225924,1.9411647395007041,66.41719677255524,0,-35.0,0
90.0,0,0.0,0.0,15.294235692238058,0,0,0.0,0.8926169108302536,16.629723490408026,15.294235692238058,2462.727278060541,0.0,1.0586263574679753,64.53769613866261,2387.6541552803174,1.3643709941639723,1.0263601809075298,64.15288143346393,0,0.0,0
