step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,1,0.0,0.0,2.56,1,0.0,0.13328742599753024,1,0.0,0.0
10.0,0,0.0,0.0,5.599999999999999,0,0.0,0.29296656416402206,0,0.0,0.0
15.0,0,0.0,0.0,6.880000000000001,0,0.0,0.3656357329515735,0,0.0,0.0
20.0,0,0.0,0.0,10.109090909090911,0,0.0,0.5375334168414035,0,0.0,0.0
25.0,1,0.0,0.0,10.298632469442346,1,0.0,0.5468556401359075,1,0.0,0.0
30.0,0,0.0,0.0,12.68366115423625,0,0.0,0.6722510635923338,0,0.0,0.0
35.0,0,0.0,0.0,12.352746545269802,0,0.0,0.656345806744689,0,0.0,0.0
40.0,2,3.0,0.13636363636363635,11.48951507703674,2,3.0,0.6175950483381273,2,3.0,-0.03
45.0,3,13.0,0.48148148148148145,10.591630232083777,3,13.0,0.5887046988805147,3,13.0,-0.1
50.0,3,24.0,0.8571428571428571,9.888118336302199,3,25.0,0.5212305321010235,3,25.0,-0.12
55.0,7,54.0,1.6875,9.387184058332467,7,54.0,0.4848381200305053,7,54.0,-0.29000000000000004
60.0,10,93.0,2.8181818181818183,8.732237615778985,10,93.0,0.4301297946301869,10,93.0,-0.39
65.0,12,146.0,3.8421052631578947,8.088984122656633,12,146.0,0.38817750750939406,12,146.0,-0.5299999999999999
70.0,15,213.0,5.461538461538462,7.564535184209776,15,213.0,0.36238925249690385,15,213.0,-0.6699999999999999
75.0,16,291.0,6.767441860465116,6.951470581522866,16,291.0,0.3380362512491805,16,291.0,-0.7800000000000002
80.0,16,289.0,6.568181818181818,6.905737388142755,16,337.0,0.3488383164180373,16,337.0,-0.45999999999999996
85.0,17,350.0,7.142857142857143,6.975095098323329,17,368.0,0.35197830455397383,17,368.0,-0.31000000000000005
90.0,19,435.0,8.877551020408163,6.538128606303545,19,435.0,0.3254673541131802,19,435.0,-0.6699999999999995
95.0,20,532.0,10.23076923076923,6.427608415098181,20,532.0,0.3112308308571135,20,532.0,-0.9700000000000006
100.0,23,640.0,12.075471698113208,6.091661767030947,23,642.0,0.27224584980509225,23,642.0,-1.0999999999999996
105.0,26,764.0,13.172413793103448,5.988915601999088,26,764.0,0.2677762307522674,26,764.0,-1.2199999999999998
110.0,29,901.0,16.089285714285715,5.549663368921705,29,901.0,0.250923817143872,29,901.0,-1.37
115.0,30,1049.0,17.483333333333334,5.448704935185082,30,1049.0,0.24497978020962247,30,1049.0,-1.4800000000000004
120.0,34,1210.0,20.166666666666668,4.953933813808174,34,1210.0,0.21623207239933603,34,1210.0,-1.6099999999999994
125.0,36,1382.0,21.59375,4.696659330706645,36,1382.0,0.2146050074500304,36,1382.0,-1.7200000000000006
130.0,38,1566.0,24.092307692307692,4.672952582137672,38,1566.0,0.2078035059046046,38,1566.0,-1.8399999999999999
135.0,39,1760.0,25.507246376811594,4.492784543052642,39,1760.0,0.19417687301130254,39,1760.0,-1.9400000000000013
140.0,43,1969.0,28.536231884057973,4.296333068297965,43,1969.0,0.17533318990864036,43,1969.0,-2.09
145.0,45,2188.0,30.816901408450704,3.842604739440549,45,2188.0,0.1592833459427332,45,2188.0,-2.1899999999999977
150.0,46,2273.0,32.47142857142857,3.555431502104615,46,2362.0,0.1599722144254382,46,2362.0,-1.740000000000002
155.0,43,2415.0,33.082191780821915,3.5394039947725426,43,2493.0,0.1685750913216329,43,2493.0,-1.3099999999999987
160.0,46,2639.0,35.66216216216216,3.9201160136482005,46,2661.0,0.18798992886325624,46,2661.0,-1.6799999999999997
165.0,50,2864.0,37.1948051948052,3.2785922987018634,50,2887.0,0.14295469977485475,50,2887.0,-2.2600000000000016
170.0,53,3119.0,39.98717948717949,3.2625460519198164,53,3143.0,0.1385784979682625,53,3143.0,-2.5599999999999987
175.0,54,3384.0,41.26829268292683,3.4242992911416357,54,3406.0,0.14854559475799015,54,3406.0,-2.6300000000000026
180.0,56,3660.0,44.096385542168676,3.4211248718346248,56,3682.0,0.14354522290706556,56,3682.0,-2.759999999999998
185.0,59,3949.0,45.91860465116279,3.157153346467771,59,3971.0,0.12481351641584615,59,3971.0,-2.8900000000000006
190.0,63,4253.0,48.88505747126437,3.0443036224219266,63,4275.0,0.11683691921372823,63,4275.0,-3.039999999999999
195.0,64,4567.0,50.18681318681319,2.94057806811054,64,4589.0,0.11532193926857713,64,4589.0,-3.1400000000000006
200.0,63,4783.0,51.98913043478261,2.9594695820372694,63,4860.0,0.10929844595354195,63,4860.0,-2.710000000000001
205.0,62,5019.0,52.83157894736842,2.9912781808370283,62,5096.0,0.12249730473392532,62,5096.0,-2.3599999999999994
210.0,63,5332.0,55.541666666666664,3.2402661963618016,63,5354.0,0.1333602699368129,63,5354.0,-2.5799999999999983
215.0,70,5661.0,57.765306122448976,2.767649564254616,70,5683.0,0.10709486379191911,70,5683.0,-3.289999999999999
220.0,72,6011.0,61.33673469387755,2.7323432700997525,72,6035.0,0.10358457855029007,72,6035.0,-3.520000000000003
225.0,74,6372.0,62.470588235294116,2.679288968789529,74,6394.0,0.09483076470225033,74,6394.0,-3.5899999999999963
230.0,76,6746.0,66.13725490196079,2.6356926463816523,76,6768.0,0.08983577766592564,76,6768.0,-3.740000000000009
235.0,78,7132.0,67.28301886792453,2.6985494727772554,78,7154.0,0.08588448930527179,78,7154.0,-3.8599999999999994
240.0,81,7528.0,71.6952380952381,2.340916606834392,81,7550.0,0.07510006268209936,81,7550.0,-3.9599999999999937
245.0,83,7939.0,73.50925925925925,2.311847265134122,83,7961.0,0.07933512483889951,83,7961.0,-4.109999999999999
250.0,85,8361.0,77.41666666666667,2.1641295464688644,85,8383.0,0.06462875564046713,85,8383.0,-4.219999999999999
255.0,88,8797.0,78.54464285714286,2.1829733741668496,88,8819.0,0.06771837200138356,88,8819.0,-4.359999999999999
260.0,90,9244.0,83.27927927927928,1.9138590263995625,90,9266.0,0.05808842500655268,90,9266.0,-4.469999999999999
265.0,90,9550.0,84.51327433628319,1.7907591241763388,90,9656.0,0.06216420318489652,90,9656.0,-3.9000000000000057
270.0,89,9843.0,85.59130434782608,1.9615160302748873,89,9996.0,0.07206527606891451,89,9996.0,-3.3999999999999915
275.0,90,10283.0,87.14406779661017,2.1073568897718125,90,10352.0,0.08260487536448125,90,10352.0,-3.5600000000000023
280.0,94,10732.0,91.72649572649573,1.7160404493041708,94,10801.0,0.06061320717911869,94,10801.0,-4.490000000000009
285.0,98,11221.0,94.29411764705883,1.8821937191960794,98,11292.0,0.06526654854453837,98,11292.0,-4.909999999999997
290.0,100,11714.0,99.27118644067797,1.7374211360959797,100,11783.0,0.05929957122099239,100,11783.0,-4.909999999999997
295.0,100,12214.0,100.94214876033058,1.8812875936729039,100,12283.0,0.06479437109895293,100,12283.0,-5.0
300.0,102,12717.0,105.975,1.735996764907569,102,12786.0,0.053878182027643634,102,12786.0,-5.030000000000001
305.0,102,13227.0,107.53658536585365,1.891011347424685,102,13296.0,0.055659500288817776,102,13296.0,-5.1000000000000085
310.0,104,13742.0,112.63934426229508,1.8261839199248,104,13811.0,0.055868039369244574,104,13811.0,-5.150000000000006
315.0,101,14151.0,114.12096774193549,1.7890628328730622,101,14260.0,0.05955268888794871,101,14260.0,-4.489999999999981
320.0,99,14518.0,117.08064516129032,1.879631344005026,99,14656.0,0.060887108702244966,99,14656.0,-3.960000000000008
325.0,98,15003.0,120.024,2.0601410499611363,98,15070.0,0.0766042557571144,98,15070.0,-4.139999999999986
330.0,101,15489.0,125.92682926829268,1.758031734708652,101,15556.0,0.05513414693045338,101,15556.0,-4.860000000000014
335.0,103,16003.0,128.024,1.7735910848335688,103,16072.0,0.05451029887840793,103,16072.0,-5.159999999999997
340.0,105,16525.0,133.26612903225808,1.7647003432779558,105,16592.0,0.05688950603758127,105,16592.0,-5.199999999999989
345.0,105,17050.0,135.31746031746033,1.7293691997438354,105,17117.0,0.05851078059918057,105,17117.0,-5.25
350.0,104,16687.0,132.43650793650792,1.7529197048421057,104,17346.0,0.04766789533194577,104,17346.0,-2.2900000000000205
355.0,99,15757.0,123.1015625,1.9161946332369282,99,17261.0,0.0652791471998269,99,17261.0,0.8499999999999943
360.0,97,14877.0,116.2265625,2.06302044646934,97,17167.0,0.07087859200847016,97,17167.0,0.9400000000000261
365.0,93,14042.0,108.01538461538462,2.122509059956258,93,17635.0,0.07405182072849142,93,17635.0,-4.680000000000007
370.0,95,13272.0,102.0923076923077,2.241924501508362,95,18109.0,0.0724693176163687,95,18109.0,-4.740000000000009
375.0,95,12573.0,96.71538461538462,2.084231100656688,95,18582.0,0.07176238276408872,95,18582.0,-4.72999999999999
380.0,97,11945.0,93.3203125,1.9871437389875652,97,19065.0,0.06852013057353494,97,19065.0,-4.8300000000000125
385.0,97,11389.0,86.93893129770993,1.9445696038420215,97,19550.0,0.06267555767918839,97,19550.0,-4.849999999999994
390.0,99,10907.0,83.9,1.935909371627281,99,20044.0,0.0661553637345803,99,20044.0,-4.939999999999998
395.0,99,10488.0,79.45454545454545,1.940911751586251,99,20539.0,0.06341125034504717,99,20539.0,-4.949999999999989
400.0,98,9928.0,75.78625954198473,1.8927053352783891,98,20937.0,0.061144454285993,98,20937.0,-3.980000000000018
405.0,95,9316.0,69.5223880597015,1.9871806038364639,95,21247.0,0.06869366513063906,95,21247.0,-3.0999999999999943
410.0,91,8952.0,67.30827067669173,2.2664267304314447,91,21565.0,0.08675149853121182,91,21565.0,-3.180000000000007
415.0,95,8858.0,65.13235294117646,2.1092179545812346,95,22016.0,0.07249122086894445,95,22016.0,-4.509999999999991
420.0,105,9358.0,70.3609022556391,1.7507796151703736,105,22521.0,0.059175857558672544,105,22521.0,-5.050000000000011
425.0,112,9898.0,73.86567164179104,1.4578718536378281,112,23063.0,0.0543866287095077,112,23063.0,-5.4199999999999875
430.0,115,10467.0,77.53333333333333,1.4373558285233485,115,23632.0,0.05138359233206389,115,23632.0,-5.689999999999998
435.0,118,11049.0,79.48920863309353,1.4080282676699494,118,24214.0,0.04446362788284099,118,24214.0,-5.819999999999993
440.0,120,11649.0,84.41304347826087,1.4605305220545852,120,24814.0,0.04521492571178628,120,24814.0,-6.0
445.0,121,12250.0,86.87943262411348,1.4240553952825439,121,25415.0,0.038540987249686895,121,25415.0,-6.010000000000019
450.0,122,12860.0,91.20567375886525,1.5107022050211512,122,26025.0,0.04117406268570539,122,26025.0,-6.099999999999994
455.0,120,13347.0,92.6875,1.479283233938268,120,26526.0,0.04060502022478312,120,26526.0,-5.009999999999991
460.0,117,13738.0,96.06993006993007,1.5882127599120812,117,26934.0,0.04949234241639749,117,26934.0,-4.079999999999984
465.0,114,14184.0,98.5,1.733031686453759,114,27357.0,0.06101947014512057,114,27357.0,-4.230000000000018
470.0,115,14742.0,103.8169014084507,1.6254707651176286,115,27916.0,0.05224948777395681,115,27916.0,-5.590000000000032
475.0,121,15336.0,105.76551724137931,1.5813568756439915,121,28512.0,0.04227975248677482,121,28512.0,-5.9599999999999795
480.0,123,15950.0,110.76388888888889,1.6266851459702214,123,29124.0,0.04607010683084342,123,29124.0,-6.1200000000000045
485.0,124,16569.0,115.0625,1.4147459534138835,124,29743.0,0.04339312562379723,124,29743.0,-6.189999999999998
490.0,125,17194.0,120.23776223776224,1.430969217158777,125,30368.0,0.04072980092397693,125,30368.0,-6.25
495.0,127,17825.0,122.08904109589041,1.453563750614512,127,30999.0,0.038827465855725316,127,30999.0,-6.310000000000002
500.0,127,18460.0,127.3103448275862,1.418152646436695,127,31634.0,0.041141180829501064,127,31634.0,-6.349999999999966
505.0,129,19101.0,129.0608108108108,1.417601174353563,129,32275.0,0.03738725283602211,129,32275.0,-6.410000000000025
510.0,130,19747.0,134.33333333333334,1.325375606493808,130,32921.0,0.03736869984548087,130,32921.0,-6.4599999999999795
515.0,130,20397.0,138.75510204081633,1.260448740942198,130,33571.0,0.040475306297868476,130,33571.0,-6.5
520.0,130,20896.0,142.14965986394557,1.1930065680936903,130,34108.0,0.03289288627398184,130,34108.0,-5.3700000000000045
525.0,126,21282.0,143.7972972972973,1.200494479347937,126,34550.0,0.04290718642197665,126,34550.0,-4.420000000000016
530.0,123,21701.0,146.6283783783784,1.4369049457512162,123,34993.0,0.05377907235695503,123,34993.0,-4.430000000000007
535.0,122,22269.0,149.45637583892616,1.3667200005804807,122,35587.0,0.04747660004256637,122,35587.0,-5.939999999999998
540.0,128,22896.0,154.7027027027027,1.2251517073038511,128,36210.0,0.039301282024143604,128,36210.0,-6.230000000000018
545.0,132,23549.0,155.95364238410596,1.285036102598397,132,36861.0,0.044185697310224314,132,36861.0,-6.509999999999991
550.0,133,24211.0,160.33774834437085,1.2308461656552812,133,37523.0,0.038778266373024034,133,37523.0,-6.6200000000000045
555.0,134,24877.0,163.66447368421052,1.155841953852255,134,38189.0,0.03941250894883109,134,38189.0,-6.659999999999968
560.0,135,25551.0,168.09868421052633,1.2291726598526171,135,38863.0,0.033828854696523684,135,38863.0,-6.740000000000009
565.0,135,26226.0,169.2,1.2883569325124793,135,39538.0,0.03574976903467208,135,39538.0,-6.75
570.0,137,26909.0,173.60645161290321,1.2962448179350197,137,40221.0,0.03689839187094297,137,40221.0,-6.829999999999984
575.0,138,27595.0,174.65189873417722,1.2757159583167241,138,40907.0,0.03588968251631251,138,40907.0,-6.860000000000014
580.0,139,28290.0,180.19108280254778,1.3052988883968222,139,41602.0,0.0366103762284516,139,41602.0,-6.949999999999989
585.0,141,28988.0,181.175,1.2602373135096483,141,42300.0,0.03618377972339546,141,42300.0,-6.980000000000018
590.0,141,29693.0,189.12738853503186,1.1288056455143283,141,43005.0,0.030017010079553104,141,43005.0,-7.050000000000011
595.0,140,28762.0,184.37179487179486,0.9383643193071196,140,43153.0,0.028949146503927475,140,43153.0,-1.4799999999999613
600.0,136,26899.0,173.54193548387096,0.9797828929618596,136,42762.0,0.03692697501021888,136,42762.0,3.909999999999968
605.0,132,25233.0,159.70253164556962,1.2923094177830348,132,42380.0,0.05081417044604516,132,42380.0,3.819999999999993
610.0,130,23757.0,151.3184713375796,1.2416559669837108,130,43022.0,0.046048620371261215,130,43022.0,-6.420000000000016
615.0,132,22514.0,140.7125,1.3387229786167398,132,43680.0,0.046415885884127574,132,43680.0,-6.579999999999984
620.0,132,21488.0,134.3,1.3934926131452101,132,44338.0,0.04793644918606941,132,44338.0,-6.579999999999984
625.0,134,20684.0,127.67901234567901,1.3881626023232592,134,45005.0,0.04254550979647786,134,45005.0,-6.670000000000016
630.0,134,20100.0,124.07407407407408,1.3577511106209839,134,45675.0,0.038417124364172175,134,45675.0,-6.699999999999989
635.0,133,19433.0,117.77575757575758,1.4217698566812753,133,46171.0,0.04192594800748099,133,46171.0,-4.9599999999999795
640.0,130,18756.0,113.67272727272727,1.483854303601432,130,46499.0,0.04559416754149543,130,46499.0,-3.2800000000000296
645.0,126,18290.0,110.84848484848484,1.6306805342057598,126,46835.0,0.06085732449057457,126,46835.0,-3.3600000000000136
650.0,124,18179.0,110.17575757575757,1.6740282988820285,124,47446.0,0.05496470312621502,124,47446.0,-6.109999999999957
655.0,125,18505.0,110.80838323353294,1.7225231623517667,125,48072.0,0.053941577663306414,125,48072.0,-6.260000000000048
660.0,133,19128.0,115.92727272727272,1.5826781812807933,133,48717.0,0.05049435294792173,133,48717.0,-6.449999999999989
665.0,143,19823.0,119.41566265060241,1.2586132747603216,143,49412.0,0.03961987953150557,143,49412.0,-6.949999999999989
670.0,147,20555.0,123.82530120481928,1.2219165209457143,147,50144.0,0.026986286815495055,147,50144.0,-7.319999999999993
675.0,149,21297.0,127.52694610778443,1.1296984224152753,149,50886.0,0.028547080537427362,149,50886.0,-7.420000000000016
680.0,147,21947.0,132.210843373494,1.0598230369433013,147,51454.0,0.0264771802637305,147,51454.0,-5.67999999999995
