step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,1,0.0,0.0,2.56,1,0.0,0.12121373876701362,1,0.0,0.0
10.0,0,0.0,0.0,5.599999999999999,0,0.0,0.26659504148532737,0,0.0,0.0
15.0,0,0.0,0.0,6.880000000000001,0,0.0,0.3266022069494193,0,0.0,0.0
20.0,0,0.0,0.0,10.109090909090911,0,0.0,0.4811037438009482,0,0.0,0.0
25.0,1,0.0,0.0,10.500000000000002,1,0.0,0.5061663902180457,1,0.0,0.0
30.0,0,0.0,0.0,13.22083786420143,0,0.0,0.6430306258159493,0,0.0,0.0
35.0,0,0.0,0.0,12.792357596682066,0,0.0,0.6306829358825533,0,0.0,0.0
40.0,2,3.0,0.13636363636363635,12.125829674335229,2,3.0,0.6191539138153549,2,3.0,-0.03
45.0,3,13.0,0.48148148148148145,10.013584176257812,3,14.0,0.5148087980313589,3,14.0,-0.11000000000000001
50.0,4,28.0,1.0,9.550379437211221,4,29.0,0.515928621121337,4,29.0,-0.14999999999999997
55.0,4,48.0,1.5,9.751603292177757,4,48.0,0.5250955972533545,4,48.0,-0.19
60.0,7,75.0,2.272727272727273,9.242589382059139,7,77.0,0.4605849519505824,7,77.0,-0.29000000000000004
65.0,10,118.0,3.1052631578947367,8.784506483996319,10,118.0,0.42868673407589847,10,118.0,-0.4099999999999999
70.0,13,172.0,4.410256410256411,8.501843043001562,13,172.0,0.3881112512679578,13,172.0,-0.54
75.0,14,238.0,5.534883720930233,7.862030121507711,14,238.0,0.3481465075464109,14,238.0,-0.6599999999999999
80.0,14,221.0,5.0227272727272725,7.683865230762296,14,272.0,0.35075012830837865,14,272.0,-0.3400000000000003
85.0,15,271.0,5.530612244897959,7.325719584124331,15,290.0,0.33562322838064657,15,290.0,-0.17999999999999972
90.0,17,349.0,7.270833333333333,7.425226158376996,17,349.0,0.3524619925944483,17,349.0,-0.5900000000000003
95.0,18,432.0,8.470588235294118,6.847679803713427,18,432.0,0.31784209240253875,18,432.0,-0.8300000000000001
100.0,22,534.0,10.470588235294118,6.533583935967525,22,536.0,0.2951151504362561,22,536.0,-1.04
105.0,24,647.0,11.763636363636364,6.358729305240351,24,647.0,0.29339574304449406,24,647.0,-1.1099999999999994
110.0,27,772.0,13.785714285714286,6.007040835326718,27,772.0,0.2728765257234119,27,772.0,-1.25
115.0,28,909.0,15.672413793103448,5.791425038350735,28,909.0,0.2648458401485972,28,909.0,-1.37
120.0,31,1057.0,18.54385964912281,5.241529149572194,31,1057.0,0.2432882944748603,31,1057.0,-1.4800000000000004
125.0,34,1217.0,19.629032258064516,5.129127299164707,34,1217.0,0.2316216454399876,34,1217.0,-1.5999999999999996
130.0,36,1389.0,22.047619047619047,4.94004988346149,36,1389.0,0.2119375377977011,36,1389.0,-1.7200000000000006
135.0,37,1572.0,24.184615384615384,4.705764327039197,37,1572.0,0.20599316648461358,37,1572.0,-1.83
140.0,40,1767.0,26.772727272727273,4.44139727389353,40,1767.0,0.18108667795889735,40,1767.0,-1.950000000000001
145.0,39,1838.0,27.432835820895523,4.2476949550122125,39,1919.0,0.175401753868464,39,1919.0,-1.5199999999999996
150.0,41,1980.0,29.55223880597015,4.068458221753976,41,2035.0,0.17916759372704438,41,2035.0,-1.1600000000000001
155.0,42,2183.0,30.746478873239436,3.9718853977938156,42,2191.0,0.1764852980668623,42,2191.0,-1.5599999999999987
160.0,44,2398.0,33.774647887323944,3.9523145385037473,44,2398.0,0.17307657785273886,44,2398.0,-2.0700000000000003
165.0,46,2603.0,35.657534246575345,3.7938621016876275,46,2621.0,0.16862713137235488,46,2621.0,-2.2300000000000004
170.0,46,2825.0,37.666666666666664,3.878805240041404,46,2833.0,0.156305216250023,46,2833.0,-2.1199999999999974
175.0,48,3059.0,38.721518987341774,3.8131528673874744,48,3059.0,0.15290917293812517,48,3059.0,-2.2600000000000016
180.0,50,3305.0,41.3125,3.962003054976597,50,3305.0,0.15892682633408145,50,3305.0,-2.4599999999999973
185.0,53,3563.0,42.9277108433735,3.7624459235412764,53,3563.0,0.14087986447249246,53,3563.0,-2.5800000000000054
190.0,55,3831.0,45.607142857142854,3.7883329087596462,55,3831.0,0.13471763871416298,55,3831.0,-2.6799999999999997
195.0,57,4111.0,46.71590909090909,3.6450020186175993,57,4111.0,0.11844800006289553,57,4111.0,-2.799999999999997
200.0,60,4406.0,50.64367816091954,3.3897172799121624,60,4406.0,0.11468100684089398,60,4406.0,-2.950000000000003
205.0,59,4636.0,50.94505494505494,3.263803909069713,59,4675.0,0.11793387842235102,59,4675.0,-2.6899999999999977
210.0,60,4925.0,54.72222222222222,3.185884838089141,60,4935.0,0.12335910219558095,60,4935.0,-2.6000000000000014
215.0,63,5236.0,56.30107526881721,3.1989269422971214,63,5236.0,0.12642321245151553,63,5236.0,-3.009999999999998
220.0,66,5548.0,60.967032967032964,2.8374383685756914,66,5548.0,0.10784723813890577,66,5548.0,-3.1199999999999974
225.0,67,5878.0,62.53191489361702,2.8170791656538032,67,5880.0,0.10640900020101739,67,5880.0,-3.3200000000000003
230.0,69,6216.0,66.12765957446808,2.7457353305531282,69,6216.0,0.1059051204891156,69,6216.0,-3.3599999999999994
235.0,71,6567.0,67.70103092783505,2.673164744126009,71,6567.0,0.10224320368839993,71,6567.0,-3.510000000000005
240.0,74,6925.0,71.3917525773196,2.437385399651144,74,6925.0,0.09619390991032177,74,6925.0,-3.5799999999999983
245.0,75,7297.0,72.24752475247524,2.6046485612596926,75,7297.0,0.1004477427299116,75,7297.0,-3.719999999999999
250.0,78,7678.0,76.01980198019803,2.36536616129303,78,7678.0,0.07845369093992045,78,7678.0,-3.8100000000000023
255.0,80,8074.0,76.8952380952381,2.3515126390550307,80,8074.0,0.08221618508092061,80,8074.0,-3.9599999999999937
260.0,84,8483.0,79.2803738317757,2.256889443051702,84,8483.0,0.0715983136588894,84,8483.0,-4.090000000000003
265.0,82,8794.0,79.94545454545455,2.214843017639402,82,8855.0,0.07351169767271067,82,8855.0,-3.719999999999999
270.0,83,9176.0,83.41818181818182,2.1430605385336525,83,9205.0,0.0766045831196499,83,9205.0,-3.5
275.0,86,9598.0,86.46846846846847,2.2347261254689155,86,9599.0,0.0913929805284972,86,9599.0,-3.9399999999999977
280.0,87,10028.0,89.53571428571429,2.202378163155324,87,10028.0,0.08310245892320546,87,10028.0,-4.290000000000006
285.0,87,10451.0,92.48672566371681,2.09975254514648,87,10451.0,0.07798828799115547,87,10451.0,-4.230000000000004
290.0,90,10894.0,95.56140350877193,2.0275235086118992,90,10896.0,0.06579548690892198,90,10896.0,-4.449999999999989
295.0,94,11355.0,95.4201680672269,2.2373402396327156,94,11355.0,0.07928530991167494,94,11355.0,-4.590000000000003
300.0,97,11830.0,101.11111111111111,1.8953110401827493,97,11830.0,0.060549116225103,97,11830.0,-4.75
305.0,97,12315.0,102.625,2.118536820920413,97,12315.0,0.0736191283677323,97,12315.0,-4.8500000000000085
