step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.1690558542650651,3.2,3.2,0,0.0,3.2
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.3803756720963964,7.199999999999999,7.199999999999999,0,0.0,7.199999999999999
15.0,0,0.0,0.0,7.085714285714287,0,0,0.0,0.3716972980840036,7.085714285714287,7.085714285714287,0,0.0,7.085714285714287
20.0,0,0.0,0.0,11.085714285714287,0,0,0.0,0.5764154535865911,11.085714285714289,11.085714285714287,0,0.0,11.085714285714289
25.0,3,0.0,0.0,10.136592643083144,3,3,0.0,0.5216653925272612,10.136592643083144,10.136592643083144,3,0.0,10.136592643083144
30.0,0,0.0,0.0,12.952862568840454,0,0,0.0,0.660874283785393,12.95286256884045,12.952862568840454,0,0.0,12.95286256884045
35.0,0,0.0,0.0,14.249906861460326,0,0,0.0,0.729227065536107,14.249906861460326,14.249906861460326,0,0.0,14.249906861460326
40.0,2,4.0,0.3076923076923077,8.963915730280398,2,2,4.0,0.4785460230805491,8.963915730280398,8.963915730280398,2,4.0,8.963915730280398
45.0,3,19.0,1.4615384615384615,10.594457125714369,3,3,19.0,0.5571509262630525,10.594457125714369,10.594457125714369,3,19.0,10.594457125714369
50.0,4,35.0,2.1875,7.265101490193403,4,4,35.0,0.386309899837427,7.123975208293152,7.265101490193403,4,35.0,7.123975208293152
55.0,5,60.0,3.75,8.483986863895113,5,5,60.0,0.44570655968265765,8.42411960690831,8.483986863895113,5,60.0,8.42411960690831
60.0,5,85.0,5.3125,8.566809464273662,5,5,85.0,0.43101189030214465,8.35958447451838,8.566809464273662,5,85.0,8.35958447451838
65.0,7,117.0,5.85,6.678614434713905,7,7,117.0,0.32825537175009345,6.307639994953159,6.678614434713905,7,117.0,6.307639994953159
70.0,7,152.0,7.6,8.050227793194049,7,7,152.0,0.40492540809699945,7.8316548377088715,8.050227793194049,7,152.0,7.8316548377088715
75.0,8,189.0,8.217391304347826,6.498467237905325,8,8,189.0,0.3024625491536029,5.9599952583743105,6.498467237905325,8,189.0,5.9599952583743105
80.0,9,234.0,10.173913043478262,7.73980564691928,9,9,234.0,0.3638926873800464,7.341702132846229,7.73980564691928,9,234.0,7.341702132846229
85.0,12,279.0,10.73076923076923,6.347956896209217,12,12,279.0,0.29388266291026244,5.619114115125524,6.347956896209217,12,279.0,5.619114115125524
90.0,11,334.0,12.846153846153847,6.997750832749444,11,11,334.0,0.32921895348188407,6.387052403763974,6.997750832749444,11,334.0,6.387052403763974
95.0,10,334.0,12.846153846153847,7.033338347156999,10,10,334.0,0.3309608052565601,6.461916650326994,7.033338347156999,10,334.0,6.461916650326994
100.0,13,393.0,14.035714285714286,5.538026412803722,13,13,343.0,0.2527251970646474,4.6180274014279705,5.538026412803722,13,343.0,4.6180274014279705
105.0,13,458.0,16.962962962962962,6.275095986633484,13,13,458.0,0.3108049938131084,5.660345115887302,6.275095986633484,13,458.0,5.660345115887302
110.0,11,344.0,11.466666666666667,5.050351592813134,11,11,344.0,0.2149576555886744,4.0809381446818875,5.050351592813134,11,344.0,4.0809381446818875
115.0,9,313.0,10.433333333333334,6.680919901140913,9,9,246.0,0.31562079397817316,5.8431853934805025,6.680919901140913,9,246.0,5.8431853934805025
120.0,9,358.0,12.344827586206897,6.714320436486282,9,9,358.0,0.3350314933279132,5.885768427045565,6.714320436486282,9,358.0,5.885768427045565
125.0,11,372.0,11.625,5.658842500230247,11,11,372.0,0.27343542589658587,4.803540025528848,5.658842500230247,11,372.0,4.803540025528848
130.0,11,427.0,13.34375,6.876965684786519,11,11,405.0,0.325245777763141,5.679562815248317,6.876965684786519,11,405.0,5.679562815248317
135.0,12,486.0,14.294117647058824,6.784050323816192,12,12,486.0,0.3202360614219454,5.569456955091382,6.784050323816192,12,486.0,5.569456955091382
140.0,14,551.0,16.205882352941178,7.050266999153466,14,14,551.0,0.3055328506562171,5.631162351701249,7.050266999153466,14,551.0,5.631162351701249
145.0,18,622.0,16.81081081081081,6.050007855514295,18,18,622.0,0.23164188115022832,4.1647276574139696,6.050007855514295,18,622.0,4.1647276574139696
150.0,17,705.0,19.054054054054053,6.347006135931105,17,17,705.0,0.25139503299990384,4.571801901641662,6.347006135931105,17,705.0,4.571801901641662
155.0,17,790.0,22.571428571428573,6.259186173635741,17,17,790.0,0.25977140697657586,4.739222813616436,6.259186173635741,17,790.0,4.739222813616436
160.0,19,882.0,23.210526315789473,5.403410361712024,19,19,882.0,0.212403531982956,3.807237645884983,5.403410361712024,19,882.0,3.807237645884983
165.0,17,933.0,25.916666666666668,5.356825452166494,17,17,933.0,0.234424438097277,4.257600702172873,5.356825452166494,17,933.0,4.257600702172873
170.0,20,1022.0,27.62162162162162,4.634366813757851,20,20,1001.0,0.2076483734619376,3.6352243659524803,4.634366813757851,20,1001.0,3.6352243659524803
175.0,19,1117.0,31.02777777777778,5.179428810742165,19,19,1117.0,0.25725023811482983,4.364524190158109,5.179428810742165,19,1117.0,4.364524190158109
180.0,20,1214.0,34.68571428571428,4.727074216941025,20,20,1214.0,0.21114515922444527,3.7786011799335655,4.727074216941025,20,1214.0,3.7786011799335655
185.0,21,1318.0,34.68421052631579,4.367268026104683,21,21,1318.0,0.1955444316171312,3.5126760091930445,4.367268026104683,21,1318.0,3.5126760091930445
190.0,21,1423.0,38.45945945945946,4.756321083012688,21,21,1423.0,0.21323024587550862,3.95579772355961,4.756321083012688,21,1423.0,3.95579772355961
195.0,23,1533.0,38.325,4.343701944506975,23,23,1533.0,0.18962488231097702,3.5119273539793348,4.343701944506975,23,1533.0,3.5119273539793348
200.0,23,1648.0,41.2,4.680247464091522,23,23,1648.0,0.21398864086506647,3.941989133472374,4.680247464091522,23,1648.0,3.941989133472374
