RunNo, ExperimentNo, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, 
4, DoE-18, -, 480, 0.1, 0.99, 0.4, average-speed-2, 4.245 +/- 0.738, 17.492 +/- 5.520, 460.877 +/- 796.029, 0.229 +/- 0.042, 4.245 +/- 0.738, 5.891 +/- 0.620, 
4, DoE-19, -, 480, 0.3, 0.8, 0.2, diff-waiting-time, -0.000 +/- 0.511, 5.679 +/- 1.250, 75.919 +/- 43.544, 0.401 +/- 0.062, 7.443 +/- 1.119, 8.436 +/- 0.664, 
4, DoE-20, -, 480, 0.3, 0.8, 0.2, average-speed-2, 3.080 +/- 1.156, 32.384 +/- 13.412, 2915.933 +/- 2420.806, 0.166 +/- 0.063, 3.080 +/- 1.156, 4.517 +/- 1.441, 
4, DoE-21, -, 480, 0.3, 0.8, 0.3, diff-waiting-time, -0.000 +/- 0.643, 8.573 +/- 1.931, 136.164 +/- 55.080, 0.336 +/- 0.043, 6.256 +/- 0.754, 7.598 +/- 0.533, 
4, DoE-22, -, 480, 0.3, 0.8, 0.3, average-speed-2, 1.986 +/- 0.460, 48.207 +/- 5.049, 1073.479 +/- 355.360, 0.107 +/- 0.025, 1.986 +/- 0.460, 3.270 +/- 0.407, 
4, DoE-23, -, 480, 0.3, 0.8, 0.4, diff-waiting-time, -0.000 +/- 0.587, 6.959 +/- 1.485, 103.403 +/- 49.352, 0.366 +/- 0.052, 6.814 +/- 0.910, 7.999 +/- 0.568, 
4, DoE-24, -, 480, 0.3, 0.8, 0.4, average-speed-2, 3.653 +/- 0.648, 22.894 +/- 5.088, 1551.936 +/- 975.001, 0.197 +/- 0.037, 3.653 +/- 0.648, 5.247 +/- 0.768, 
4, DoE-25, -, 480, 0.3, 0.9, 0.2, diff-waiting-time, -0.000 +/- 0.537, 6.104 +/- 1.330, 84.242 +/- 45.886, 0.385 +/- 0.053, 7.170 +/- 0.934, 8.242 +/- 0.569, 
4, DoE-26, -, 480, 0.3, 0.9, 0.2, average-speed-2, 3.932 +/- 1.054, 21.424 +/- 7.142, 1670.773 +/- 1073.715, 0.212 +/- 0.058, 3.932 +/- 1.054, 5.472 +/- 1.210, 
4, DoE-27, -, 480, 0.3, 0.9, 0.3, diff-waiting-time, -0.000 +/- 0.564, 6.993 +/- 1.635, 99.858 +/- 41.191, 0.368 +/- 0.044, 6.835 +/- 0.775, 8.007 +/- 0.537, 
4, DoE-28, -, 480, 0.3, 0.9, 0.3, average-speed-2, 1.808 +/- 0.980, 61.558 +/- 17.598, 2240.235 +/- 1199.614, 0.097 +/- 0.053, 1.808 +/- 0.980, 2.924 +/- 1.165, 
4, DoE-29, -, 480, 0.3, 0.9, 0.4, diff-waiting-time, -0.000 +/- 0.545, 6.494 +/- 1.300, 88.473 +/- 39.314, 0.379 +/- 0.050, 7.043 +/- 0.879, 8.151 +/- 0.573, 
4, DoE-30, -, 480, 0.3, 0.9, 0.4, average-speed-2, 4.206 +/- 1.286, 21.000 +/- 13.071, 946.155 +/- 1386.190, 0.227 +/- 0.070, 4.206 +/- 1.286, 5.737 +/- 1.362, 
4, DoE-31, -, 480, 0.3, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.596, 7.347 +/- 1.714, 108.480 +/- 50.957, 0.360 +/- 0.050, 6.701 +/- 0.865, 7.917 +/- 0.578, 
4, DoE-32, -, 480, 0.3, 0.99, 0.2, average-speed-2, 3.360 +/- 1.220, 29.436 +/- 14.834, 2645.726 +/- 2584.648, 0.181 +/- 0.066, 3.360 +/- 1.220, 4.821 +/- 1.496, 
4, DoE-33, -, 480, 0.3, 0.99, 0.3, diff-waiting-time, -0.000 +/- 0.608, 7.331 +/- 1.548, 113.571 +/- 57.588, 0.362 +/- 0.057, 6.727 +/- 1.000, 7.957 +/- 0.623, 
4, DoE-34, -, 480, 0.3, 0.99, 0.3, average-speed-2, 1.009 +/- 0.796, 101.436 +/- 22.780, 9656.416 +/- 5118.620, 0.054 +/- 0.043, 1.009 +/- 0.796, 1.733 +/- 1.023, 
4, DoE-35, -, 480, 0.3, 0.99, 0.4, diff-waiting-time, -0.000 +/- 1.461, 12.493 +/- 2.697, 559.817 +/- 323.213, 0.281 +/- 0.043, 5.212 +/- 0.782, 6.746 +/- 0.660, 
4, DoE-36, -, 480, 0.3, 0.99, 0.4, average-speed-2, 1.451 +/- 1.141, 88.831 +/- 30.348, 6787.660 +/- 3707.361, 0.078 +/- 0.061, 1.451 +/- 1.141, 2.356 +/- 1.432, 
4, DoE-37, -, 480, 0.5, 0.8, 0.2, diff-waiting-time, -0.000 +/- 0.545, 6.451 +/- 1.307, 88.549 +/- 39.145, 0.381 +/- 0.052, 7.062 +/- 0.912, 8.163 +/- 0.599, 
4, DoE-38, -, 480, 0.5, 0.8, 0.2, average-speed-2, 3.910 +/- 1.064, 21.761 +/- 7.813, 1686.285 +/- 1155.618, 0.210 +/- 0.058, 3.910 +/- 1.064, 5.449 +/- 1.231, 
4, DoE-39, -, 480, 0.5, 0.8, 0.3, diff-waiting-time, -0.000 +/- 0.573, 6.796 +/- 1.593, 96.851 +/- 47.692, 0.373 +/- 0.052, 6.925 +/- 0.905, 8.076 +/- 0.595, 
4, DoE-40, -, 480, 0.5, 0.8, 0.3, average-speed-2, 4.248 +/- 0.869, 18.183 +/- 5.914, 806.424 +/- 928.238, 0.229 +/- 0.048, 4.248 +/- 0.869, 5.844 +/- 0.883, 
4, DoE-41, -, 480, 0.5, 0.8, 0.4, diff-waiting-time, -0.000 +/- 0.542, 6.330 +/- 1.608, 86.894 +/- 39.922, 0.384 +/- 0.049, 7.133 +/- 0.904, 8.204 +/- 0.610, 
4, DoE-42, -, 480, 0.5, 0.8, 0.4, average-speed-2, 2.909 +/- 1.059, 34.332 +/- 14.512, 2689.178 +/- 2403.023, 0.157 +/- 0.058, 2.909 +/- 1.059, 4.347 +/- 1.290, 
4, DoE-43, -, 480, 0.5, 0.9, 0.2, diff-waiting-time, -0.000 +/- 1.430, 8.581 +/- 1.623, 510.622 +/- 352.904, 0.343 +/- 0.047, 6.359 +/- 0.849, 7.655 +/- 0.604, 
4, DoE-44, -, 480, 0.5, 0.9, 0.2, average-speed-2, 3.423 +/- 1.034, 26.534 +/- 9.186, 2095.932 +/- 1494.557, 0.184 +/- 0.057, 3.423 +/- 1.034, 4.927 +/- 1.266, 
4, DoE-45, -, 480, 0.5, 0.9, 0.3, diff-waiting-time, -0.000 +/- 0.602, 7.624 +/- 1.502, 114.421 +/- 49.396, 0.356 +/- 0.044, 6.605 +/- 0.790, 7.843 +/- 0.527, 
4, DoE-46, -, 480, 0.5, 0.9, 0.3, average-speed-2, 2.576 +/- 1.236, 42.638 +/- 17.249, 2653.673 +/- 2427.367, 0.139 +/- 0.067, 2.576 +/- 1.236, 3.903 +/- 1.450, 
4, DoE-47, -, 480, 0.5, 0.9, 0.4, diff-waiting-time, 0.000 +/- 0.592, 6.988 +/- 1.597, 106.335 +/- 56.416, 0.370 +/- 0.059, 6.870 +/- 1.052, 8.055 +/- 0.654, 
4, DoE-48, -, 480, 0.5, 0.9, 0.4, average-speed-2, 5.458 +/- 0.855, 11.890 +/- 2.668, 592.115 +/- 348.926, 0.294 +/- 0.047, 5.458 +/- 0.855, 6.951 +/- 0.660, 
4, DoE-49, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.633, 7.332 +/- 1.750, 121.794 +/- 68.815, 0.357 +/- 0.059, 6.635 +/- 1.035, 7.863 +/- 0.694, 
4, DoE-50, -, 480, 0.5, 0.99, 0.2, average-speed-2, 1.335 +/- 1.169, 91.282 +/- 32.564, 8155.484 +/- 5155.426, 0.072 +/- 0.063, 1.335 +/- 1.169, 2.164 +/- 1.511, 
4, DoE-51, -, 480, 0.5, 0.99, 0.3, diff-waiting-time, -0.000 +/- 1.425, 12.781 +/- 2.677, 542.092 +/- 312.117, 0.275 +/- 0.041, 5.107 +/- 0.732, 6.650 +/- 0.610, 
4, DoE-52, -, 480, 0.5, 0.99, 0.3, average-speed-2, 3.506 +/- 1.083, 26.074 +/- 10.124, 2084.844 +/- 1584.372, 0.189 +/- 0.059, 3.506 +/- 1.083, 5.010 +/- 1.354, 
4, DoE-53, -, 480, 0.5, 0.99, 0.4, diff-waiting-time, -0.000 +/- 0.527, 5.843 +/- 1.288, 81.277 +/- 42.479, 0.395 +/- 0.064, 7.334 +/- 1.122, 8.369 +/- 0.660, 
4, DoE-54, -, 480, 0.5, 0.99, 0.4, average-speed-2, 2.530 +/- 1.229, 46.335 +/- 24.686, 1987.623 +/- 1712.224, 0.136 +/- 0.067, 2.530 +/- 1.229, 3.843 +/- 1.515, 
