RunNo, ExperimentNo, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, 
1, DoE-32, -, 180, 0.3, 0.99, 0.2, average-speed-2, 0.945, 104.266, 1433847.309, 0.051, 0.945, 1.631, 
1, DoE-33, -, 180, 0.3, 0.99, 0.3, diff-waiting-time, -0.000, 6.340, 91.905, 0.382, 7.095, 8.187, 
1, DoE-34, -, 180, 0.3, 0.99, 0.3, average-speed-2, 3.811, 22.051, 1650.206, 0.205, 3.811, 5.365, 
1, DoE-35, -, 180, 0.3, 0.99, 0.4, diff-waiting-time, -0.000, 6.480, 88.885, 0.379, 7.045, 8.152, 
1, DoE-36, -, 180, 0.3, 0.99, 0.4, average-speed-2, 3.376, 28.659, 2503.020, 0.182, 3.376, 4.851, 
1, DoE-37, -, 180, 0.5, 0.8, 0.2, diff-waiting-time, -0.000, 6.222, 89.587, 0.385, 7.158, 8.225, 
1, DoE-38, -, 180, 0.5, 0.8, 0.2, average-speed-2, 2.024, 71.987, 7015.844, 0.109, 2.024, 3.062, 
1, DoE-39, -, 180, 0.5, 0.8, 0.3, diff-waiting-time, 0.000, 6.529, 95.203, 0.380, 7.040, 8.171, 
1, DoE-40, -, 180, 0.5, 0.8, 0.3, average-speed-2, 2.429, 38.268, 1422.858, 0.131, 2.429, 3.851, 
1, DoE-41, -, 180, 0.5, 0.8, 0.4, diff-waiting-time, -0.000, 6.435, 90.916, 0.380, 7.053, 8.166, 
1, DoE-42, -, 180, 0.5, 0.8, 0.4, average-speed-2, 4.059, 20.375, 1042.560, 0.219, 4.059, 5.625, 
1, DoE-43, -, 180, 0.5, 0.9, 0.2, diff-waiting-time, -0.000, 6.403, 90.324, 0.380, 7.047, 8.164, 
1, DoE-44, -, 180, 0.5, 0.9, 0.2, average-speed-2, 6.623, 7.529, 118.742, 0.357, 6.623, 7.883, 
1, DoE-45, -, 180, 0.5, 0.9, 0.3, diff-waiting-time, -0.000, 6.112, 86.021, 0.386, 7.160, 8.243, 
1, DoE-46, -, 180, 0.5, 0.9, 0.3, average-speed-2, 3.820, 24.687, 1791.105, 0.206, 3.820, 5.339, 
1, DoE-47, -, 180, 0.5, 0.9, 0.4, diff-waiting-time, -0.000, 7.016, 104.694, 0.365, 6.788, 7.989, 
1, DoE-48, -, 180, 0.5, 0.9, 0.4, average-speed-2, 2.857, 33.371, 1157.926, 0.154, 2.857, 4.315, 
1, DoE-49, -, 180, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 8.581, 441.992, 0.346, 6.423, 7.712, 
1, DoE-50, -, 180, 0.5, 0.99, 0.2, average-speed-2, 1.593, 74.040, 2416.468, 0.086, 1.593, 2.620, 
1, DoE-51, -, 180, 0.5, 0.99, 0.3, diff-waiting-time, -0.000, 7.377, 109.468, 0.361, 6.701, 7.909, 
1, DoE-52, -, 180, 0.5, 0.99, 0.3, average-speed-2, 3.523, 26.431, 2181.845, 0.190, 3.523, 5.018, 
1, DoE-53, -, 180, 0.5, 0.99, 0.4, diff-waiting-time, -0.000, 6.316, 85.383, 0.384, 7.128, 8.209, 
1, DoE-54, -, 180, 0.5, 0.99, 0.4, average-speed-2, 4.008, 20.549, 1491.811, 0.216, 4.008, 5.565, 
