RunNo, ExperimentNo, Scenario, Type, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, MeanAverageCO2EmissionTL, MeanAverageCOEmissionTL, MeanAverageFuelConsumptionTL, MeanAverageNoiseEmissionTL, MeanAverageCO2Emission, MeanAverageCOEmission, MeanAverageFuelConsumption, MeanAverageNoiseEmission, 
5, DE-Enhanced-S2-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.600, 6.652 +/- 1.851, 106.189 +/- 56.678, 0.375 +/- 0.056, 6.961 +/- 1.005, 8.063 +/- 0.734, 3111.174 +/- 234.629, 93.293 +/- 8.783, 1.337 +/- 0.101, 60.706 +/- 1.069, 2560.661 +/- 207.273, 65.151 +/- 8.659, 1.101 +/- 0.089, 61.275 +/- 0.691, 
5, DE-Enhanced-S2-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -143.980 +/- 24.092, 143.980 +/- 24.092, 3239.376 +/- 571.216, 0.038 +/- 0.031, 0.699 +/- 0.575, 1.254 +/- 0.658, 2538.882 +/- 64.732, 147.460 +/- 5.407, 1.091 +/- 0.028, 56.326 +/- 0.418, 2503.879 +/- 57.254, 140.000 +/- 6.971, 1.076 +/- 0.025, 56.692 +/- 0.465, 
5, DE-Enhanced-S2-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.529, 4.374 +/- 1.092, 77.462 +/- 46.866, 0.400 +/- 0.061, 7.390 +/- 1.098, 8.393 +/- 0.736, 3138.332 +/- 320.080, 89.384 +/- 9.750, 1.349 +/- 0.138, 60.943 +/- 1.160, 2604.137 +/- 249.904, 62.172 +/- 7.273, 1.119 +/- 0.107, 61.470 +/- 0.721, 
5, DE-Enhanced-S2-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -5.234 +/- 1.238, 5.234 +/- 1.238, 75.529 +/- 40.789, 0.368 +/- 0.065, 6.846 +/- 1.176, 8.021 +/- 0.714, 3130.506 +/- 287.883, 95.861 +/- 11.232, 1.346 +/- 0.124, 60.692 +/- 1.119, 2603.233 +/- 250.296, 66.687 +/- 6.594, 1.119 +/- 0.108, 61.322 +/- 0.666, 
5, DE-Enhanced-S2-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 1.356, 6.740 +/- 2.116, 447.595 +/- 330.690, 0.342 +/- 0.067, 6.354 +/- 1.221, 7.630 +/- 0.917, 3071.425 +/- 262.623, 100.509 +/- 11.807, 1.320 +/- 0.113, 60.279 +/- 1.081, 2579.496 +/- 266.128, 71.386 +/- 11.133, 1.109 +/- 0.114, 60.997 +/- 0.726, 
5, DE-Enhanced-S2-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -53.465 +/- 8.776, 53.465 +/- 8.776, 1221.087 +/- 224.834, 0.074 +/- 0.040, 1.383 +/- 0.736, 2.385 +/- 0.760, 2612.689 +/- 87.044, 142.596 +/- 7.132, 1.123 +/- 0.037, 56.796 +/- 0.552, 2537.015 +/- 88.742, 128.566 +/- 8.238, 1.091 +/- 0.038, 57.445 +/- 0.555, 
5, DE-Enhanced-S2-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.001 +/- 1.261, 3.529 +/- 1.861, 366.504 +/- 331.928, 0.273 +/- 0.241, 5.060 +/- 4.711, 6.682 +/- 3.370, 2909.587 +/- 875.975, 112.472 +/- 37.823, 1.251 +/- 0.377, 59.106 +/- 3.636, 2693.998 +/- 625.546, 84.505 +/- 30.901, 1.158 +/- 0.269, 60.204 +/- 2.483, 
5, DE-Enhanced-S2-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -1.193 +/- 1.035, 1.193 +/- 1.035, 12.362 +/- 20.136, 0.405 +/- 0.345, 7.449 +/- 6.731, 8.962 +/- 3.703, 2964.567 +/- 1321.651, 85.224 +/- 54.322, 1.274 +/- 0.568, 60.312 +/- 5.274, 2750.114 +/- 771.576, 56.712 +/- 28.741, 1.182 +/- 0.332, 61.495 +/- 2.824, 
5, DE-Enhanced-S2-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000 +/- 0.630, 8.889 +/- 1.234, 131.819 +/- 42.255, 0.365 +/- 0.041, 6.775 +/- 0.736, 7.973 +/- 0.507, 3127.080 +/- 196.797, 95.998 +/- 6.308, 1.344 +/- 0.085, 60.645 +/- 0.933, 2549.742 +/- 160.478, 66.444 +/- 4.992, 1.096 +/- 0.069, 61.263 +/- 0.580, 
5, DE-Enhanced-S2-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -201.570 +/- 24.659, 201.570 +/- 24.659, 4586.268 +/- 579.770, 0.027 +/- 0.027, 0.498 +/- 0.514, 0.894 +/- 0.562, 2519.153 +/- 57.786, 148.982 +/- 4.525, 1.083 +/- 0.025, 56.188 +/- 0.380, 2502.156 +/- 51.789, 143.753 +/- 5.565, 1.076 +/- 0.022, 56.448 +/- 0.406, 
