RunNo, ExperimentNo, Scenario, Type, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, MeanAverageCO2EmissionTL, MeanAverageCOEmissionTL, MeanAverageFuelConsumptionTL, MeanAverageNoiseEmissionTL, MeanAverageCO2Emission, MeanAverageCOEmission, MeanAverageFuelConsumption, MeanAverageNoiseEmission, 
5, DE-Enhanced-S2-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 6.652, 106.189, 0.375, 6.961, 8.063, 3111.174, 93.293, 1.337, 60.706, 2560.661, 65.151, 1.101, 61.275, 
5, DE-Enhanced-S2-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -143.980, 143.980, 3239.376, 0.038, 0.699, 1.254, 2538.882, 147.460, 1.091, 56.326, 2503.879, 140.000, 1.076, 56.692, 
5, DE-Enhanced-S2-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 4.374, 77.462, 0.400, 7.390, 8.393, 3138.332, 89.384, 1.349, 60.943, 2604.137, 62.172, 1.119, 61.470, 
5, DE-Enhanced-S2-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -5.234, 5.234, 75.529, 0.368, 6.846, 8.021, 3130.506, 95.861, 1.346, 60.692, 2603.233, 66.687, 1.119, 61.322, 
5, DE-Enhanced-S2-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 6.740, 447.595, 0.342, 6.354, 7.630, 3071.425, 100.509, 1.320, 60.279, 2579.496, 71.386, 1.109, 60.997, 
5, DE-Enhanced-S2-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -53.465, 53.465, 1221.087, 0.074, 1.383, 2.385, 2612.689, 142.596, 1.123, 56.796, 2537.015, 128.566, 1.091, 57.445, 
5, DE-Enhanced-S2-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.001, 3.529, 366.504, 0.273, 5.060, 6.682, 2909.587, 112.472, 1.251, 59.106, 2693.998, 84.505, 1.158, 60.204, 
5, DE-Enhanced-S2-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -1.193, 1.193, 12.362, 0.405, 7.449, 8.962, 2964.567, 85.224, 1.274, 60.312, 2750.114, 56.712, 1.182, 61.495, 
5, DE-Enhanced-S2-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 8.889, 131.819, 0.365, 6.775, 7.973, 3127.080, 95.998, 1.344, 60.645, 2549.742, 66.444, 1.096, 61.263, 
5, DE-Enhanced-S2-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -201.570, 201.570, 4586.268, 0.027, 0.498, 0.894, 2519.153, 148.982, 1.083, 56.188, 2502.156, 143.753, 1.076, 56.448, 
5, DE-Enhanced-S2-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 6.952, 100.939, 0.372, 6.890, 8.047, 3127.020, 94.687, 1.344, 60.691, 2564.398, 65.799, 1.102, 61.295, 
5, DE-Enhanced-S2-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -143.085, 143.085, 3221.752, 0.038, 0.705, 1.262, 2539.296, 147.400, 1.092, 56.330, 2502.992, 139.883, 1.076, 56.697, 
5, DE-Enhanced-S2-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 8.275, 502.647, 0.351, 6.515, 7.786, 3104.535, 99.452, 1.335, 60.432, 2570.316, 69.519, 1.105, 61.117, 
5, DE-Enhanced-S2-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -126.968, 126.968, 2905.259, 0.041, 0.759, 1.359, 2552.459, 147.411, 1.097, 56.362, 2513.814, 139.281, 1.081, 56.752, 
5, DE-Enhanced-S2-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, testing, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -0.001, 11.521, 1253.564, 0.217, 4.017, 5.538, 2938.227, 126.131, 1.263, 58.773, 2681.812, 99.694, 1.153, 59.646, 
5, DE-Enhanced-S2-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, baseline, -, 580, 0.5, 0.99, 0.2, diff-waiting-time, -2.526, 2.526, 30.235, 0.418, 7.728, 8.769, 3114.206, 85.130, 1.339, 61.026, 2635.098, 58.189, 1.133, 61.660, 
