RunNo, ExperimentNo, Scenario, Type, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, MeanAverageCO2EmissionTL, MeanAverageCOEmissionTL, MeanAverageFuelConsumptionTL, MeanAverageNoiseEmissionTL, MeanAverageCO2Emission, MeanAverageCOEmission, MeanAverageFuelConsumption, MeanAverageNoiseEmission, 
3, DE-Enhanced-S2-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 7.052, 104.241, 0.367, 6.809, 7.998, 3116.327, 95.424, 1.340, 60.623, 2564.698, 66.333, 1.102, 61.263, 
3, DE-Enhanced-S2-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -144.046, 144.046, 3240.911, 0.038, 0.709, 1.265, 2540.131, 147.381, 1.092, 56.335, 2504.372, 139.894, 1.077, 56.701, 
3, DE-Enhanced-S2-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 4.657, 64.638, 0.387, 7.162, 8.273, 3113.953, 91.025, 1.339, 60.759, 2594.272, 63.121, 1.115, 61.377, 
3, DE-Enhanced-S2-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -5.510, 5.510, 81.783, 0.360, 6.697, 7.917, 3122.157, 97.274, 1.342, 60.589, 2604.013, 67.891, 1.119, 61.255, 
3, DE-Enhanced-S2-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 4.206, 58.744, 0.407, 7.558, 8.510, 3174.274, 89.000, 1.365, 61.111, 2600.513, 61.156, 1.118, 61.593, 
3, DE-Enhanced-S2-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -52.786, 52.786, 1205.129, 0.075, 1.395, 2.406, 2614.323, 142.548, 1.124, 56.806, 2538.593, 128.405, 1.091, 57.462, 
3, DE-Enhanced-S2-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, 0.000, 1.197, 12.470, 0.404, 7.447, 8.956, 2965.608, 85.332, 1.275, 60.322, 2749.365, 56.797, 1.182, 61.496, 
3, DE-Enhanced-S2-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -1.198, 1.198, 12.352, 0.405, 7.459, 8.961, 2963.683, 85.227, 1.274, 60.337, 2747.920, 56.750, 1.181, 61.500, 
3, DE-Enhanced-S2-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 19.294, 370.236, 0.245, 4.547, 6.179, 2935.148, 115.220, 1.262, 59.091, 2548.552, 86.295, 1.096, 60.064, 
3, DE-Enhanced-S2-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -201.620, 201.620, 4587.431, 0.027, 0.495, 0.891, 2518.920, 149.009, 1.083, 56.186, 2502.251, 143.784, 1.076, 56.446, 
3, DE-Enhanced-S2-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 7.386, 110.238, 0.363, 6.720, 7.922, 3112.249, 96.307, 1.338, 60.582, 2562.393, 67.212, 1.101, 61.219, 
3, DE-Enhanced-S2-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -143.521, 143.521, 3231.695, 0.038, 0.704, 1.260, 2539.095, 147.399, 1.092, 56.330, 2503.305, 139.916, 1.076, 56.697, 
3, DE-Enhanced-S2-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 5.998, 83.991, 0.388, 7.212, 8.281, 3145.091, 91.308, 1.352, 60.878, 2584.995, 62.990, 1.111, 61.429, 
3, DE-Enhanced-S2-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -124.038, 124.038, 2837.818, 0.042, 0.774, 1.384, 2553.986, 147.277, 1.098, 56.375, 2515.079, 139.017, 1.081, 56.771, 
3, DE-Enhanced-S2-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, testing, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, 0.000, 2.799, 36.212, 0.402, 7.434, 8.579, 3094.588, 87.916, 1.330, 60.840, 2634.081, 60.350, 1.132, 61.538, 
3, DE-Enhanced-S2-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, baseline, -, 380, 0.5, 0.99, 0.2, diff-waiting-time, -2.807, 2.807, 36.289, 0.402, 7.433, 8.579, 3095.396, 88.004, 1.331, 60.848, 2634.684, 60.402, 1.133, 61.543, 
