RunNo, ExperimentNo, Scenario, Type, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, MeanAverageCO2EmissionTL, MeanAverageCOEmissionTL, MeanAverageFuelConsumptionTL, MeanAverageNoiseEmissionTL, MeanAverageCO2Emission, MeanAverageCOEmission, MeanAverageFuelConsumption, MeanAverageNoiseEmission, 
4, DE-Enhanced-S2-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, testing, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 8.235, 499.196, 0.352, 6.535, 7.797, 3105.106, 99.247, 1.335, 60.443, 2567.485, 69.346, 1.104, 61.122, 
4, DE-Enhanced-S2-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, baseline, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -143.948, 143.948, 3238.428, 0.038, 0.710, 1.265, 2540.098, 147.373, 1.092, 56.334, 2504.010, 139.877, 1.076, 56.700, 
4, DE-Enhanced-S2-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, testing, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 9.622, 837.071, 0.295, 5.472, 6.956, 3025.718, 110.339, 1.301, 59.713, 2616.061, 80.624, 1.125, 60.555, 
4, DE-Enhanced-S2-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, baseline, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -5.059, 5.059, 71.631, 0.373, 6.945, 8.086, 3138.158, 94.992, 1.349, 60.760, 2602.228, 65.935, 1.119, 61.365, 
4, DE-Enhanced-S2-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, testing, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 6.295, 428.238, 0.354, 6.585, 7.832, 3094.231, 98.956, 1.330, 60.440, 2594.741, 69.529, 1.115, 61.128, 
4, DE-Enhanced-S2-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, baseline, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -54.069, 54.069, 1234.775, 0.073, 1.366, 2.361, 2610.827, 142.725, 1.122, 56.781, 2536.320, 128.824, 1.090, 57.427, 
4, DE-Enhanced-S2-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, testing, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 3.959, 396.051, 0.254, 4.678, 6.363, 2885.771, 116.501, 1.241, 58.874, 2699.928, 88.468, 1.161, 60.008, 
4, DE-Enhanced-S2-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, baseline, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -1.190, 1.190, 12.299, 0.407, 7.460, 8.947, 2961.355, 84.976, 1.273, 60.318, 2745.636, 56.693, 1.180, 61.480, 
4, DE-Enhanced-S2-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, testing, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -0.001, 26.524, 538.270, 0.200, 3.702, 5.341, 2862.300, 122.535, 1.230, 58.522, 2551.564, 95.623, 1.097, 59.519, 
4, DE-Enhanced-S2-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, baseline, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -201.611, 201.611, 4587.266, 0.027, 0.496, 0.892, 2519.052, 149.009, 1.083, 56.187, 2502.537, 143.787, 1.076, 56.447, 
4, DE-Enhanced-S2-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, testing, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 8.789, 443.842, 0.341, 6.338, 7.660, 3091.260, 100.931, 1.329, 60.310, 2576.195, 70.921, 1.107, 61.028, 
4, DE-Enhanced-S2-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, baseline, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -143.037, 143.037, 3220.403, 0.038, 0.704, 1.262, 2539.066, 147.394, 1.092, 56.330, 2503.184, 139.885, 1.076, 56.697, 
4, DE-Enhanced-S2-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, testing, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 8.420, 428.234, 0.348, 6.469, 7.749, 3101.245, 99.682, 1.333, 60.399, 2568.726, 69.748, 1.104, 61.088, 
4, DE-Enhanced-S2-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, baseline, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -127.340, 127.340, 2913.536, 0.041, 0.757, 1.354, 2551.715, 147.412, 1.097, 56.362, 2513.739, 139.316, 1.081, 56.750, 
4, DE-Enhanced-S2-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, testing, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 3.185, 41.891, 0.383, 7.078, 8.231, 3068.297, 90.588, 1.319, 60.528, 2641.718, 63.746, 1.136, 61.272, 
4, DE-Enhanced-S2-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, baseline, -, 480, 0.5, 0.99, 0.2, diff-waiting-time, -2.896, 2.896, 38.303, 0.397, 7.340, 8.523, 3091.665, 88.797, 1.329, 60.788, 2636.742, 61.031, 1.133, 61.508, 
