RunNo, ExperimentNo, Scenario, Type, InitialTrainingSeed, TestingSeed, LearningRate, DiscountRate, Epsilon, RewardType, MeanReward, MeanStopped, MeanWaitingTime, MeanAverageSpeed, MeanAverageSpeed2, MeanAverageSpeedCrossCheck, MeanAverageCO2EmissionTL, MeanAverageCOEmissionTL, MeanAverageFuelConsumptionTL, MeanAverageNoiseEmissionTL, MeanAverageCO2Emission, MeanAverageCOEmission, MeanAverageFuelConsumption, MeanAverageNoiseEmission, 
2, DE-Enhanced-S2-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 8.986, 153.224, 0.328, 6.091, 7.495, 3062.995, 101.551, 1.317, 60.115, 2565.044, 71.748, 1.103, 60.915, 
2, DE-Enhanced-S2-1, ../nets/roundabout/input_routes_roundabout_auto_v1-1.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -144.034, 144.034, 3240.569, 0.038, 0.709, 1.265, 2540.032, 147.373, 1.092, 56.333, 2503.629, 139.877, 1.076, 56.699, 
2, DE-Enhanced-S2-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 6.649, 499.980, 0.346, 6.398, 7.701, 3055.723, 99.624, 1.314, 60.257, 2605.754, 70.929, 1.120, 61.010, 
2, DE-Enhanced-S2-2, ../nets/roundabout/input_routes_roundabout_auto_v1-2.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -5.527, 5.527, 82.195, 0.359, 6.688, 7.914, 3118.427, 97.383, 1.341, 60.591, 2603.749, 68.014, 1.119, 61.258, 
2, DE-Enhanced-S2-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 6.636, 448.492, 0.343, 6.366, 7.669, 3064.653, 100.202, 1.317, 60.291, 2610.362, 71.210, 1.122, 61.021, 
2, DE-Enhanced-S2-3, ../nets/roundabout/input_routes_roundabout_auto_v1-3.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -52.906, 52.906, 1207.993, 0.074, 1.379, 2.388, 2612.358, 142.704, 1.123, 56.796, 2536.371, 128.592, 1.090, 57.450, 
2, DE-Enhanced-S2-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, 0.000, 3.480, 336.695, 0.283, 5.203, 6.781, 2900.400, 110.582, 1.247, 59.174, 2679.172, 82.855, 1.152, 60.231, 
2, DE-Enhanced-S2-4, ../nets/roundabout/input_routes_roundabout_auto_v1-4.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -1.190, 1.190, 12.332, 0.406, 7.457, 8.959, 2963.552, 85.173, 1.274, 60.324, 2747.725, 56.703, 1.181, 61.492, 
2, DE-Enhanced-S2-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 13.936, 249.499, 0.304, 5.651, 7.080, 3025.979, 105.348, 1.301, 59.826, 2544.199, 76.101, 1.094, 60.645, 
2, DE-Enhanced-S2-5, ../nets/roundabout/input_routes_roundabout_auto_v1-5.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -201.641, 201.641, 4587.893, 0.027, 0.495, 0.891, 2518.978, 149.008, 1.083, 56.186, 2502.319, 143.786, 1.076, 56.446, 
2, DE-Enhanced-S2-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 8.170, 130.270, 0.344, 6.373, 7.690, 3077.453, 98.890, 1.323, 60.360, 2558.474, 69.510, 1.100, 61.077, 
2, DE-Enhanced-S2-6, ../nets/roundabout/input_routes_roundabout_auto_v1-6.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -143.650, 143.650, 3234.483, 0.038, 0.705, 1.260, 2539.205, 147.387, 1.092, 56.330, 2502.833, 139.891, 1.076, 56.696, 
2, DE-Enhanced-S2-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -0.000, 8.434, 461.958, 0.345, 6.402, 7.689, 3080.424, 99.518, 1.324, 60.346, 2581.976, 70.273, 1.110, 61.045, 
2, DE-Enhanced-S2-7, ../nets/roundabout/input_routes_roundabout_auto_v1-7.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -127.944, 127.944, 2929.583, 0.040, 0.751, 1.344, 2551.765, 147.447, 1.097, 56.355, 2513.477, 139.408, 1.081, 56.740, 
2, DE-Enhanced-S2-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, testing, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, 0.000, 2.441, 28.505, 0.422, 7.820, 8.834, 3116.154, 84.085, 1.340, 61.026, 2625.156, 57.219, 1.128, 61.678, 
2, DE-Enhanced-S2-8, ../nets/roundabout/input_routes_roundabout_auto_v1-8.rou.xml, baseline, -, 280, 0.5, 0.99, 0.2, diff-waiting-time, -2.639, 2.639, 32.735, 0.412, 7.608, 8.682, 3107.324, 86.211, 1.336, 60.943, 2627.236, 59.030, 1.129, 61.600, 
